time,ukf_X x,ukf_X y,ukf_X z,ukf_X k
2026-04-21T20:10:00Z,-0.23213480412960052,0.23321756720542908,-0.3414033055305481,0.8804355263710022
2026-04-21T20:10:10Z,-0.23478963971138,0.23887711763381958,-0.3431372046470642,0.8775354027748108
2026-04-21T20:10:20Z,-0.23833556473255157,0.24477815628051758,-0.34356042742729187,0.874783456325531
2026-04-21T20:10:30Z,-0.24149322509765625,0.24913467466831207,-0.3438882827758789,0.8725558519363403
2026-04-21T20:10:40Z,-0.24477356672286987,0.2533925473690033,-0.34379178285598755,0.8704512715339661
2026-04-21T20:10:50Z,-0.24689079821109772,0.2557148039340973,-0.34459421038627625,0.8688554167747498
2026-04-21T20:11:00Z,-0.24954919517040253,0.26226282119750977,-0.3454218804836273,0.8658100366592407
2026-04-21T20:11:10Z,-0.2532294988632202,0.2692187428474426,-0.3452610373497009,0.862665057182312
2026-04-21T20:11:20Z,-0.25681814551353455,0.27585139870643616,-0.34458428621292114,0.8597744703292847
2026-04-21T20:11:30Z,-0.25845012068748474,0.28210529685020447,-0.3460952043533325,0.856643557548523
2026-04-21T20:11:40Z,-0.2602428197860718,0.2868249714374542,-0.3463430106639862,0.8544305562973022
2026-04-21T20:11:50Z,-0.26336869597435,0.29202884435653687,-0.34532591700553894,0.8521185517311096
2026-04-21T20:12:00Z,-0.2670655846595764,0.2973160445690155,-0.34435558319091797,0.8495283722877502
2026-04-21T20:12:10Z,-0.2699383795261383,0.3027888238430023,-0.3442259430885315,0.8467352986335754
2026-04-21T20:12:20Z,-0.2723749876022339,0.3080989122390747,-0.344384104013443,0.8439706563949585
2026-04-21T20:12:30Z,-0.27409765124320984,0.3141132891178131,-0.3447263538837433,0.8410511016845703
2026-04-21T20:12:40Z,-0.27645477652549744,0.319676011800766,-0.34410950541496277,0.8384323120117188
2026-04-21T20:12:50Z,-0.27957630157470703,0.325499951839447,-0.3434128165245056,0.8354366421699524
2026-04-21T20:13:00Z,-0.282125324010849,0.3307167589664459,-0.34282010793685913,0.8327701687812805
2026-04-21T20:13:10Z,-0.2843036651611328,0.33730068802833557,-0.34302374720573425,0.8292975425720215
2026-04-21T20:13:20Z,-0.2848915457725525,0.3435506820678711,-0.3434935510158539,0.8263303637504578
2026-04-21T20:13:30Z,-0.2864096760749817,0.34875816106796265,-0.34359973669052124,0.823575496673584
2026-04-21T20:13:40Z,-0.28870052099227905,0.35431644320487976,-0.34253638982772827,0.820841372013092
2026-04-21T20:13:50Z,-0.2903711795806885,0.3595448434352875,-0.3428274691104889,0.8178516626358032
2026-04-21T20:14:00Z,-0.29186224937438965,0.36256495118141174,-0.34194323420524597,0.8163565397262573
2026-04-21T20:14:10Z,-0.29561948776245117,0.3654307723045349,-0.33993595838546753,0.8145630955696106
2026-04-21T20:14:20Z,-0.2928207516670227,0.3602570593357086,-0.34208574891090393,0.8169750571250916
2026-04-21T20:14:30Z,-0.27336475253105164,0.30397555232048035,-0.36371180415153503,0.8370091915130615
2026-04-21T20:14:40Z,-0.26684486865997314,0.28223007917404175,-0.3703174889087677,0.843803882598877
2026-04-21T20:14:50Z,-0.27273014187812805,0.28353074193000793,-0.37387531995773315,0.8399083018302917
2026-04-21T20:15:00Z,-0.27038487792015076,0.3037366271018982,-0.3717067241668701,0.8345478773117065
2026-04-21T20:15:10Z,-0.2759285271167755,0.3271433711051941,-0.36897435784339905,0.8250446319580078
2026-04-21T20:15:20Z,-0.28579434752464294,0.3593829870223999,-0.3652985394001007,0.809766948223114
2026-04-21T20:15:30Z,-0.2959940731525421,0.38986578583717346,-0.36098042130470276,0.793779194355011
2026-04-21T20:15:40Z,-0.3046652674674988,0.42770183086395264,-0.3515275716781616,0.7750345468521118
2026-04-21T20:15:50Z,-0.30905285477638245,0.4645772874355316,-0.3423750102519989,0.7559322714805603
2026-04-21T20:16:00Z,-0.3102918565273285,0.503862202167511,-0.33277419209480286,0.7342364192008972
2026-04-21T20:16:10Z,-0.3052331209182739,0.5387818217277527,-0.32398056983947754,0.7152506709098816
2026-04-21T20:16:20Z,-0.29386577010154724,0.5756040215492249,-0.3123900592327118,0.6962293982505798
2026-04-21T20:16:30Z,-0.27485862374305725,0.6072084903717041,-0.29686978459358215,0.6838266849517822
2026-04-21T20:16:40Z,-0.08411747962236404,0.6963146328926086,-0.139775812625885,0.6989513635635376
2026-04-21T20:16:50Z,0.2632025480270386,0.7686647176742554,-0.0035076120402663946,0.5829809904098511
2026-04-21T20:17:00Z,0.35153573751449585,0.7972806096076965,-0.04634099453687668,0.48848623037338257
