samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,31.9715,32.3061,-48.1725,-48.0821,6217,7577,45.7764,47.4042,-4.00193,-4.01175,-0.0904431,2.16505,2.16723
