frequency_hz,power_db_hz
-100000,-150.473
-99804.7,-150.476
-99609.4,-150.448
-99414.1,-150.392
-99218.8,-150.317
-99023.4,-150.374
-98828.1,-150.353
-98632.8,-150.291
-98437.5,-150.285
-98242.2,-150.29
-98046.9,-150.279
-97851.6,-150.272
-97656.2,-150.262
-97460.9,-150.318
-97265.6,-150.365
-97070.3,-150.459
-96875,-150.579
-96679.7,-150.652
-96484.4,-150.841
-96289.1,-150.823
-96093.8,-150.961
-95898.4,-150.885
-95703.1,-150.786
-95507.8,-150.391
-95312.5,-149.7
-95117.2,-148.98
-94921.9,-147.945
-94726.6,-146.66
-94531.2,-145.284
-94335.9,-144.083
-94140.6,-142.833
-93945.3,-141.553
-93750,-140.402
-93554.7,-139.028
-93359.4,-137.847
-93164.1,-136.796
-92968.8,-135.86
-92773.4,-134.687
-92578.1,-133.506
-92382.8,-132.802
-92187.5,-131.922
-91992.2,-131.005
-91796.9,-130.091
-91601.6,-129.29
-91406.2,-128.516
-91210.9,-127.759
-91015.6,-127.006
-90820.3,-126.006
-90625,-125.425
-90429.7,-124.854
-90234.4,-124.224
-90039.1,-123.413
-89843.8,-122.644
-89648.4,-122.246
-89453.1,-121.716
-89257.8,-121.13
-89062.5,-120.49
-88867.2,-119.937
-88671.9,-119.444
-88476.6,-119.082
-88281.2,-118.719
-88085.9,-117.873
-87890.6,-117.491
-87695.3,-117.249
-87500,-116.817
-87304.7,-116.22
-87109.4,-115.847
-86914.1,-115.644
-86718.8,-115.242
-86523.4,-114.92
-86328.1,-114.311
-86132.8,-114.043
-85937.5,-113.84
-85742.2,-113.64
-85546.9,-113.132
-85351.6,-112.528
-85156.2,-112.55
-84960.9,-112.462
-84765.6,-112.045
-84570.3,-111.589
-84375,-111.377
-84179.7,-111.388
-83984.4,-111.043
-83789.1,-110.834
-83593.8,-110.352
-83398.4,-110.276
-83203.1,-110.179
-83007.8,-109.935
-82812.5,-109.593
-82617.2,-109.19
-82421.9,-109.303
-82226.6,-109.288
-82031.2,-108.989
-81835.9,-108.723
-81640.6,-108.671
-81445.3,-108.678
-81250,-108.446
-81054.7,-108.434
-80859.4,-108.036
-80664.1,-107.954
-80468.8,-108.056
-80273.4,-107.988
-80078.1,-107.686
-79882.8,-107.398
-79687.5,-107.729
-79492.2,-107.683
-79296.9,-107.456
-79101.6,-107.271
-78906.2,-107.302
-78710.9,-107.294
-78515.6,-107.153
-78320.3,-107.236
-78125,-106.838
-77929.7,-106.866
-77734.4,-107.074
-77539.1,-107.01
-77343.8,-106.647
-77148.4,-106.468
-76953.1,-106.788
-76757.8,-106.722
-76562.5,-106.606
-76367.2,-106.46
-76171.9,-106.472
-75976.6,-106.431
-75781.2,-106.518
-75585.9,-106.543
-75390.6,-106.087
-75195.3,-106.293
-75000,-106.618
-74804.7,-106.471
-74609.4,-106.094
-74414.1,-106.227
-74218.8,-106.473
-74023.4,-106.312
-73828.1,-106.337
-73632.8,-106.175
-73437.5,-106.115
-73242.2,-106.232
-73046.9,-106.388
-72851.6,-106.292
-72656.2,-105.791
-72460.9,-106.12
-72265.6,-106.417
-72070.3,-106.135
-71875,-105.805
-71679.7,-105.892
-71484.4,-106.285
-71289.1,-106.086
-71093.8,-106.155
-70898.4,-105.737
-70703.1,-105.81
-70507.8,-106.112
-70312.5,-106.193
-70117.2,-105.768
-69921.9,-105.519
-69726.6,-106.03
-69531.2,-106.054
-69335.9,-105.726
-69140.6,-105.647
-68945.3,-105.794
-68750,-105.797
-68554.7,-105.699
-68359.4,-105.861
-68164.1,-105.502
-67968.8,-105.578
-67773.4,-105.904
-67578.1,-105.842
-67382.8,-105.475
-67187.5,-105.348
-66992.2,-105.67
-66796.9,-105.724
-66601.6,-105.601
-66406.2,-105.366
-66210.9,-105.413
-66015.6,-105.664
-65820.3,-105.615
-65625,-105.469
-65429.7,-105.251
-65234.4,-105.432
-65039.1,-105.598
-64843.8,-105.539
-64648.4,-105.138
-64453.1,-105.127
-64257.8,-105.543
-64062.5,-105.365
-63867.2,-105.142
-63671.9,-105.127
-63476.6,-105.21
-63281.2,-105.172
-63085.9,-105.249
-62890.6,-105.313
-62695.3,-104.876
-62500,-105.033
-62304.7,-105.342
-62109.4,-105.305
