samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,39.8954,39.3515,-46.2493,-46.3686,9245,9675,47.2997,47.8138,-3.99797,-3.99897,0.119237,2.30297,2.30535
