frequency_hz,power_db_hz
-100000,-150.837
-99804.7,-150.784
-99609.4,-150.817
-99414.1,-150.668
-99218.8,-150.748
-99023.4,-150.727
-98828.1,-150.665
-98632.8,-150.668
-98437.5,-150.7
-98242.2,-150.668
-98046.9,-150.731
-97851.6,-150.653
-97656.2,-150.672
-97460.9,-150.744
-97265.6,-150.752
-97070.3,-150.744
-96875,-150.822
-96679.7,-150.964
-96484.4,-151.044
-96289.1,-151.017
-96093.8,-150.974
-95898.4,-150.963
-95703.1,-150.916
-95507.8,-150.762
-95312.5,-150.294
-95117.2,-149.844
-94921.9,-149.252
-94726.6,-148.3
-94531.2,-147.191
-94335.9,-146.239
-94140.6,-145.139
-93945.3,-144.014
-93750,-143.043
-93554.7,-141.924
-93359.4,-140.585
-93164.1,-139.58
-92968.8,-138.63
-92773.4,-137.654
-92578.1,-136.493
-92382.8,-135.564
-92187.5,-134.8
-91992.2,-133.915
-91796.9,-132.925
-91601.6,-132.048
-91406.2,-131.424
-91210.9,-130.658
-91015.6,-129.651
-90820.3,-128.813
-90625,-128.381
-90429.7,-127.947
-90234.4,-126.915
-90039.1,-126.151
-89843.8,-125.781
-89648.4,-125.158
-89453.1,-124.407
-89257.8,-123.789
-89062.5,-123.474
-88867.2,-122.983
-88671.9,-122.373
-88476.6,-121.761
-88281.2,-121.462
-88085.9,-121.073
-87890.6,-120.396
-87695.3,-119.947
-87500,-119.639
-87304.7,-119.269
-87109.4,-118.811
-86914.1,-118.295
-86718.8,-117.951
-86523.4,-117.678
-86328.1,-117.195
-86132.8,-116.684
-85937.5,-116.544
-85742.2,-116.345
-85546.9,-115.838
-85351.6,-115.548
-85156.2,-115.227
-84960.9,-115.016
-84765.6,-114.592
-84570.3,-114.395
-84375,-114.041
-84179.7,-113.857
-83984.4,-113.619
-83789.1,-113.322
-83593.8,-113.12
-83398.4,-112.899
-83203.1,-112.564
-83007.8,-112.389
-82812.5,-112.296
-82617.2,-111.956
-82421.9,-111.63
-82226.6,-111.602
-82031.2,-111.403
-81835.9,-111.183
-81640.6,-111.032
-81445.3,-110.816
-81250,-110.832
-81054.7,-110.804
-80859.4,-110.63
-80664.1,-110.459
-80468.8,-110.439
-80273.4,-110.373
-80078.1,-110.144
-79882.8,-110.171
-79687.5,-109.959
-79492.2,-109.928
-79296.9,-109.821
-79101.6,-109.74
-78906.2,-109.652
-78710.9,-109.453
-78515.6,-109.49
