samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,38.1373,36.3556,-46.6408,-47.0564,9430,7952,47.8632,46.7981,-4.01532,-4.00428,0.41557,2.71855,2.73972
