samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,45.6092,46.2394,-45.0868,-44.9675,9208,8260,46.1023,45.0393,-4.00467,-4.00088,-0.119208,2.56438,2.57435
