frequency_hz,power_db_hz
-100000,-150.985
-99804.7,-150.98
-99609.4,-151.025
-99414.1,-151.024
-99218.8,-150.995
-99023.4,-150.907
-98828.1,-150.926
-98632.8,-150.971
-98437.5,-150.977
-98242.2,-150.971
-98046.9,-151.03
-97851.6,-151.057
-97656.2,-151.12
-97460.9,-151.11
-97265.6,-150.989
-97070.3,-151.005
-96875,-150.96
-96679.7,-150.974
-96484.4,-151.05
-96289.1,-151.086
-96093.8,-151.047
-95898.4,-150.974
-95703.1,-150.973
-95507.8,-151.081
-95312.5,-150.904
-95117.2,-150.779
-94921.9,-150.619
-94726.6,-150.417
-94531.2,-150.114
-94335.9,-149.673
-94140.6,-149.148
-93945.3,-148.605
-93750,-148.047
-93554.7,-147.326
-93359.4,-146.515
-93164.1,-145.653
-92968.8,-144.746
-92773.4,-143.922
-92578.1,-143.207
-92382.8,-142.329
-92187.5,-141.427
-91992.2,-140.647
-91796.9,-139.826
-91601.6,-139.052
-91406.2,-138.258
-91210.9,-137.519
-91015.6,-136.753
-90820.3,-136.046
-90625,-135.341
-90429.7,-134.626
-90234.4,-134.032
-90039.1,-133.392
-89843.8,-132.757
-89648.4,-132.113
-89453.1,-131.509
-89257.8,-131.033
-89062.5,-130.385
-88867.2,-129.772
-88671.9,-129.311
-88476.6,-128.877
-88281.2,-128.375
-88085.9,-127.781
-87890.6,-127.298
-87695.3,-126.929
-87500,-126.399
-87304.7,-125.987
-87109.4,-125.658
-86914.1,-125.257
-86718.8,-124.831
-86523.4,-124.494
-86328.1,-124.106
-86132.8,-123.704
-85937.5,-123.296
-85742.2,-123.022
-85546.9,-122.746
-85351.6,-122.424
-85156.2,-122.04
-84960.9,-121.786
-84765.6,-121.481
-84570.3,-121.155
-84375,-120.913
-84179.7,-120.666
-83984.4,-120.479
-83789.1,-120.203
-83593.8,-119.97
-83398.4,-119.729
-83203.1,-119.496
-83007.8,-119.254
-82812.5,-119.027
-82617.2,-118.908
-82421.9,-118.76
-82226.6,-118.549
-82031.2,-118.358
-81835.9,-118.233
-81640.6,-118.047
-81445.3,-117.935
-81250,-117.799
-81054.7,-117.627
-80859.4,-117.519
-80664.1,-117.463
-80468.8,-117.208
-80273.4,-117.089
-80078.1,-117.005
-79882.8,-116.91
-79687.5,-116.817
-79492.2,-116.721
-79296.9,-116.739
-79101.6,-116.586
-78906.2,-116.423
-78710.9,-116.232
-78515.6,-116.232
-78320.3,-116.21
-78125,-116.145
-77929.7,-116.042
-77734.4,-115.923
