frequency_hz,power_db_hz
-100000,-150.986
-99804.7,-150.946
-99609.4,-151.056
-99414.1,-151.092
-99218.8,-151.043
-99023.4,-150.986
-98828.1,-150.994
-98632.8,-150.92
-98437.5,-150.998
-98242.2,-151.013
-98046.9,-150.987
-97851.6,-151.052
-97656.2,-151.026
-97460.9,-151.067
-97265.6,-151.088
-97070.3,-151.014
-96875,-150.99
-96679.7,-151.012
-96484.4,-151.075
-96289.1,-151.074
-96093.8,-151.073
-95898.4,-151.143
-95703.1,-151.114
-95507.8,-151.14
-95312.5,-151.042
-95117.2,-150.886
-94921.9,-150.692
-94726.6,-150.458
-94531.2,-150.039
-94335.9,-149.571
-94140.6,-149.114
-93945.3,-148.491
-93750,-147.811
-93554.7,-147.118
-93359.4,-146.442
-93164.1,-145.612
-92968.8,-144.648
-92773.4,-143.82
-92578.1,-142.988
-92382.8,-142.118
-92187.5,-141.256
-91992.2,-140.464
-91796.9,-139.661
-91601.6,-138.9
-91406.2,-138.075
-91210.9,-137.361
-91015.6,-136.683
-90820.3,-135.963
-90625,-135.251
-90429.7,-134.571
-90234.4,-134.012
-90039.1,-133.254
-89843.8,-132.557
-89648.4,-131.924
-89453.1,-131.386
-89257.8,-130.82
-89062.5,-130.345
-88867.2,-129.799
-88671.9,-129.242
-88476.6,-128.714
-88281.2,-128.167
-88085.9,-127.763
-87890.6,-127.29
-87695.3,-126.706
-87500,-126.356
-87304.7,-125.996
-87109.4,-125.579
-86914.1,-125.08
-86718.8,-124.697
-86523.4,-124.329
-86328.1,-124.021
-86132.8,-123.717
-85937.5,-123.369
-85742.2,-122.976
-85546.9,-122.624
-85351.6,-122.247
-85156.2,-122.028
-84960.9,-121.67
-84765.6,-121.308
-84570.3,-121.044
-84375,-120.942
-84179.7,-120.686
-83984.4,-120.397
-83789.1,-120.144
-83593.8,-119.829
-83398.4,-119.68
-83203.1,-119.429
-83007.8,-119.205
-82812.5,-119.043
-82617.2,-118.82
-82421.9,-118.545
-82226.6,-118.387
-82031.2,-118.256
-81835.9,-118.042
-81640.6,-117.976
-81445.3,-117.851
-81250,-117.673
-81054.7,-117.509
-80859.4,-117.371
-80664.1,-117.316
-80468.8,-117.195
-80273.4,-117.029
-80078.1,-116.884
-79882.8,-116.692
-79687.5,-116.576
-79492.2,-116.606
-79296.9,-116.453
-79101.6,-116.384
-78906.2,-116.252
-78710.9,-116.213
-78515.6,-116.123
-78320.3,-116.1
-78125,-115.974
-77929.7,-115.887
-77734.4,-115.859
-77539.1,-115.774
-77343.8,-115.781
-77148.4,-115.732
-76953.1,-115.666
-76757.8,-115.621
-76562.5,-115.657
-76367.2,-115.579
-76171.9,-115.487
-75976.6,-115.449
-75781.2,-115.485
-75585.9,-115.444
-75390.6,-115.35
-75195.3,-115.38
-75000,-115.29
-74804.7,-115.294
-74609.4,-115.392
-74414.1,-115.326
-74218.8,-115.269
-74023.4,-115.165
-73828.1,-115.1
-73632.8,-115.12
-73437.5,-115.186
-73242.2,-115.076
-73046.9,-115.084
-72851.6,-115.125
-72656.2,-115.052
-72460.9,-115.037
-72265.6,-115.035
-72070.3,-115.002
-71875,-114.984
-71679.7,-115.033
-71484.4,-115.037
-71289.1,-115.051
-71093.8,-115.018
-70898.4,-115.01
-70703.1,-115.027
-70507.8,-115.08
-70312.5,-115.035
-70117.2,-115.018
-69921.9,-115.001
-69726.6,-114.946
-69531.2,-114.937
-69335.9,-114.9
-69140.6,-114.893
-68945.3,-114.921
-68750,-114.894
-68554.7,-114.856
-68359.4,-114.911
-68164.1,-114.913
-67968.8,-114.832
-67773.4,-114.754
-67578.1,-114.891
-67382.8,-114.963
-67187.5,-114.937
-66992.2,-114.859
-66796.9,-114.765
-66601.6,-114.879
-66406.2,-114.847
-66210.9,-114.687
-66015.6,-114.689
-65820.3,-114.754
-65625,-114.91
-65429.7,-114.876
-65234.4,-114.787
-65039.1,-114.785
-64843.8,-114.829
-64648.4,-114.846
-64453.1,-114.8
-64257.8,-114.79
-64062.5,-114.82
-63867.2,-114.839
-63671.9,-114.912
-63476.6,-114.826
-63281.2,-114.758
-63085.9,-114.821
-62890.6,-114.88
-62695.3,-114.802
-62500,-114.785
-62304.7,-114.857
-62109.4,-114.834
-61914.1,-114.721
-61718.8,-114.742
-61523.4,-114.756
-61328.1,-114.835
-61132.8,-114.84
-60937.5,-114.799
-60742.2,-114.814
-60546.9,-114.842
-60351.6,-114.823
-60156.2,-114.762
-59960.9,-114.713
-59765.6,-114.807
-59570.3,-114.85
-59375,-114.818
-59179.7,-114.799
-58984.4,-114.86
-58789.1,-114.781
-58593.8,-114.884
-58398.4,-114.955
-58203.1,-115.02
-58007.8,-114.999
-57812.5,-114.912
-57617.2,-114.887
-57421.9,-114.958
-57226.6,-115.024
-57031.2,-115.003
-56835.9,-114.912
-56640.6,-114.928
-56445.3,-115.039
-56250,-115.087
-56054.7,-115.049
-55859.4,-115.002
-55664.1,-115.078
-55468.8,-115.024
-55273.4,-114.932
-55078.1,-114.982
-54882.8,-115.026
-54687.5,-115.107
-54492.2,-115.131
-54296.9,-115.162
-54101.6,-115.163
-53906.2,-115.113
-53710.9,-115.098
-53515.6,-115.06
-53320.3,-115.224
-53125,-115.171
-52929.7,-115.231
-52734.4,-115.229
-52539.1,-115.31
-52343.8,-115.404
-52148.4,-115.384
-51953.1,-115.251
-51757.8,-115.231
-51562.5,-115.319
-51367.2,-115.347
-51171.9,-115.332
-50976.6,-115.323
-50781.2,-115.378
-50585.9,-115.278
-50390.6,-115.276
-50195.3,-115.435
-50000,-115.399
-49804.7,-115.363
-49609.4,-115.487
-49414.1,-115.44
-49218.8,-115.312
-49023.4,-115.344
-48828.1,-115.417
-48632.8,-115.408
-48437.5,-115.495
-48242.2,-115.455
-48046.9,-115.442
-47851.6,-115.45
-47656.2,-115.501
-47460.9,-115.496
-47265.6,-115.598
-47070.3,-115.584
-46875,-115.601
-46679.7,-115.604
-46484.4,-115.55
-46289.1,-115.529
-46093.8,-115.501
-45898.4,-115.51
-45703.1,-115.537
-45507.8,-115.525
-45312.5,-115.386
-45117.2,-115.46
-44921.9,-115.494
-44726.6,-115.548
-44531.2,-115.573
-44335.9,-115.586
-44140.6,-115.634
-43945.3,-115.574
-43750,-115.407
-43554.7,-115.5
-43359.4,-115.65
-43164.1,-115.644
-42968.8,-115.567
-42773.4,-115.546
-42578.1,-115.564
-42382.8,-115.543
-42187.5,-115.571
-41992.2,-115.567
-41796.9,-115.575
-41601.6,-115.511
-41406.2,-115.498
-41210.9,-115.485
-41015.6,-115.491
-40820.3,-115.529
-40625,-115.38
-40429.7,-115.387
-40234.4,-115.431
-40039.1,-115.511
-39843.8,-115.465
-39648.4,-115.458
-39453.1,-115.506
-39257.8,-115.524
-39062.5,-115.534
-38867.2,-115.436
-38671.9,-115.38
-38476.6,-115.39
-38281.2,-115.393
-38085.9,-115.519
-37890.6,-115.457
-37695.3,-115.384
-37500,-115.416
-37304.7,-115.368
-37109.4,-115.378
-36914.1,-115.351
-36718.8,-115.26
-36523.4,-115.32
-36328.1,-115.333
-36132.8,-115.235
-35937.5,-115.257
-35742.2,-115.198
-35546.9,-115.108
-35351.6,-115.231
-35156.2,-115.263
-34960.9,-115.215
-34765.6,-115.185
-34570.3,-115.233
-34375,-115.204
-34179.7,-115.144
-33984.4,-115.184
-33789.1,-115.096
-33593.8,-115.069
-33398.4,-115.155
-33203.1,-115.118
-33007.8,-115.07
-32812.5,-114.943
-32617.2,-114.896
-32421.9,-114.901
-32226.6,-115.038
-32031.2,-114.927
-31835.9,-114.886
-31640.6,-114.928
-31445.3,-114.936
-31250,-114.969
-31054.7,-114.972
-30859.4,-114.853
-30664.1,-114.79
-30468.8,-114.845
-30273.4,-114.796
-30078.1,-114.703
-29882.8,-114.727
-29687.5,-114.763
-29492.2,-114.772
-29296.9,-114.726
-29101.6,-114.753
-28906.2,-114.766
-28710.9,-114.7
-28515.6,-114.68
-28320.3,-114.722
-28125,-114.71
-27929.7,-114.708
-27734.4,-114.705
-27539.1,-114.607
-27343.8,-114.586
-27148.4,-114.608
-26953.1,-114.596
-26757.8,-114.584
-26562.5,-114.586
-26367.2,-114.58
-26171.9,-114.578
-25976.6,-114.576
-25781.2,-114.489
-25585.9,-114.484
-25390.6,-114.412
-25195.3,-114.452
-25000,-114.499
-24804.7,-114.548
-24609.4,-114.437
-24414.1,-114.403
-24218.8,-114.45
-24023.4,-114.395
-23828.1,-114.293
-23632.8,-114.346
-23437.5,-114.388
-23242.2,-114.356
-23046.9,-114.34
-22851.6,-114.376
-22656.2,-114.27
-22460.9,-114.29
-22265.6,-114.225
-22070.3,-114.201
-21875,-114.265
-21679.7,-114.262
-21484.4,-114.197
-21289.1,-114.186
-21093.8,-114.199
-20898.4,-114.168
-20703.1,-114.189
-20507.8,-114.176
-20312.5,-114.21
-20117.2,-114.281
-19921.9,-114.187
-19726.6,-114.147
-19531.2,-114.154
-19335.9,-114.151
-19140.6,-114.174
-18945.3,-114.119
-18750,-114.181
-18554.7,-114.201
-18359.4,-114.213
-18164.1,-114.124
-17968.8,-114.136
-17773.4,-114.142
-17578.1,-114.149
-17382.8,-114.171
-17187.5,-114.178
-16992.2,-114.151
-16796.9,-114.068
-16601.6,-114.147
-16406.2,-114.266
-16210.9,-114.152
-16015.6,-114.085
-15820.3,-114.132
-15625,-114.183
-15429.7,-114.171
-15234.4,-114.124
-15039.1,-114.076
-14843.8,-114.064
-14648.4,-114.06
-14453.1,-114.069
-14257.8,-114.104
-14062.5,-114.154
-13867.2,-114.127
-13671.9,-114.092
-13476.6,-114.076
-13281.2,-111.757
-13085.9,-110.738
-12890.6,-113.636
-12695.3,-114.005
-12500,-114.014
-12304.7,-114.063
-12109.4,-114.102
-11914.1,-114.1
-11718.8,-114.083
-11523.4,-114.069
-11328.1,-114.055
-11132.8,-114.063
-10937.5,-114.008
-10742.2,-114.022
-10546.9,-113.96
-10351.6,-113.865
-10156.2,-113.923
-9960.94,-113.937
-9765.62,-113.911
-9570.31,-113.874
-9375,-113.878
-9179.69,-113.822
-8984.38,-113.836
-8789.06,-113.785
-8593.75,-113.829
-8398.44,-113.729
-8203.12,-113.796
-8007.81,-113.712
-7812.5,-113.678
-7617.19,-113.634
-7421.88,-113.633
-7226.56,-113.646
-7031.25,-113.579
-6835.94,-113.518
-6640.62,-113.517
-6445.31,-113.555
-6250,-113.457
-6054.69,-113.426
-5859.38,-113.431
-5664.06,-113.271
-5468.75,-113.237
-5273.44,-113.183
-5078.12,-113.056
-4882.81,-112.942
-4687.5,-112.878
-4492.19,-112.781
-4296.88,-112.741
-4101.56,-112.682
-3906.25,-112.626
-3710.94,-112.456
-3515.62,-112.34
-3320.31,-112.239
-3125,-112.166
-2929.69,-111.956
-2734.38,-111.73
-2539.06,-111.506
-2343.75,-111.286
-2148.44,-111.094
-1953.12,-110.855
-1757.81,-110.57
-1562.5,-110.298
-1367.19,-109.84
-1171.88,-109.38
-976.562,-108.708
-781.25,-107.936
-585.938,-107.021
-390.625,-105.352
-195.312,-99.5872
0,-95.4018
195.312,-99.6842
390.625,-105.39
585.938,-106.964
781.25,-107.91
976.562,-108.729
1171.88,-109.407
1367.19,-109.791
1562.5,-110.268
1757.81,-110.618
1953.12,-110.964
2148.44,-111.186
2343.75,-111.42
2539.06,-111.524
2734.38,-111.713
2929.69,-111.879
3125,-112.056
3320.31,-112.247
3515.62,-112.331
3710.94,-112.413
3906.25,-112.663
4101.56,-112.769
4296.88,-112.809
4492.19,-112.894
4687.5,-112.947
4882.81,-112.988
5078.12,-113.066
5273.44,-113.156
5468.75,-113.281
5664.06,-113.304
5859.38,-113.378
6054.69,-113.411
6250,-113.412
6445.31,-113.486
6640.62,-113.522
6835.94,-113.579
7031.25,-113.612
7226.56,-113.738
7421.88,-113.76
7617.19,-113.797
7812.5,-113.767
8007.81,-113.797
8203.12,-113.784
8398.44,-113.781
8593.75,-113.821
8789.06,-113.827
8984.38,-113.861
9179.69,-113.899
9375,-113.993
9570.31,-113.999
9765.62,-113.911
9960.94,-113.956
10156.2,-113.994
10351.6,-114.015
10546.9,-113.979
10742.2,-113.991
10937.5,-113.977
11132.8,-113.887
11328.1,-113.989
11523.4,-114.106
11718.8,-114.038
11914.1,-113.941
12109.4,-114.015
12304.7,-114.115
12500,-114.118
12695.3,-114.099
12890.6,-114.059
13085.9,-114.055
13281.2,-114.027
13476.6,-114.088
13671.9,-114.092
13867.2,-114.074
14062.5,-114.131
14257.8,-114.179
14453.1,-114.133
14648.4,-114.085
14843.8,-114.048
15039.1,-114.087
15234.4,-114.105
15429.7,-114.111
15625,-114.154
15820.3,-114.173
16015.6,-114.131
16210.9,-114.073
16406.2,-114.08
16601.6,-114.126
16796.9,-114.042
16992.2,-114.108
17187.5,-114.216
17382.8,-114.177
17578.1,-114.121
17773.4,-114.078
17968.8,-113.14
18164.1,-113.029
18359.4,-114.001
18554.7,-114.149
18750,-114.222
18945.3,-114.232
19140.6,-114.22
19335.9,-114.124
19531.2,-114.198
19726.6,-114.208
19921.9,-114.175
20117.2,-114.16
20312.5,-114.186
20507.8,-114.231
20703.1,-114.195
20898.4,-114.207
21093.8,-114.157
21289.1,-114.228
21484.4,-114.339
21679.7,-114.279
21875,-114.263
22070.3,-114.208
22265.6,-114.325
22460.9,-114.37
22656.2,-114.339
22851.6,-114.317
23046.9,-114.316
23242.2,-114.345
23437.5,-114.342
23632.8,-114.463
23828.1,-114.468
24023.4,-114.424
24218.8,-114.412
24414.1,-114.474
24609.4,-114.427
24804.7,-114.462
25000,-114.447
25195.3,-114.51
25390.6,-114.475
25585.9,-114.45
25781.2,-114.456
25976.6,-114.466
26171.9,-114.485
26367.2,-114.413
26562.5,-114.523
26757.8,-114.595
26953.1,-114.525
27148.4,-114.568
27343.8,-114.531
27539.1,-114.641
27734.4,-114.613
27929.7,-114.605
28125,-114.677
28320.3,-114.692
28515.6,-114.708
28710.9,-114.754
28906.2,-114.74
29101.6,-114.704
29296.9,-114.689
29492.2,-114.746
29687.5,-114.742
29882.8,-114.776
30078.1,-114.833
30273.4,-114.838
30468.8,-114.798
30664.1,-114.814
30859.4,-114.887
31054.7,-114.871
31250,-114.859
31445.3,-114.876
31640.6,-114.87
31835.9,-114.926
32031.2,-114.97
32226.6,-114.942
32421.9,-114.989
32617.2,-114.978
32812.5,-115.066
