samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,19.2775,19.0388,-52.5668,-52.675,510,498,28.4504,28.3518,-3.99958,-4.00354,0.10823,2.06498,2.1064
