frequency_hz,power_db_hz
-100000,-150.988
-99804.7,-151.028
-99609.4,-151.002
-99414.1,-151.071
-99218.8,-151.028
-99023.4,-151.049
-98828.1,-150.982
-98632.8,-150.932
-98437.5,-151
-98242.2,-151.03
-98046.9,-150.978
-97851.6,-150.987
-97656.2,-151.009
-97460.9,-151.072
-97265.6,-151.056
-97070.3,-151.007
-96875,-151.031
-96679.7,-151.08
-96484.4,-151.078
-96289.1,-151.04
-96093.8,-151.08
-95898.4,-151.096
-95703.1,-151.135
-95507.8,-151.072
-95312.5,-150.848
-95117.2,-150.775
-94921.9,-150.703
-94726.6,-150.385
-94531.2,-150.034
-94335.9,-149.77
-94140.6,-149.318
-93945.3,-148.708
-93750,-148.03
-93554.7,-147.398
-93359.4,-146.584
-93164.1,-145.659
-92968.8,-144.845
-92773.4,-144.101
-92578.1,-143.214
-92382.8,-142.356
-92187.5,-141.505
-91992.2,-140.664
-91796.9,-139.801
-91601.6,-139.053
-91406.2,-138.279
-91210.9,-137.532
-91015.6,-136.842
-90820.3,-136.121
-90625,-135.463
-90429.7,-134.669
-90234.4,-134.024
-90039.1,-133.468
-89843.8,-132.785
-89648.4,-132.212
-89453.1,-131.64
-89257.8,-131.062
-89062.5,-130.511
-88867.2,-129.965
-88671.9,-129.45
-88476.6,-128.879
-88281.2,-128.378
-88085.9,-127.897
-87890.6,-127.432
-87695.3,-127.108
-87500,-126.551
-87304.7,-126.085
-87109.4,-125.758
-86914.1,-125.333
-86718.8,-124.85
-86523.4,-124.472
-86328.1,-124.113
-86132.8,-123.854
-85937.5,-123.441
-85742.2,-123.091
-85546.9,-122.716
-85351.6,-122.418
-85156.2,-122.2
-84960.9,-121.877
-84765.6,-121.537
-84570.3,-121.289
-84375,-121.015
-84179.7,-120.723
-83984.4,-120.45
-83789.1,-120.309
-83593.8,-120.039
-83398.4,-119.86
-83203.1,-119.675
-83007.8,-119.366
-82812.5,-119.154
-82617.2,-118.981
-82421.9,-118.823
-82226.6,-118.587
-82031.2,-118.413
-81835.9,-118.218
-81640.6,-118.074
-81445.3,-117.967
-81250,-117.763
-81054.7,-117.696
-80859.4,-117.589
-80664.1,-117.487
-80468.8,-117.265
-80273.4,-117.04
-80078.1,-116.99
-79882.8,-116.954
-79687.5,-116.774
-79492.2,-116.681
-79296.9,-116.673
-79101.6,-116.581
-78906.2,-116.469
-78710.9,-116.318
-78515.6,-116.253
-78320.3,-116.205
-78125,-116.218
-77929.7,-116.166
-77734.4,-116.083
-77539.1,-116.073
-77343.8,-115.847
-77148.4,-115.818
-76953.1,-115.842
-76757.8,-115.798
-76562.5,-115.689
-76367.2,-115.624
-76171.9,-115.593
-75976.6,-115.567
-75781.2,-115.545
-75585.9,-115.454
-75390.6,-115.433
-75195.3,-115.507
-75000,-115.51
-74804.7,-115.517
-74609.4,-115.358
-74414.1,-115.355
-74218.8,-115.426
-74023.4,-115.344
-73828.1,-115.332
-73632.8,-115.314
-73437.5,-115.247
-73242.2,-115.222
-73046.9,-115.276
-72851.6,-115.328
-72656.2,-115.28
-72460.9,-115.264
-72265.6,-115.306
-72070.3,-115.269
-71875,-115.23
-71679.7,-115.22
-71484.4,-115.295
-71289.1,-115.205
-71093.8,-115.161
-70898.4,-115.125
-70703.1,-115.022
-70507.8,-115.097
-70312.5,-115.133
-70117.2,-115.013
-69921.9,-115
-69726.6,-115.141
-69531.2,-115.133
-69335.9,-115.071
-69140.6,-115.015
-68945.3,-115.141
-68750,-115.081
-68554.7,-114.988
-68359.4,-114.996
-68164.1,-115.01
-67968.8,-114.976
-67773.4,-114.943
-67578.1,-114.959
-67382.8,-115.02
-67187.5,-114.969
-66992.2,-114.89
-66796.9,-114.979
-66601.6,-114.95
-66406.2,-114.949
-66210.9,-114.932
-66015.6,-114.913
-65820.3,-114.96
-65625,-114.95
-65429.7,-114.883
-65234.4,-114.887
-65039.1,-114.922
-64843.8,-114.978
-64648.4,-114.968
-64453.1,-114.953
-64257.8,-114.967
-64062.5,-114.962
-63867.2,-114.916
-63671.9,-114.832
-63476.6,-114.884
-63281.2,-114.89
-63085.9,-114.921
-62890.6,-114.807
-62695.3,-114.824
-62500,-114.96
-62304.7,-115.013
-62109.4,-114.938
-61914.1,-114.893
-61718.8,-114.902
-61523.4,-114.953
-61328.1,-114.971
-61132.8,-114.94
-60937.5,-114.933
-60742.2,-115.029
-60546.9,-114.953
-60351.6,-114.873
-60156.2,-115.017
-59960.9,-114.949
-59765.6,-114.925
-59570.3,-114.971
-59375,-115.039
-59179.7,-115.14
-58984.4,-115.036
-58789.1,-114.998
-58593.8,-115.034
-58398.4,-115.076
-58203.1,-115.041
-58007.8,-114.97
-57812.5,-115.027
-57617.2,-115.092
-57421.9,-115.087
-57226.6,-115.067
-57031.2,-115.054
-56835.9,-115.102
-56640.6,-115.129
-56445.3,-115.097
-56250,-115.147
-56054.7,-115.096
-55859.4,-115.178
-55664.1,-115.083
-55468.8,-115.025
-55273.4,-115.08
-55078.1,-115.168
-54882.8,-115.195
-54687.5,-115.162
-54492.2,-115.069
-54296.9,-115.15
-54101.6,-115.117
-53906.2,-115.168
-53710.9,-115.297
-53515.6,-115.326
-53320.3,-115.324
-53125,-115.27
-52929.7,-115.308
-52734.4,-115.291
-52539.1,-115.297
-52343.8,-115.395
-52148.4,-115.39
-51953.1,-115.378
-51757.8,-115.342
-51562.5,-115.372
-51367.2,-115.506
-51171.9,-115.46
-50976.6,-115.364
-50781.2,-115.411
-50585.9,-115.444
-50390.6,-115.511
-50195.3,-115.462
-50000,-115.45
-49804.7,-115.434
-49609.4,-115.431
-49414.1,-115.479
-49218.8,-115.557
-49023.4,-115.562
-48828.1,-115.576
-48632.8,-115.586
-48437.5,-115.65
-48242.2,-115.606
-48046.9,-115.563
-47851.6,-115.597
-47656.2,-115.545
-47460.9,-115.521
-47265.6,-115.583
-47070.3,-115.647
-46875,-115.641
-46679.7,-115.639
-46484.4,-115.658
-46289.1,-115.621
-46093.8,-115.682
-45898.4,-115.749
