samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,19.266,19.028,-52.572,-52.6799,623,370,30.1939,25.7762,-4.00248,-4.02952,0.107977,2.07032,2.08895
