epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1775578953,2026-04-07 16:22:33,44132,0,24425,54140749,312,38913,0,10204,54225825,208,1027320,988712,803644
1775578954,2026-04-07 16:22:34,44189,0,24444,54140749,337,38913,0,10207,54225925,208,1027320,970416,777612
1775578955,2026-04-07 16:22:35,44193,0,24447,54140844,337,38999,0,10212,54225930,215,1027320,967136,770232
1775578956,2026-04-07 16:22:36,44193,0,24451,54140943,337,39101,0,10212,54225930,215,1027320,966936,770008
1775578957,2026-04-07 16:22:37,44194,0,24453,54141042,337,39203,0,10213,54225930,215,1027320,967144,770216
1775578958,2026-04-07 16:22:38,44194,0,24456,54141142,337,39304,0,10214,54225930,215,1027320,967056,770120
1775578959,2026-04-07 16:22:39,44229,0,24485,54141186,337,39362,0,10241,54225951,219,1027320,919484,721740
1775578960,2026-04-07 16:22:40,44328,0,24494,54141190,337,39465,0,10247,54225953,219,1027320,896440,697768
1775578961,2026-04-07 16:22:41,44431,0,24501,54141192,337,39562,0,10259,54225955,219,1027320,895124,692796
1775578962,2026-04-07 16:22:42,44519,0,24509,54141202,337,39658,0,10266,54225957,219,1027320,896180,693028
1775578963,2026-04-07 16:22:43,44603,0,24515,54141217,337,39753,0,10276,54225958,219,1027320,896344,692292
1775578964,2026-04-07 16:22:44,44702,0,24522,54141221,337,39831,0,10300,54225966,219,1027320,895592,690628
1775578965,2026-04-07 16:22:45,44805,0,24531,54141221,337,39940,0,10303,54225967,219,1027320,895832,690008
1775578967,2026-04-07 16:22:47,44907,0,24539,54141221,337,40043,0,10311,54225967,219,1027320,895912,689220
1775578968,2026-04-07 16:22:48,45007,0,24550,54141221,337,40146,0,10319,54225968,219,1027320,894584,687056
1775578969,2026-04-07 16:22:49,45114,0,24557,54141221,337,40259,0,10319,54225968,219,1027320,894356,685908
1775578970,2026-04-07 16:22:50,45212,0,24569,54141221,337,40348,0,10340,54225968,219,1027320,835400,626160
1775578971,2026-04-07 16:22:51,45309,0,24582,54141221,337,40453,0,10345,54225968,219,1027320,828540,618440
1775578972,2026-04-07 16:22:52,45406,0,24597,54141221,337,40563,0,10348,54225968,219,1027320,828864,617960
1775578973,2026-04-07 16:22:53,45506,0,24608,54141221,337,40672,0,10350,54225968,219,1027320,828612,616836
1775578974,2026-04-07 16:22:54,45608,0,24617,54141221,337,40777,0,10357,54225968,219,1027320,828172,615572
1775578975,2026-04-07 16:22:55,45708,0,24630,54141221,337,40891,0,10357,54225968,219,1027320,828204,614696
1775578977,2026-04-07 16:22:57,45813,0,24636,54141221,337,41003,0,10357,54225968,219,1027320,828368,614036
1775578978,2026-04-07 16:22:58,45915,0,24643,54141221,337,41113,0,10358,54225968,219,1027320,827540,612356
1775578979,2026-04-07 16:22:59,46016,0,24655,54141221,337,41221,0,10364,54225968,219,1027320,869884,653872
1775578980,2026-04-07 16:23:00,46051,0,24663,54141283,339,41260,0,10368,54226030,219,1027320,910316,693684
1775578981,2026-04-07 16:23:01,46123,0,24690,54141289,339,41349,0,10377,54226037,220,1027320,889404,671388
1775578982,2026-04-07 16:23:02,46230,0,24692,54141289,339,41451,0,10383,54226037,220,1027320,888732,669392
1775578983,2026-04-07 16:23:03,46335,0,24696,54141289,339,41554,0,10388,54226037,220,1027320,873428,653408
