epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1781041371,2026-06-09 21:42:51,103,0,210,42091,22,169,0,329,41946,58,1027320,990932,979256
1781041372,2026-06-09 21:42:52,154,0,237,42099,39,171,0,338,42034,63,1027320,972632,947172
1781041373,2026-06-09 21:42:53,155,0,239,42183,39,252,0,349,42034,73,1027320,969164,937728
1781041374,2026-06-09 21:42:54,155,0,241,42284,39,354,0,350,42034,73,1027320,968768,937332
1781041375,2026-06-09 21:42:55,157,0,241,42384,39,452,0,355,42034,73,1027320,969164,937728
1781041376,2026-06-09 21:42:56,161,0,248,42476,39,554,0,355,42034,73,1027320,968804,937360
1781041377,2026-06-09 21:42:57,161,0,255,42572,39,592,0,362,42092,73,1027320,970516,939072
1781041378,2026-06-09 21:42:58,181,0,272,42642,40,604,0,365,42182,77,1027320,965968,933480
1781041379,2026-06-09 21:42:59,225,0,310,42651,53,685,0,381,42183,83,1027320,915244,856476
1781041381,2026-06-09 21:43:01,322,0,323,42651,53,784,0,392,42184,83,1027320,897612,837960
1781041382,2026-06-09 21:43:02,398,0,327,42651,53,892,0,397,42184,83,1027320,896796,836276
1781041383,2026-06-09 21:43:03,496,0,342,42651,53,999,0,404,42184,83,1027320,897748,836420
1781041384,2026-06-09 21:43:04,600,0,350,42651,53,1097,0,416,42184,83,1027320,897356,835236
1781041385,2026-06-09 21:43:05,703,0,359,42651,53,1200,0,425,42184,83,1027320,897436,834400
1781041386,2026-06-09 21:43:06,806,0,367,42651,53,1305,0,431,42184,83,1027320,897656,833724
1781041387,2026-06-09 21:43:07,909,0,377,42651,53,1410,0,439,42184,83,1027320,896592,831808
1781041388,2026-06-09 21:43:08,1007,0,388,42651,53,1509,0,451,42184,83,1027320,896596,830856
1781041390,2026-06-09 21:43:10,1114,0,392,42654,53,1608,0,462,42188,83,1027320,895980,829280
1781041391,2026-06-09 21:43:11,1165,0,414,42657,53,1711,0,467,42191,83,1027320,832636,765020
1781041392,2026-06-09 21:43:12,1268,0,421,42657,53,1807,0,480,42191,83,1027320,830112,761656
1781041393,2026-06-09 21:43:13,1378,0,423,42657,53,1904,0,496,42191,83,1027320,830012,760680
1781041394,2026-06-09 21:43:14,1488,0,425,42657,53,2007,0,506,42191,83,1027320,830728,760472
1781041395,2026-06-09 21:43:15,1589,0,434,42657,53,2110,0,514,42191,83,1027320,830676,759396
1781041396,2026-06-09 21:43:16,1689,0,446,42657,53,2208,0,527,42191,83,1027320,830320,758084
