samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,48.4338,49.4165,-44.5648,-44.3904,6941,7932,43.1255,44.1102,-4.0033,-4.00948,-0.17448,0.84565,0.855025
