frequency_hz,power_db_hz
-100000,-150.816
-99804.7,-150.893
-99609.4,-150.967
-99414.1,-150.98
-99218.8,-151.007
-99023.4,-151.013
-98828.1,-151.047
-98632.8,-151.074
-98437.5,-151.064
-98242.2,-151.054
-98046.9,-151.099
-97851.6,-151.07
-97656.2,-151.053
-97460.9,-150.962
-97265.6,-151.092
-97070.3,-151.099
-96875,-151.046
-96679.7,-151.111
-96484.4,-151.178
-96289.1,-151.15
-96093.8,-151.082
-95898.4,-151.11
-95703.1,-151.133
-95507.8,-151.113
-95312.5,-151.037
-95117.2,-150.963
-94921.9,-150.731
-94726.6,-150.499
-94531.2,-150.093
-94335.9,-149.664
-94140.6,-149.149
-93945.3,-148.673
-93750,-147.986
-93554.7,-147.322
-93359.4,-146.769
-93164.1,-146.025
-92968.8,-144.996
-92773.4,-144.265
-92578.1,-143.538
-92382.8,-142.363
-92187.5,-141.458
-91992.2,-140.92
-91796.9,-140.346
-91601.6,-139.3
-91406.2,-138.461
-91210.9,-137.779
-91015.6,-137.254
-90820.3,-136.511
-90625,-135.257
-90429.7,-134.569
-90234.4,-134.507
-90039.1,-133.845
-89843.8,-132.873
-89648.4,-132.244
-89453.1,-132.117
-89257.8,-131.363
-89062.5,-130.487
-88867.2,-129.748
-88671.9,-129.71
-88476.6,-129.3
-88281.2,-128.53
-88085.9,-127.782
-87890.6,-127.57
-87695.3,-127.284
-87500,-126.604
-87304.7,-126.051
-87109.4,-125.962
-86914.1,-125.571
-86718.8,-124.888
-86523.4,-124.537
-86328.1,-124.369
-86132.8,-123.778
-85937.5,-123.391
-85742.2,-123.263
-85546.9,-122.838
-85351.6,-122.542
-85156.2,-122.321
-84960.9,-121.864
-84765.6,-121.748
-84570.3,-121.668
-84375,-121.132
-84179.7,-120.588
-83984.4,-120.633
-83789.1,-120.698
-83593.8,-120.213
-83398.4,-119.767
-83203.1,-119.751
-83007.8,-119.76
-82812.5,-119.402
-82617.2,-118.835
-82421.9,-118.726
-82226.6,-118.957
-82031.2,-118.576
-81835.9,-118.113
-81640.6,-118.092
-81445.3,-118.257
-81250,-117.945
-81054.7,-117.695
-80859.4,-117.657
-80664.1,-117.651
-80468.8,-117.41
-80273.4,-117.205
-80078.1,-117.069
-79882.8,-117.169
-79687.5,-117.116
-79492.2,-116.774
-79296.9,-116.652
-79101.6,-116.876
-78906.2,-116.809
-78710.9,-116.256
-78515.6,-116.174
-78320.3,-116.529
-78125,-116.383
-77929.7,-116.063
-77734.4,-116.071
-77539.1,-116.317
-77343.8,-116.18
-77148.4,-115.908
-76953.1,-115.775
-76757.8,-116.019
-76562.5,-116.064
-76367.2,-115.784
-76171.9,-115.514
-75976.6,-115.82
-75781.2,-115.89
-75585.9,-115.543
-75390.6,-115.528
-75195.3,-115.713
-75000,-115.613
-74804.7,-115.443
-74609.4,-115.232
-74414.1,-115.414
-74218.8,-115.571
-74023.4,-115.351
-73828.1,-115.155
-73632.8,-115.479
-73437.5,-115.63
-73242.2,-115.253
-73046.9,-115.116
-72851.6,-115.464
-72656.2,-115.499
-72460.9,-115.089
-72265.6,-115.006
-72070.3,-115.311
-71875,-115.422
-71679.7,-115.268
-71484.4,-115.087
-71289.1,-115.029
-71093.8,-115.28
-70898.4,-115.232
-70703.1,-114.904
-70507.8,-114.943
-70312.5,-115.313
-70117.2,-115.03
-69921.9,-114.913
-69726.6,-114.999
-69531.2,-115.224
-69335.9,-115.062
-69140.6,-114.863
-68945.3,-114.902
-68750,-115.202
-68554.7,-115.028
-68359.4,-114.768
-68164.1,-114.816
-67968.8,-115.312
-67773.4,-115.031
-67578.1,-114.786
-67382.8,-114.939
-67187.5,-115.132
-66992.2,-114.95
-66796.9,-114.813
-66601.6,-114.733
-66406.2,-114.974
-66210.9,-115.094
-66015.6,-114.977
-65820.3,-114.781
-65625,-115.069
-65429.7,-115.057
-65234.4,-114.938
-65039.1,-114.859
-64843.8,-115.034
-64648.4,-115.073
-64453.1,-114.878
-64257.8,-114.661
-64062.5,-114.835
-63867.2,-114.999
-63671.9,-114.852
-63476.6,-114.771
-63281.2,-114.977
-63085.9,-114.982
-62890.6,-114.828
-62695.3,-114.714
-62500,-114.952
-62304.7,-114.903
-62109.4,-114.719
-61914.1,-114.756
-61718.8,-114.91
-61523.4,-114.957
-61328.1,-114.832
-61132.8,-114.736
-60937.5,-114.868
-60742.2,-115.051
-60546.9,-115.016
-60351.6,-114.716
-60156.2,-114.865
-59960.9,-115.132
-59765.6,-114.936
-59570.3,-114.756
-59375,-114.891
-59179.7,-115.121
-58984.4,-114.969
-58789.1,-114.884
-58593.8,-114.809
-58398.4,-115.107
-58203.1,-115.049
-58007.8,-114.932
-57812.5,-114.955
-57617.2,-115.227
-57421.9,-115.074
-57226.6,-114.905
-57031.2,-114.997
-56835.9,-115.203
-56640.6,-115.088
-56445.3,-115.033
-56250,-115
-56054.7,-115.19
-55859.4,-115.243
-55664.1,-115.161
-55468.8,-115.006
-55273.4,-115.293
-55078.1,-115.477
-54882.8,-115.036
-54687.5,-115.042
-54492.2,-115.498
-54296.9,-115.391
-54101.6,-115.076
-53906.2,-115.068
-53710.9,-115.483
-53515.6,-115.405
-53320.3,-115.2
-53125,-115.209
-52929.7,-115.422
-52734.4,-115.512
-52539.1,-115.327
-52343.8,-115.218
-52148.4,-115.474
-51953.1,-115.633
-51757.8,-115.354
-51562.5,-115.241
-51367.2,-115.66
-51171.9,-115.569
-50976.6,-115.527
-50781.2,-115.453
-50585.9,-115.53
-50390.6,-115.73
-50195.3,-115.709
-50000,-115.38
-49804.7,-115.619
-49609.4,-116.021
-49414.1,-115.76
-49218.8,-115.377
-49023.4,-115.835
-48828.1,-115.999
-48632.8,-115.77
-48437.5,-115.538
-48242.2,-115.873
-48046.9,-115.94
-47851.6,-115.926
-47656.2,-115.767
-47460.9,-115.73
-47265.6,-115.95
-47070.3,-115.941
-46875,-115.654
-46679.7,-115.676
-46484.4,-116.084
-46289.1,-116.06
-46093.8,-115.7
-45898.4,-115.917
-45703.1,-116.092
-45507.8,-115.94
-45312.5,-115.87
-45117.2,-115.883
-44921.9,-116.054
-44726.6,-115.979
-44531.2,-115.78
-44335.9,-115.805
-44140.6,-116.183
-43945.3,-115.916
-43750,-115.674
-43554.7,-115.808
-43359.4,-116.15
-43164.1,-115.88
-42968.8,-115.805
-42773.4,-115.919
-42578.1,-116.034
-42382.8,-115.965
-42187.5,-115.942
-41992.2,-115.772
-41796.9,-115.931
-41601.6,-116.029
-41406.2,-115.913
-41210.9,-115.586
-41015.6,-116.04
-40820.3,-116.13
-40625,-115.715
-40429.7,-115.702
-40234.4,-116.052
-40039.1,-115.882
-39843.8,-115.797
-39648.4,-115.786
-39453.1,-115.853
-39257.8,-115.783
-39062.5,-115.796
-38867.2,-115.665
-38671.9,-115.759
-38476.6,-115.975
-38281.2,-115.828
-38085.9,-115.626
-37890.6,-115.858
-37695.3,-115.948
-37500,-115.672
-37304.7,-115.621
-37109.4,-115.734
-36914.1,-115.722
-36718.8,-115.765
-36523.4,-115.472
-36328.1,-115.494
-36132.8,-115.824
-35937.5,-115.853
-35742.2,-115.353
-35546.9,-115.414
-35351.6,-115.84
-35156.2,-115.645
-34960.9,-115.289
-34765.6,-115.437
