samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,23.5134,23.5433,-50.8415,-50.8304,7945,6482,50.5756,48.7968,-3.99961,-4.00152,-0.0110471,2.69157,2.69345
