frequency_hz,power_db_hz
-100000,-150.777
-99804.7,-150.85
-99609.4,-150.944
-99414.1,-151.003
-99218.8,-150.99
-99023.4,-150.98
-98828.1,-151.029
-98632.8,-151.015
-98437.5,-151.003
-98242.2,-150.998
-98046.9,-151.095
-97851.6,-151.04
-97656.2,-150.995
-97460.9,-151.051
-97265.6,-151.023
-97070.3,-151.047
-96875,-151.058
-96679.7,-151.103
-96484.4,-151.176
-96289.1,-151.129
-96093.8,-151.104
-95898.4,-151.094
-95703.1,-151.127
-95507.8,-150.942
-95312.5,-150.875
-95117.2,-150.782
-94921.9,-150.571
-94726.6,-150.232
-94531.2,-149.839
-94335.9,-149.471
-94140.6,-148.66
-93945.3,-148.093
-93750,-147.525
-93554.7,-146.604
-93359.4,-145.762
-93164.1,-145.203
-92968.8,-144.157
-92773.4,-143.17
-92578.1,-142.354
-92382.8,-141.301
-92187.5,-140.561
-91992.2,-140.114
-91796.9,-139.115
-91601.6,-138.024
-91406.2,-137.527
-91210.9,-136.838
-91015.6,-135.822
-90820.3,-135.255
-90625,-134.345
-90429.7,-133.484
-90234.4,-133.24
-90039.1,-132.625
-89843.8,-131.698
-89648.4,-131.099
-89453.1,-130.763
-89257.8,-130.031
-89062.5,-129.298
-88867.2,-128.848
-88671.9,-128.297
-88476.6,-127.73
-88281.2,-127.498
-88085.9,-126.9
-87890.6,-126.273
-87695.3,-126.005
-87500,-125.545
-87304.7,-124.925
-87109.4,-124.729
-86914.1,-124.313
-86718.8,-123.729
-86523.4,-123.427
-86328.1,-123.162
-86132.8,-122.416
-85937.5,-122.098
-85742.2,-122.13
-85546.9,-121.572
-85351.6,-121.088
-85156.2,-121.045
-84960.9,-120.687
-84765.6,-120.293
-84570.3,-120.318
-84375,-120.054
-84179.7,-119.486
-83984.4,-119.433
-83789.1,-119.259
-83593.8,-118.691
-83398.4,-118.653
-83203.1,-118.351
-83007.8,-117.969
-82812.5,-118.048
-82617.2,-117.782
-82421.9,-117.348
-82226.6,-117.391
-82031.2,-117.384
-81835.9,-116.858
-81640.6,-116.729
-81445.3,-116.777
-81250,-116.523
-81054.7,-116.445
-80859.4,-116.347
-80664.1,-116.006
-80468.8,-115.856
-80273.4,-115.949
-80078.1,-115.734
-79882.8,-115.561
-79687.5,-115.616
-79492.2,-115.439
-79296.9,-115.3
-79101.6,-115.338
-78906.2,-115.226
-78710.9,-114.928
-78515.6,-115.119
-78320.3,-115.035
-78125,-114.707
-77929.7,-114.725
-77734.4,-114.861
-77539.1,-114.644
-77343.8,-114.625
-77148.4,-114.703
-76953.1,-114.588
-76757.8,-114.375
-76562.5,-114.47
-76367.2,-114.506
-76171.9,-114.299
-75976.6,-114.387
-75781.2,-114.259
-75585.9,-114.257
-75390.6,-114.342
-75195.3,-114.282
-75000,-113.982
-74804.7,-114.064
-74609.4,-114.14
-74414.1,-113.902
-74218.8,-114.043
-74023.4,-114.07
-73828.1,-113.905
-73632.8,-114.084
-73437.5,-114.075
-73242.2,-113.778
-73046.9,-113.805
-72851.6,-113.957
-72656.2,-113.793
-72460.9,-113.795
-72265.6,-113.858
-72070.3,-113.735
-71875,-113.726
-71679.7,-113.801
-71484.4,-113.721
-71289.1,-113.604
-71093.8,-113.717
-70898.4,-113.711
-70703.1,-113.642
-70507.8,-113.636
-70312.5,-113.546
-70117.2,-113.493
-69921.9,-113.571
-69726.6,-113.641
-69531.2,-113.546
-69335.9,-113.404
-69140.6,-113.585
-68945.3,-113.589
-68750,-113.493
-68554.7,-113.418
-68359.4,-113.44
-68164.1,-113.493
-67968.8,-113.6
-67773.4,-113.414
-67578.1,-113.353
-67382.8,-113.571
-67187.5,-113.602
-66992.2,-113.287
-66796.9,-113.254
-66601.6,-113.322
-66406.2,-113.389
-66210.9,-113.422
-66015.6,-113.495
-65820.3,-113.264
-65625,-113.392
-65429.7,-113.553
-65234.4,-113.484
-65039.1,-113.342
-64843.8,-113.38
-64648.4,-113.329
-64453.1,-113.358
-64257.8,-113.594
-64062.5,-113.37
-63867.2,-113.276
-63671.9,-113.475
-63476.6,-113.377
-63281.2,-113.275
-63085.9,-113.435
-62890.6,-113.319
-62695.3,-113.377
-62500,-113.506
-62304.7,-113.44
-62109.4,-113.221
-61914.1,-113.341
-61718.8,-113.527
-61523.4,-113.353
-61328.1,-113.295
-61132.8,-113.251
-60937.5,-113.321
-60742.2,-113.399
-60546.9,-113.602
-60351.6,-113.394
-60156.2,-113.339
-59960.9,-113.528
-59765.6,-113.437
-59570.3,-113.308
-59375,-113.481
-59179.7,-113.475
-58984.4,-113.371
-58789.1,-113.545
-58593.8,-113.392
-58398.4,-113.19
-58203.1,-113.452
-58007.8,-113.616
-57812.5,-113.335
-57617.2,-113.371
-57421.9,-113.468
-57226.6,-113.437
-57031.2,-113.453
-56835.9,-113.55
-56640.6,-113.24
-56445.3,-113.35
-56250,-113.662
-56054.7,-113.455
-55859.4,-113.29
-55664.1,-113.419
-55468.8,-113.362
-55273.4,-113.43
-55078.1,-113.698
-54882.8,-113.489
-54687.5,-113.353
-54492.2,-113.718
-54296.9,-113.662
-54101.6,-113.51
-53906.2,-113.607
-53710.9,-113.571
-53515.6,-113.462
-53320.3,-113.748
-53125,-113.709
-52929.7,-113.399
-52734.4,-113.67
-52539.1,-113.898
-52343.8,-113.716
-52148.4,-113.688
-51953.1,-113.714
-51757.8,-113.723
-51562.5,-113.812
-51367.2,-114.009
-51171.9,-113.745
-50976.6,-113.71
-50781.2,-113.932
-50585.9,-113.859
-50390.6,-113.755
-50195.3,-113.867
-50000,-113.936
-49804.7,-113.883
-49609.4,-113.997
-49414.1,-113.982
-49218.8,-113.738
-49023.4,-114.081
-48828.1,-114.164
-48632.8,-113.909
-48437.5,-113.986
-48242.2,-114.118
-48046.9,-113.906
-47851.6,-114.113
-47656.2,-114.263
-47460.9,-113.899
-47265.6,-114.062
-47070.3,-114.272
-46875,-114.111
-46679.7,-114.064
-46484.4,-114.164
-46289.1,-114.223
-46093.8,-114.067
-45898.4,-114.382
-45703.1,-114.212
-45507.8,-114.04
-45312.5,-114.354
-45117.2,-114.397
-44921.9,-114.177
-44726.6,-114.241
-44531.2,-114.245
-44335.9,-114.17
-44140.6,-114.402
-43945.3,-114.372
-43750,-114.06
-43554.7,-114.204
-43359.4,-114.559
-43164.1,-114.289
-42968.8,-114.147
-42773.4,-114.196
-42578.1,-114.388
-42382.8,-114.306
-42187.5,-114.328
-41992.2,-114.165
-41796.9,-114.216
-41601.6,-114.311
-41406.2,-114.474
-41210.9,-114.201
-41015.6,-114.199
-40820.3,-114.355
-40625,-114.078
-40429.7,-114.271
-40234.4,-114.511
