epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1775661199,2026-04-08 15:13:19,87688,0,29186,62307350,379,86832,0,16548,62396035,324,1027320,988516,698336
1775661200,2026-04-08 15:13:20,87773,0,29202,62307351,380,86834,0,16551,62396133,324,1027320,968844,678640
1775661201,2026-04-08 15:13:21,87874,0,29203,62307351,380,86835,0,16553,62396233,324,1027320,967176,676940
1775661202,2026-04-08 15:13:22,87977,0,29203,62307351,380,86836,0,16554,62396333,324,1027320,968168,677932
1775661203,2026-04-08 15:13:23,88079,0,29204,62307351,380,86837,0,16557,62396432,324,1027320,967056,676816
1775661204,2026-04-08 15:13:24,88163,0,29204,62307369,380,86840,0,16566,62396523,324,1027320,968672,678428
1775661205,2026-04-08 15:13:25,88248,0,29219,62307377,380,86922,0,16590,62396527,324,1027320,897800,606920
1775661206,2026-04-08 15:13:26,88348,0,29229,62307380,380,87026,0,16594,62396531,324,1027320,895836,604060
1775661207,2026-04-08 15:13:28,88448,0,29238,62307380,380,87123,0,16601,62396535,324,1027320,896016,603332
1775661209,2026-04-08 15:13:29,88546,0,29246,62307381,380,87224,0,16608,62396535,324,1027320,895592,602040
1775661210,2026-04-08 15:13:30,88638,0,29265,62307381,380,87323,0,16621,62396535,324,1027320,896036,601588
1775661211,2026-04-08 15:13:31,88740,0,29272,62307381,380,87427,0,16626,62396535,324,1027320,896036,600700
1775661212,2026-04-08 15:13:32,88847,0,29277,62307381,380,87528,0,16638,62396535,324,1027320,896004,599768
1775661213,2026-04-08 15:13:33,88952,0,29280,62307381,380,87631,0,16644,62396535,324,1027320,895408,598312
1775661214,2026-04-08 15:13:34,89062,0,29282,62307381,380,87736,0,16649,62396535,324,1027320,895040,597084
1775661215,2026-04-08 15:13:35,89153,0,29301,62307382,380,87831,0,16667,62396535,324,1027320,833860,535056
1775661216,2026-04-08 15:13:36,89260,0,29306,62307382,380,87932,0,16676,62396535,324,1027320,828924,529204
1775661217,2026-04-08 15:13:37,89367,0,29311,62307382,380,88027,0,16692,62396535,324,1027320,828948,528404
1775661219,2026-04-08 15:13:39,89474,0,29314,62307382,380,88128,0,16700,62396535,324,1027320,829200,527812
1775661220,2026-04-08 15:13:40,89578,0,29320,62307382,380,88235,0,16704,62396535,324,1027320,828852,526584
1775661221,2026-04-08 15:13:41,89685,0,29323,62307382,380,88329,0,16718,62396535,324,1027320,828988,525864
1775661222,2026-04-08 15:13:42,89794,0,29324,62307382,380,88429,0,16731,62396535,324,1027320,829040,525072
1775661223,2026-04-08 15:13:43,89901,0,29327,62307382,380,88527,0,16741,62396535,324,1027320,828136,523256
1775661224,2026-04-08 15:13:44,90006,0,29331,62307382,380,88628,0,16751,62396535,324,1027320,827296,521600
1775661225,2026-04-08 15:13:45,90079,0,29347,62307401,380,88683,0,16764,62396571,325,1027320,910952,604456
1775661226,2026-04-08 15:13:46,90125,0,29358,62307448,380,88733,0,16776,62396616,325,1027320,906364,598664
1775661227,2026-04-08 15:13:47,90210,0,29382,62307448,380,88839,0,16778,62396616,325,1027320,889776,581220
1775661228,2026-04-08 15:13:48,90314,0,29386,62307448,380,88943,0,16783,62396616,325,1027320,889148,579088
1775661230,2026-04-08 15:13:50,90413,0,29396,62307448,380,89051,0,16786,62396616,325,1027320,897692,586188
1775661231,2026-04-08 15:13:51,90515,0,29406,62307448,380,89156,0,16792,62396616,325,1027320,897280,584776
1775661232,2026-04-08 15:13:52,90614,0,29413,62307450,380,89259,0,16797,62396617,325,1027320,892700,579280
1775661233,2026-04-08 15:13:53,90716,0,29418,62307451,380,89354,0,16807,62396618,325,1027320,876552,562200
1775661234,2026-04-08 15:13:54,90814,0,29425,62307451,380,89453,0,16815,62396619,325,1027320,891556,576328
1775661235,2026-04-08 15:13:55,90920,0,29430,62307451,380,89555,0,16823,62396620,325,1027320,886540,570432
1775661236,2026-04-08 15:13:56,91026,0,29434,62307453,380,89660,0,16829,62396622,325,1027320,873688,556696
1775661237,2026-04-08 15:13:57,91129,0,29443,62307453,380,89759,0,16840,62396622,325,1027320,861292,543392
1775661238,2026-04-08 15:13:58,91227,0,29456,62307453,380,89860,0,16851,62396622,325,1027320,810212,491508
1775661239,2026-04-08 15:13:59,91329,0,29465,62307453,380,89972,0,16851,62396622,325,1027320,810244,490656
1775661241,2026-04-08 15:14:01,91426,0,29480,62307453,380,90081,0,16854,62396622,325,1027320,862628,542232
1775661242,2026-04-08 15:14:02,91523,0,29493,62307453,380,90190,0,16856,62396622,325,1027320,858176,536884
1775661243,2026-04-08 15:14:03,91626,0,29499,62307453,380,90295,0,16862,62396622,325,1027320,901148,578972
1775661244,2026-04-08 15:14:04,91719,0,29519,62307453,380,90390,0,16879,62396622,325,1027320,880580,557600
1775661245,2026-04-08 15:14:05,91815,0,29531,62307453,380,90494,0,16887,62396622,325,1027320,886792,562924
1775661246,2026-04-08 15:14:06,91912,0,29546,62307453,380,90596,0,16895,62396622,325,1027320,902028,577324
1775661247,2026-04-08 15:14:07,91984,0,29554,62307479,380,90694,0,16902,62396622,325,1027320,901212,575908
1775661248,2026-04-08 15:14:08,92034,0,29581,62307507,380,90775,0,16926,62396624,325,1027320,853536,527068
1775661249,2026-04-08 15:14:09,92140,0,29586,62307507,380,90877,0,16933,62396624,325,1027320,858504,531256
1775661250,2026-04-08 15:14:10,92241,0,29595,62307507,380,90987,0,16935,62396624,325,1027320,871672,543640
1775661252,2026-04-08 15:14:12,92335,0,29610,62307507,380,91089,0,16942,62396625,325,1027320,886988,557384
1775661253,2026-04-08 15:14:13,92428,0,29625,62307507,380,91191,0,16951,62396625,325,1027320,899224,568628
1775661254,2026-04-08 15:14:14,92528,0,29634,62307509,380,91285,0,16968,62396625,325,1027320,898488,566908
1775661255,2026-04-08 15:14:15,92628,0,29645,62307509,380,91392,0,16971,62396625,325,1027320,898132,565652
1775661256,2026-04-08 15:14:16,92730,0,29655,62307509,380,91488,0,16987,62396625,325,1027320,896184,562784
1775661257,2026-04-08 15:14:17,92822,0,29675,62307509,380,91586,0,17000,62396625,325,1027320,902308,568240
1775661258,2026-04-08 15:14:18,92916,0,29692,62307509,382,91684,0,17017,62396625,325,1027320,902808,567748
1775661259,2026-04-08 15:14:19,93005,0,29709,62307513,382,91785,0,17025,62396627,325,1027320,899264,563100
1775661260,2026-04-08 15:14:20,93097,0,29724,62307515,382,91877,0,17032,62396635,325,1027320,902536,565556
1775661262,2026-04-08 15:14:22,93184,0,29737,62307522,382,91969,0,17039,62396644,325,1027320,901680,563784
