frequency_hz,power_db_hz
-100000,-151.131
-99804.7,-151.082
-99609.4,-151.123
-99414.1,-151.019
-99218.8,-150.912
-99023.4,-150.989
-98828.1,-151.052
-98632.8,-151.161
-98437.5,-150.995
-98242.2,-150.876
-98046.9,-151.008
-97851.6,-151.139
-97656.2,-151.184
-97460.9,-151.169
-97265.6,-151.01
-97070.3,-150.908
-96875,-150.964
-96679.7,-151.142
-96484.4,-151.071
-96289.1,-150.99
-96093.8,-151.151
-95898.4,-151.05
-95703.1,-151.152
-95507.8,-151.232
-95312.5,-150.981
-95117.2,-150.94
-94921.9,-150.849
-94726.6,-150.71
-94531.2,-150.361
-94335.9,-150.292
-94140.6,-150.091
-93945.3,-149.79
-93750,-149.395
-93554.7,-148.921
-93359.4,-148.343
-93164.1,-147.818
-92968.8,-147.151
-92773.4,-146.525
-92578.1,-145.973
-92382.8,-145.05
-92187.5,-144.11
-91992.2,-142.557
-91796.9,-142.518
-91601.6,-141.759
-91406.2,-140.666
-91210.9,-140.538
-91015.6,-139.862
-90820.3,-139.348
-90625,-138.412
-90429.7,-137.911
-90234.4,-137.254
-90039.1,-136.665
-89843.8,-135.529
-89648.4,-135.179
-89453.1,-134.061
-89257.8,-133.509
-89062.5,-133.863
-88867.2,-133.304
-88671.9,-132.691
-88476.6,-132.209
-88281.2,-131.644
-88085.9,-131.013
-87890.6,-130.579
-87695.3,-130.143
-87500,-129.691
-87304.7,-129.364
-87109.4,-128.755
-86914.1,-127.77
-86718.8,-127.038
-86523.4,-127.613
-86328.1,-127.382
-86132.8,-126.917
-85937.5,-126.673
-85742.2,-126.443
-85546.9,-126.201
-85351.6,-125.758
-85156.2,-125.525
-84960.9,-125.347
-84765.6,-124.808
-84570.3,-124.472
-84375,-124.055
-84179.7,-123.271
-83984.4,-123.454
-83789.1,-123.575
-83593.8,-123.128
-83398.4,-122.763
-83203.1,-122.945
-83007.8,-122.573
-82812.5,-122.122
-82617.2,-122.175
-82421.9,-122.135
-82226.6,-121.796
-82031.2,-121.703
-81835.9,-121.607
-81640.6,-121.025
-81445.3,-120.695
-81250,-120.985
-81054.7,-120.98
-80859.4,-120.709
-80664.1,-120.748
-80468.8,-120.458
-80273.4,-120.405
-80078.1,-120.312
-79882.8,-120.069
-79687.5,-120.067
-79492.2,-120.085
-79296.9,-119.725
-79101.6,-119.385
-78906.2,-119.128
-78710.9,-119.245
-78515.6,-119.302
-78320.3,-119.54
-78125,-119.582
-77929.7,-119.33
-77734.4,-119.332
-77539.1,-119.498
-77343.8,-119.411
-77148.4,-119.141
-76953.1,-119.144
-76757.8,-119.01
-76562.5,-118.862
-76367.2,-118.7
-76171.9,-118.782
-75976.6,-118.915
-75781.2,-118.926
-75585.9,-118.754
-75390.6,-118.588
-75195.3,-118.726
-75000,-118.737
-74804.7,-118.865
-74609.4,-118.834
-74414.1,-118.713
-74218.8,-118.757
-74023.4,-118.849
-73828.1,-118.608
-73632.8,-118.397
-73437.5,-118.472
-73242.2,-118.549
-73046.9,-118.462
-72851.6,-118.584
-72656.2,-118.657
-72460.9,-118.468
-72265.6,-118.12
-72070.3,-118.27
-71875,-118.491
-71679.7,-118.461
-71484.4,-118.506
-71289.1,-118.197
-71093.8,-117.82
-70898.4,-117.956
-70703.1,-118.347
-70507.8,-118.551
-70312.5,-118.499
-70117.2,-118.497
-69921.9,-118.319
-69726.6,-118.321
-69531.2,-118.391
-69335.9,-118.239
-69140.6,-118.177
-68945.3,-118.295
-68750,-118.172
-68554.7,-117.908
-68359.4,-118.137
-68164.1,-118.304
-67968.8,-118.065
-67773.4,-118.016
-67578.1,-118.106
-67382.8,-117.934
-67187.5,-118.302
-66992.2,-118.191
-66796.9,-118.224
-66601.6,-118.391
-66406.2,-118.228
-66210.9,-118.236
-66015.6,-118.189
-65820.3,-117.669
-65625,-118.021
-65429.7,-118.124
-65234.4,-118.242
-65039.1,-118.144
-64843.8,-118.208
-64648.4,-118.57
-64453.1,-118.673
-64257.8,-118.454
-64062.5,-118.094
-63867.2,-118.082
-63671.9,-118.217
-63476.6,-118.216
-63281.2,-117.479
-63085.9,-117.833
-62890.6,-118.264
-62695.3,-118.431
-62500,-118.325
-62304.7,-118.22
-62109.4,-118.387
-61914.1,-118.454
-61718.8,-118.37
-61523.4,-118.321
-61328.1,-118.274
-61132.8,-118.316
-60937.5,-118.508
-60742.2,-117.769
-60546.9,-117.51
-60351.6,-118.372
-60156.2,-118.598
-59960.9,-118.593
-59765.6,-118.538
-59570.3,-118.364
-59375,-118.244
-59179.7,-118.296
-58984.4,-118.308
-58789.1,-118.362
-58593.8,-118.341
-58398.4,-118.53
-58203.1,-118.116
-58007.8,-117.134
-57812.5,-118.117
-57617.2,-118.626
-57421.9,-118.542
-57226.6,-118.552
-57031.2,-118.592
-56835.9,-118.498
-56640.6,-118.578
-56445.3,-118.846
-56250,-118.616
-56054.7,-118.32
-55859.4,-118.661
-55664.1,-118.572
-55468.8,-117.695
-55273.4,-117.974
-55078.1,-118.775
-54882.8,-118.806
-54687.5,-118.7
-54492.2,-118.686
-54296.9,-118.514
-54101.6,-118.644
-53906.2,-118.862
-53710.9,-118.618
-53515.6,-118.722
-53320.3,-118.793
-53125,-118.691
-52929.7,-118.172
-52734.4,-117.7
-52539.1,-118.36
-52343.8,-118.702
-52148.4,-118.678
-51953.1,-118.659
-51757.8,-118.526
-51562.5,-118.491
-51367.2,-118.421
-51171.9,-118.64
-50976.6,-118.768
-50781.2,-118.718
-50585.9,-118.645
-50390.6,-118.724
-50195.3,-118.018
-50000,-118.524
-49804.7,-118.806
-49609.4,-118.919
-49414.1,-118.777
-49218.8,-118.723
-49023.4,-118.971
-48828.1,-119.013
-48632.8,-118.722
-48437.5,-118.873
-48242.2,-118.797
-48046.9,-118.817
-47851.6,-118.977
-47656.2,-118.487
-47460.9,-118.453
-47265.6,-118.847
-47070.3,-118.756
-46875,-118.581
-46679.7,-118.662
-46484.4,-119.129
-46289.1,-118.964
-46093.8,-118.786
-45898.4,-118.805
-45703.1,-118.659
-45507.8,-118.815
-45312.5,-119.063
-45117.2,-118.814
-44921.9,-118.308
-44726.6,-118.774
-44531.2,-118.916
-44335.9,-118.771
-44140.6,-118.95
-43945.3,-119.052
-43750,-119.014
-43554.7,-118.973
-43359.4,-118.974
-43164.1,-118.944
-42968.8,-118.829
-42773.4,-119.016
-42578.1,-119.18
-42382.8,-118.647
-42187.5,-118.739
-41992.2,-119.028
-41796.9,-119.106
-41601.6,-119.106
-41406.2,-118.912
-41210.9,-118.899
-41015.6,-119.136
-40820.3,-118.936
-40625,-118.909
-40429.7,-118.942
-40234.4,-118.929
-40039.1,-118.992
-39843.8,-118.943
-39648.4,-118.693
-39453.1,-118.721
-39257.8,-118.825
-39062.5,-118.894
-38867.2,-118.935
-38671.9,-118.901
-38476.6,-118.795
-38281.2,-118.78
-38085.9,-118.725
-37890.6,-118.994
-37695.3,-119.032
-37500,-118.787
-37304.7,-118.655
-37109.4,-118.305
-36914.1,-118.632
-36718.8,-118.628
-36523.4,-118.586
-36328.1,-118.734
-36132.8,-118.707
-35937.5,-118.715
-35742.2,-118.598
-35546.9,-118.37
-35351.6,-118.552
-35156.2,-118.606
-34960.9,-118.47
-34765.6,-118.331
-34570.3,-117.96
-34375,-118.017
-34179.7,-118.432
-33984.4,-118.458
-33789.1,-118.507
-33593.8,-118.407
-33398.4,-118.534
-33203.1,-118.45
-33007.8,-118.52
-32812.5,-118.541
-32617.2,-118.586
-32421.9,-118.327
-32226.6,-118.469
-32031.2,-118.124
-31835.9,-117.724
-31640.6,-118.05
-31445.3,-118.206
-31250,-118.22
-31054.7,-118.093
-30859.4,-117.906
-30664.1,-117.032
-30468.8,-116.906
-30273.4,-117.577
-30078.1,-117.367
-29882.8,-116.5
-29687.5,-115.894
-29492.2,-115.629
-29296.9,-115.257
-29101.6,-116.151
-28906.2,-114.629
-28710.9,-111.904
-28515.6,-113.441
-28320.3,-111.822
-28125,-112.446
-27929.7,-109.381
-27734.4,-97.2603
-27539.1,-93.9352
-27343.8,-97.2631
-27148.4,-106.707
-26953.1,-110.868
-26757.8,-113.608
-26562.5,-113.641
-26367.2,-114.058
-26171.9,-115.863
-25976.6,-115.803
-25781.2,-115.401
-25585.9,-115.457
-25390.6,-115.717
-25195.3,-116.831
-25000,-117.155
-24804.7,-117.253
-24609.4,-116.909
-24414.1,-116.681
-24218.8,-117.255
-24023.4,-116.966
-23828.1,-117.688
-23632.8,-117.976
-23437.5,-118.01
-23242.2,-117.878
-23046.9,-118.054
-22851.6,-118.239
-22656.2,-118.105
-22460.9,-118.117
-22265.6,-118.035
-22070.3,-118.096
-21875,-118
-21679.7,-117.784
-21484.4,-117.145
-21289.1,-117.463
-21093.8,-117.912
-20898.4,-117.999
-20703.1,-117.898
-20507.8,-117.865
-20312.5,-117.853
-20117.2,-117.859
-19921.9,-117.849
-19726.6,-118.064
-19531.2,-118.236
-19335.9,-117.936
-19140.6,-118.023
-18945.3,-117.468
-18750,-117.312
-18554.7,-118.071
-18359.4,-118.05
-18164.1,-117.961
-17968.8,-118.016
-17773.4,-117.977
-17578.1,-117.954
-17382.8,-117.966
-17187.5,-118.133
-16992.2,-117.986
-16796.9,-117.624
-16601.6,-117.691
-16406.2,-117.824
-16210.9,-117.269
-16015.6,-117.662
-15820.3,-117.654
-15625,-117.927
-15429.7,-118.019
-15234.4,-117.936
-15039.1,-117.674
-14843.8,-117.639
-14648.4,-113.349
-14453.1,-111.997
-14257.8,-116.878
-14062.5,-117.945
-13867.2,-118.079
-13671.9,-117.643
-13476.6,-117.731
-13281.2,-118.042
-13085.9,-117.995
-12890.6,-118.084
-12695.3,-118.194
-12500,-117.889
-12304.7,-117.957
-12109.4,-118.101
-11914.1,-118.05
-11718.8,-118.152
-11523.4,-118.113
-11328.1,-118.053
-11132.8,-118.089
-10937.5,-118.034
-10742.2,-118.122
-10546.9,-118.155
-10351.6,-118.176
-10156.2,-118.196
-9960.94,-118.276
-9765.62,-118.343
-9570.31,-118.387
-9375,-118.172
-9179.69,-118.171
-8984.38,-118.313
-8789.06,-118.344
-8593.75,-118.179
-8398.44,-117.678
-8203.12,-118.179
-8007.81,-118.356
-7812.5,-118.294
-7617.19,-118.518
-7421.88,-118.599
-7226.56,-118.498
-7031.25,-118.533
-6835.94,-118.435
-6640.62,-118.483
-6445.31,-118.382
-6250,-118.319
-6054.69,-118.4
-5859.38,-118.193
-5664.06,-118.235
-5468.75,-118.495
-5273.44,-118.441
-5078.12,-118.507
-4882.81,-118.257
-4687.5,-118.337
-4492.19,-118.47
-4296.88,-118.249
-4101.56,-118.426
-3906.25,-118.712
-3710.94,-118.536
-3515.62,-118.324
-3320.31,-118.348
-3125,-118.013
-2929.69,-118.289
-2734.38,-118.235
-2539.06,-118.103
-2343.75,-118.284
-2148.44,-118.195
-1953.12,-118.016
-1757.81,-117.874
-1562.5,-117.792
-1367.19,-117.667
-1171.88,-117.312
-976.562,-117.008
-781.25,-116.711
-585.938,-116.01
-390.625,-115.097
-195.312,-104.986
0,-99.4878
195.312,-105.04
390.625,-115.421
585.938,-116.342
781.25,-116.972
976.562,-117.314
1171.88,-117.519
1367.19,-117.828
1562.5,-118.015
1757.81,-117.87
1953.12,-117.755
2148.44,-117.697
2343.75,-118.11
2539.06,-118.334
2734.38,-118.455
2929.69,-118.358
3125,-118.296
3320.31,-118.528
3515.62,-118.495
3710.94,-118.345
3906.25,-117.207
4101.56,-116.949
4296.88,-118.389
4492.19,-118.277
4687.5,-117.607
4882.81,-118.228
5078.12,-118.642
5273.44,-118.6
5468.75,-118.564
5664.06,-118.509
5859.38,-118.69
6054.69,-118.778
6250,-118.556
6445.31,-118.549
6640.62,-118.651
6835.94,-118.454
7031.25,-118.334
7226.56,-117.456
7421.88,-117.772
7617.19,-118.411
7812.5,-118.505
8007.81,-118.458
8203.12,-118.398
8398.44,-118.448
8593.75,-118.679
8789.06,-118.383
8984.38,-118.265
9179.69,-118.306
9375,-118.343
9570.31,-118.137
9765.62,-117.864
9960.94,-117.422
10156.2,-118.135
10351.6,-118.24
10546.9,-118.105
10742.2,-117.922
10937.5,-117.589
11132.8,-113.755
11328.1,-101.101
11523.4,-93.936
11718.8,-98.0755
11914.1,-112.711
12109.4,-102.13
12304.7,-93.7304
12500,-96.8415
12695.3,-110.436
12890.6,-116.559
13085.9,-117.686
13281.2,-117.849
13476.6,-117.957
13671.9,-118.084
13867.2,-117.848
14062.5,-117.841
14257.8,-117.896
14453.1,-117.869
14648.4,-117.943
14843.8,-117.785
15039.1,-117.039
15234.4,-117.165
15429.7,-117.833
15625,-117.552
15820.3,-117.877
16015.6,-117.906
16210.9,-116.765
16406.2,-112.109
16601.6,-113.498
16796.9,-117.714
16992.2,-117.781
17187.5,-117.338
17382.8,-114.383
17578.1,-108.918
17773.4,-108.194
17968.8,-113
18164.1,-116.494
18359.4,-117.679
18554.7,-117.786
18750,-117.608
18945.3,-117.736
19140.6,-117.798
19335.9,-117.784
19531.2,-117.805
19726.6,-117.921
19921.9,-118.022
20117.2,-117.893
20312.5,-117.178
20507.8,-117.271
20703.1,-117.315
20898.4,-117.775
21093.8,-118.257
21289.1,-117.888
21484.4,-117.908
21679.7,-117.963
21875,-118.024
22070.3,-117.926
22265.6,-117.899
22460.9,-117.989
22656.2,-117.671
22851.6,-116.988
23046.9,-117.287
23242.2,-118.05
23437.5,-117.84
23632.8,-117.914
23828.1,-117.904
24023.4,-118.029
24218.8,-118.147
24414.1,-118.131
24609.4,-118.194
24804.7,-118.135
25000,-118.057
25195.3,-118.027
25390.6,-117.867
25585.9,-117.47
25781.2,-118.007
25976.6,-118.261
26171.9,-118.104
26367.2,-117.922
26562.5,-117.704
26757.8,-118.029
26953.1,-118.171
27148.4,-118.277
27343.8,-118.404
27539.1,-118.251
27734.4,-118.315
27929.7,-118.306
28125,-117.914
28320.3,-118.183
28515.6,-118.387
28710.9,-118.203
28906.2,-118.39
29101.6,-118.544
29296.9,-118.284
29492.2,-118.296
29687.5,-118.554
29882.8,-118.512
30078.1,-118.29
30273.4,-118.39
