frequency_hz,power_db_hz
-100000,-151.056
-99804.7,-151.03
-99609.4,-150.988
-99414.1,-151.065
-99218.8,-151.09
-99023.4,-151.093
-98828.1,-151.07
-98632.8,-151.009
-98437.5,-151.007
-98242.2,-151.094
-98046.9,-151.063
-97851.6,-151.01
-97656.2,-150.979
-97460.9,-151.013
-97265.6,-151.005
-97070.3,-151.018
-96875,-151.041
-96679.7,-150.963
-96484.4,-151.091
-96289.1,-151.146
-96093.8,-151.14
-95898.4,-151.138
-95703.1,-151.106
-95507.8,-151.037
-95312.5,-150.952
-95117.2,-150.85
-94921.9,-150.672
-94726.6,-150.438
-94531.2,-150.179
-94335.9,-149.902
-94140.6,-149.348
-93945.3,-148.828
-93750,-148.264
-93554.7,-147.647
-93359.4,-146.857
-93164.1,-146.185
-92968.8,-145.459
-92773.4,-144.696
-92578.1,-143.871
-92382.8,-143.066
-92187.5,-142.29
-91992.2,-141.431
-91796.9,-140.707
-91601.6,-139.761
-91406.2,-138.619
-91210.9,-138.151
-91015.6,-137.561
-90820.3,-136.738
-90625,-136.111
-90429.7,-135.421
-90234.4,-134.971
-90039.1,-134.204
-89843.8,-133.41
-89648.4,-132.942
-89453.1,-132.513
-89257.8,-131.978
-89062.5,-131.313
-88867.2,-130.624
-88671.9,-130.176
-88476.6,-129.599
-88281.2,-129.154
-88085.9,-128.618
-87890.6,-128.142
-87695.3,-127.711
-87500,-127.317
-87304.7,-126.955
-87109.4,-126.514
-86914.1,-125.982
-86718.8,-125.793
-86523.4,-125.302
-86328.1,-124.851
-86132.8,-124.558
-85937.5,-124.023
-85742.2,-123.811
-85546.9,-123.576
-85351.6,-123.207
-85156.2,-122.79
-84960.9,-122.601
-84765.6,-122.407
-84570.3,-122.078
-84375,-121.852
-84179.7,-121.567
-83984.4,-121.271
-83789.1,-121.097
-83593.8,-120.59
-83398.4,-120.187
-83203.1,-120.181
-83007.8,-120.146
-82812.5,-119.836
-82617.2,-119.632
-82421.9,-119.684
-82226.6,-119.536
-82031.2,-119.346
-81835.9,-119.159
-81640.6,-119.052
-81445.3,-118.981
-81250,-118.727
-81054.7,-118.441
-80859.4,-118.301
-80664.1,-118.25
-80468.8,-118.223
-80273.4,-118.016
-80078.1,-118.061
-79882.8,-117.907
-79687.5,-117.73
-79492.2,-117.702
-79296.9,-117.642
-79101.6,-117.366
-78906.2,-117.199
-78710.9,-117.322
-78515.6,-117.296
-78320.3,-117.22
-78125,-117.033
-77929.7,-116.951
-77734.4,-116.885
-77539.1,-116.948
-77343.8,-116.8
-77148.4,-116.762
-76953.1,-116.774
-76757.8,-116.678
-76562.5,-116.703
-76367.2,-116.747
-76171.9,-116.763
-75976.6,-116.631
-75781.2,-116.386
-75585.9,-116.416
-75390.6,-116.291
-75195.3,-116.34
-75000,-116.296
-74804.7,-116.395
-74609.4,-116.423
-74414.1,-116.318
-74218.8,-116.289
-74023.4,-116.343
-73828.1,-116.399
-73632.8,-116.368
-73437.5,-116.173
-73242.2,-116.228
-73046.9,-116.208
-72851.6,-116.156
-72656.2,-116.096
-72460.9,-116.104
-72265.6,-116.066
-72070.3,-116.01
-71875,-116.094
-71679.7,-116.105
-71484.4,-116.047
-71289.1,-116.015
-71093.8,-115.976
-70898.4,-115.961
-70703.1,-115.964
-70507.8,-115.801
-70312.5,-115.747
-70117.2,-115.856
-69921.9,-115.927
-69726.6,-115.704
-69531.2,-115.75
-69335.9,-115.887
-69140.6,-115.852
-68945.3,-115.732
-68750,-115.689
-68554.7,-115.727
-68359.4,-115.807
-68164.1,-115.688
-67968.8,-115.564
-67773.4,-115.788
-67578.1,-115.7
-67382.8,-115.55
-67187.5,-115.713
-66992.2,-115.712
-66796.9,-115.706
-66601.6,-115.646
-66406.2,-115.745
-66210.9,-115.743
-66015.6,-115.6
-65820.3,-115.605
-65625,-115.713
-65429.7,-115.763
-65234.4,-115.725
-65039.1,-115.71
-64843.8,-115.819
-64648.4,-115.842
-64453.1,-115.812
-64257.8,-115.77
-64062.5,-115.977
-63867.2,-115.93
-63671.9,-115.787
-63476.6,-115.667
-63281.2,-115.87
-63085.9,-115.952
-62890.6,-115.849
-62695.3,-115.765
-62500,-115.858
-62304.7,-115.77
-62109.4,-115.747
-61914.1,-115.818
-61718.8,-115.784
-61523.4,-115.86
-61328.1,-115.889
-61132.8,-115.946
-60937.5,-116.091
-60742.2,-116
-60546.9,-115.801
-60351.6,-115.843
-60156.2,-115.885
-59960.9,-115.932
-59765.6,-115.79
-59570.3,-115.776
-59375,-115.775
-59179.7,-115.882
-58984.4,-115.933
-58789.1,-115.916
-58593.8,-115.889
-58398.4,-115.931
-58203.1,-116.002
-58007.8,-115.969
-57812.5,-115.998
-57617.2,-115.97
-57421.9,-115.853
-57226.6,-115.887
-57031.2,-115.982
-56835.9,-115.951
-56640.6,-115.962
-56445.3,-116.016
-56250,-116.069
-56054.7,-116.077
-55859.4,-116.059
-55664.1,-116.064
-55468.8,-116.142
-55273.4,-116.13
-55078.1,-116.05
-54882.8,-115.997
-54687.5,-116.044
-54492.2,-116.036
-54296.9,-116.003
-54101.6,-116.104
-53906.2,-116.114
-53710.9,-116.092
-53515.6,-116.079
-53320.3,-116.174
-53125,-116.248
-52929.7,-116.251
-52734.4,-116.201
-52539.1,-116.202
-52343.8,-116.125
-52148.4,-116.17
-51953.1,-115.981
-51757.8,-116.042
-51562.5,-116.077
-51367.2,-116.133
-51171.9,-116.178
-50976.6,-116.368
-50781.2,-116.369
-50585.9,-116.335
-50390.6,-116.29
-50195.3,-116.332
-50000,-116.404
-49804.7,-116.416
-49609.4,-116.255
-49414.1,-116.466
-49218.8,-116.575
-49023.4,-116.454
-48828.1,-116.34
-48632.8,-116.403
-48437.5,-116.558
-48242.2,-116.602
-48046.9,-116.612
-47851.6,-116.731
-47656.2,-116.797
-47460.9,-116.627
-47265.6,-116.535
-47070.3,-116.574
-46875,-116.613
-46679.7,-116.497
-46484.4,-116.453
-46289.1,-116.714
-46093.8,-116.758
-45898.4,-116.585
-45703.1,-116.587
-45507.8,-116.652
-45312.5,-116.709
-45117.2,-116.573
-44921.9,-116.649
-44726.6,-116.796
-44531.2,-116.733
-44335.9,-116.622
-44140.6,-116.478
-43945.3,-116.644
-43750,-116.686
-43554.7,-116.607
-43359.4,-116.503
-43164.1,-116.578
-42968.8,-116.68
-42773.4,-116.461
-42578.1,-116.558
-42382.8,-116.705
-42187.5,-116.527
-41992.2,-116.355
-41796.9,-116.467
-41601.6,-116.619
-41406.2,-116.451
-41210.9,-116.345
-41015.6,-116.468
-40820.3,-116.575
-40625,-116.551
-40429.7,-116.339
-40234.4,-116.516
-40039.1,-116.56
-39843.8,-116.578
-39648.4,-116.354
-39453.1,-116.444
-39257.8,-116.582
-39062.5,-116.447
-38867.2,-116.321
-38671.9,-116.48
-38476.6,-116.542
-38281.2,-116.468
-38085.9,-116.391
-37890.6,-116.537
-37695.3,-116.524
-37500,-116.486
-37304.7,-116.325
-37109.4,-116.433
-36914.1,-116.404
-36718.8,-116.298
-36523.4,-116.352
-36328.1,-116.366
-36132.8,-116.42
-35937.5,-116.319
-35742.2,-116.195
-35546.9,-116.25
-35351.6,-116.282
-35156.2,-116.232
-34960.9,-116.218
-34765.6,-116.4
-34570.3,-116.28
-34375,-116.091
-34179.7,-116.168
-33984.4,-116.281
-33789.1,-116.13
-33593.8,-115.972
-33398.4,-116.09
-33203.1,-116.115
-33007.8,-116.089
-32812.5,-116.011
-32617.2,-116.023
-32421.9,-116.127
-32226.6,-116.082
-32031.2,-116.016
-31835.9,-116.079
-31640.6,-116.178
-31445.3,-116.018
-31250,-115.898
-31054.7,-115.979
-30859.4,-116.033
-30664.1,-115.973
-30468.8,-115.836
-30273.4,-115.968
-30078.1,-116.059
-29882.8,-116.022
-29687.5,-116.045
-29492.2,-115.928
-29296.9,-116.006
-29101.6,-116.035
-28906.2,-115.876
-28710.9,-115.877
-28515.6,-115.812
-28320.3,-115.814
-28125,-115.718
-27929.7,-115.64
-27734.4,-115.223
-27539.1,-115.69
-27343.8,-115.841
-27148.4,-115.924
-26953.1,-115.934
-26757.8,-115.8
-26562.5,-115.802
-26367.2,-115.831
-26171.9,-115.738
-25976.6,-115.624
-25781.2,-115.503
-25585.9,-115.713
-25390.6,-115.666
-25195.3,-115.653
-25000,-115.648
-24804.7,-115.731
-24609.4,-115.774
-24414.1,-115.701
-24218.8,-115.701
-24023.4,-115.637
-23828.1,-115.704
-23632.8,-115.589
-23437.5,-115.599
-23242.2,-115.73
-23046.9,-115.637
-22851.6,-115.489
-22656.2,-115.55
-22460.9,-115.681
-22265.6,-115.762
-22070.3,-115.572
-21875,-115.56
-21679.7,-115.634
-21484.4,-115.706
-21289.1,-115.602
-21093.8,-115.521
-20898.4,-115.529
-20703.1,-115.651
-20507.8,-115.393
-20312.5,-115.309
-20117.2,-115.544
-19921.9,-115.555
-19726.6,-115.637
-19531.2,-115.496
-19335.9,-115.485
-19140.6,-115.67
-18945.3,-115.64
-18750,-115.722
-18554.7,-115.7
-18359.4,-115.579
-18164.1,-115.465
-17968.8,-115.513
-17773.4,-115.594
-17578.1,-115.488
-17382.8,-115.462
-17187.5,-115.489
-16992.2,-115.706
-16796.9,-115.624
-16601.6,-115.508
-16406.2,-115.613
-16210.9,-115.719
-16015.6,-115.655
-15820.3,-115.264
-15625,-115.444
-15429.7,-115.645
-15234.4,-115.509
-15039.1,-115.452
-14843.8,-115.307
-14648.4,-111.868
-14453.1,-112.075
-14257.8,-115.472
-14062.5,-115.817
-13867.2,-115.747
-13671.9,-115.722
-13476.6,-115.615
-13281.2,-115.715
-13085.9,-115.701
-12890.6,-115.662
-12695.3,-115.465
-12500,-115.604
-12304.7,-115.694
-12109.4,-115.657
-11914.1,-115.618
-11718.8,-115.864
-11523.4,-115.887
-11328.1,-115.826
-11132.8,-115.825
-10937.5,-116.069
-10742.2,-115.993
-10546.9,-115.847
-10351.6,-115.744
-10156.2,-115.953
-9960.94,-116.078
-9765.62,-115.899
-9570.31,-115.912
-9375,-116.004
-9179.69,-116.065
-8984.38,-115.851
-8789.06,-115.813
-8593.75,-116.069
-8398.44,-115.773
-8203.12,-115.741
-8007.81,-115.857
-7812.5,-115.901
-7617.19,-115.89
-7421.88,-115.774
-7226.56,-115.725
-7031.25,-115.724
-6835.94,-115.627
-6640.62,-115.158
-6445.31,-114.754
-6250,-114.592
-6054.69,-114.241
-5859.38,-113.345
-5664.06,-112.531
-5468.75,-112.602
-5273.44,-112.777
-5078.12,-112.656
-4882.81,-112.696
-4687.5,-111.772
-4492.19,-107.48
-4296.88,-99.8765
-4101.56,-97.5336
-3906.25,-97.4096
-3710.94,-96.8976
-3515.62,-96.1213
-3320.31,-95.8983
-3125,-96.36
-2929.69,-96.2113
-2734.38,-95.4921
-2539.06,-94.9663
-2343.75,-94.3176
-2148.44,-93.8764
-1953.12,-93.3713
-1757.81,-93.3575
-1562.5,-93.5456
-1367.19,-93.2124
-1171.88,-92.8458
-976.562,-92.7754
-781.25,-95.8647
-585.938,-104.953
-390.625,-107.557
-195.312,-103.609
0,-99.1974
195.312,-104.187
390.625,-110.008
585.938,-110.676
781.25,-111.452
976.562,-112.407
1171.88,-113.259
1367.19,-113.303
1562.5,-113.549
1757.81,-113.847
1953.12,-114.259
2148.44,-115.22
2343.75,-115.623
2539.06,-115.61
2734.38,-115.596
2929.69,-115.647
