frequency_hz,power_db_hz
-100000,-151.045
-99804.7,-151.031
-99609.4,-151.013
-99414.1,-151.011
-99218.8,-150.96
-99023.4,-151.04
-98828.1,-150.997
-98632.8,-151.031
-98437.5,-151.039
-98242.2,-151.062
-98046.9,-151.077
-97851.6,-150.984
-97656.2,-151.053
-97460.9,-150.977
-97265.6,-150.948
-97070.3,-151.021
-96875,-151.046
-96679.7,-150.954
-96484.4,-150.98
-96289.1,-151.088
-96093.8,-151.137
-95898.4,-151.122
-95703.1,-151.049
-95507.8,-151.046
-95312.5,-150.939
-95117.2,-150.874
-94921.9,-150.741
-94726.6,-150.498
-94531.2,-150.205
-94335.9,-149.795
-94140.6,-149.479
-93945.3,-148.954
-93750,-148.36
-93554.7,-147.618
-93359.4,-146.76
-93164.1,-145.998
-92968.8,-145.259
-92773.4,-144.481
-92578.1,-143.701
-92382.8,-142.856
-92187.5,-142.044
-91992.2,-141.341
-91796.9,-140.614
-91601.6,-139.752
-91406.2,-138.67
-91210.9,-138.284
-91015.6,-137.608
-90820.3,-136.919
-90625,-136.114
-90429.7,-135.301
-90234.4,-134.625
-90039.1,-134.017
-89843.8,-133.273
-89648.4,-132.746
-89453.1,-132.24
-89257.8,-131.786
-89062.5,-131.229
-88867.2,-130.635
-88671.9,-130.149
-88476.6,-129.634
-88281.2,-129.077
-88085.9,-128.608
-87890.6,-128.04
-87695.3,-127.54
-87500,-127.247
-87304.7,-126.653
-87109.4,-126.022
-86914.1,-125.786
-86718.8,-125.673
-86523.4,-125.357
-86328.1,-124.928
-86132.8,-124.583
-85937.5,-124.248
-85742.2,-123.965
-85546.9,-123.628
-85351.6,-123.214
-85156.2,-122.959
-84960.9,-122.482
-84765.6,-122.216
-84570.3,-121.993
-84375,-121.873
-84179.7,-121.543
-83984.4,-121.31
-83789.1,-121.214
-83593.8,-120.844
-83398.4,-120.409
-83203.1,-120.49
-83007.8,-120.383
-82812.5,-119.97
-82617.2,-119.774
-82421.9,-119.498
-82226.6,-119.414
-82031.2,-119.355
-81835.9,-119.038
-81640.6,-118.915
-81445.3,-118.84
-81250,-118.656
-81054.7,-118.646
-80859.4,-118.422
-80664.1,-118.21
-80468.8,-118.159
-80273.4,-117.975
-80078.1,-117.859
-79882.8,-117.677
-79687.5,-117.585
-79492.2,-117.458
-79296.9,-117.444
-79101.6,-117.347
-78906.2,-117.224
-78710.9,-117.257
-78515.6,-117.115
-78320.3,-117.037
-78125,-116.875
-77929.7,-116.925
-77734.4,-116.912
-77539.1,-116.801
-77343.8,-116.727
-77148.4,-116.599
-76953.1,-116.523
-76757.8,-116.605
-76562.5,-116.464
-76367.2,-116.399
-76171.9,-116.486
-75976.6,-116.533
-75781.2,-116.319
-75585.9,-116.236
-75390.6,-116.162
-75195.3,-116.308
-75000,-116.264
-74804.7,-116.283
-74609.4,-116.295
-74414.1,-116.145
-74218.8,-116.171
-74023.4,-116.164
-73828.1,-116.087
-73632.8,-116.152
-73437.5,-116.131
-73242.2,-116.079
-73046.9,-116.054
-72851.6,-116.064
-72656.2,-116.064
-72460.9,-116.054
-72265.6,-115.892
-72070.3,-115.895
-71875,-115.885
-71679.7,-115.843
-71484.4,-115.849
-71289.1,-115.934
-71093.8,-115.879
-70898.4,-115.78
-70703.1,-115.834
-70507.8,-115.845
-70312.5,-115.817
-70117.2,-115.783
-69921.9,-115.781
-69726.6,-115.777
-69531.2,-115.814
-69335.9,-115.791
-69140.6,-115.837
-68945.3,-115.73
-68750,-115.761
-68554.7,-115.846
-68359.4,-115.829
-68164.1,-115.819
-67968.8,-115.815
-67773.4,-115.827
-67578.1,-115.716
-67382.8,-115.668
-67187.5,-115.802
-66992.2,-115.779
-66796.9,-115.803
-66601.6,-115.703
-66406.2,-115.692
-66210.9,-115.77
-66015.6,-115.743
-65820.3,-115.764
-65625,-115.803
-65429.7,-115.775
-65234.4,-115.792
-65039.1,-115.797
-64843.8,-115.801
-64648.4,-115.856
-64453.1,-115.777
-64257.8,-115.718
-64062.5,-115.732
-63867.2,-115.665
-63671.9,-115.744
-63476.6,-115.762
-63281.2,-115.705
-63085.9,-115.81
-62890.6,-115.753
-62695.3,-115.797
-62500,-115.709
-62304.7,-115.738
-62109.4,-115.85
-61914.1,-115.849
-61718.8,-115.687
-61523.4,-115.73
-61328.1,-115.727
-61132.8,-115.634
-60937.5,-115.637
-60742.2,-115.66
-60546.9,-115.832
-60351.6,-115.88
-60156.2,-115.79
-59960.9,-115.878
-59765.6,-115.93
-59570.3,-115.833
-59375,-115.732
-59179.7,-115.858
-58984.4,-115.703
-58789.1,-115.654
-58593.8,-115.758
-58398.4,-115.84
-58203.1,-115.858
-58007.8,-115.857
-57812.5,-116.017
-57617.2,-116.081
-57421.9,-115.966
-57226.6,-116.099
-57031.2,-116.034
-56835.9,-116.015
-56640.6,-116.099
-56445.3,-115.901
-56250,-115.947
-56054.7,-115.881
-55859.4,-115.877
-55664.1,-115.947
-55468.8,-116.123
-55273.4,-116.194
-55078.1,-116.164
-54882.8,-116.149
-54687.5,-116.148
-54492.2,-116.167
-54296.9,-116.178
-54101.6,-116.243
-53906.2,-116.061
-53710.9,-115.984
-53515.6,-116.066
-53320.3,-116.017
