samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,26.2504,25.8538,-49.8851,-50.0173,5045,5155,45.6745,45.9941,-3.99566,-3.99997,0.132214,1.81285,1.81195
