epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1779486669,2026-05-22 21:51:09,146,0,284,48590,57,103,0,205,48833,32,1027320,986744,979192
1779486670,2026-05-22 21:51:10,200,0,314,48590,75,105,0,206,48933,32,1027320,968176,946540
1779486671,2026-05-22 21:51:11,283,0,319,48592,88,107,0,212,49028,32,1027320,964748,937460
1779486672,2026-05-22 21:51:12,366,0,319,48592,88,108,0,220,49121,32,1027320,964352,937064
1779486673,2026-05-22 21:51:13,467,0,320,48592,88,108,0,223,49221,32,1027320,964712,937424
1779486674,2026-05-22 21:51:14,570,0,320,48592,88,108,0,226,49320,32,1027320,964364,937064
1779486675,2026-05-22 21:51:15,618,0,323,48644,88,112,0,241,49404,32,1027320,965948,938644
1779486676,2026-05-22 21:51:16,622,0,338,48725,89,118,0,243,49500,32,1027320,964904,936628
1779486677,2026-05-22 21:51:17,671,0,368,48744,100,184,0,270,49507,42,1027320,928016,873520
1779486678,2026-05-22 21:51:18,765,0,379,48745,100,262,0,293,49511,42,1027320,893488,838076
1779486679,2026-05-22 21:51:19,865,0,385,48746,100,366,0,297,49511,42,1027320,892312,836048
1779486680,2026-05-22 21:51:21,943,0,394,48746,100,475,0,300,49511,42,1027320,892988,835912
1779486682,2026-05-22 21:51:22,1036,0,407,48746,100,578,0,309,49511,42,1027320,893296,835424
1779486683,2026-05-22 21:51:23,1143,0,413,48746,100,672,0,327,49511,42,1027320,892896,834156
1779486684,2026-05-22 21:51:24,1239,0,426,48746,100,774,0,336,49511,42,1027320,892860,833336
1779486685,2026-05-22 21:51:25,1343,0,433,48746,100,882,0,339,49511,42,1027320,892888,832492
1779486686,2026-05-22 21:51:26,1446,0,443,48746,100,992,0,344,49511,42,1027320,891828,830652
1779486687,2026-05-22 21:51:27,1544,0,455,48746,100,1097,0,349,49512,42,1027320,891552,829524
1779486688,2026-05-22 21:51:28,1638,0,473,48746,100,1184,0,372,49514,42,1027320,825520,762720
1779486689,2026-05-22 21:51:29,1707,0,488,48746,100,1294,0,373,49515,42,1027320,825276,761660
1779486691,2026-05-22 21:51:31,1809,0,497,48746,100,1404,0,375,49515,42,1027320,826068,761688
1779486692,2026-05-22 21:51:32,1906,0,510,48746,100,1509,0,380,49515,42,1027320,825948,760756
1779486693,2026-05-22 21:51:33,2005,0,520,48746,100,1615,0,384,49515,42,1027320,825676,759708
1779486694,2026-05-22 21:51:34,2100,0,537,48746,100,1726,0,387,49515,42,1027320,825752,758988
1779486695,2026-05-22 21:51:35,2195,0,554,48746,100,1833,0,390,49515,42,1027320,824688,757080
1779486696,2026-05-22 21:51:36,2294,0,563,48746,100,1940,0,391,49515,42,1027320,824464,756088
1779486697,2026-05-22 21:51:37,2384,0,577,48749,100,2026,0,411,49515,43,1027320,907096,835676
1779486698,2026-05-22 21:51:38,2423,0,582,48780,100,2084,0,418,49554,43,1027320,907080,834620
1779486699,2026-05-22 21:51:39,2450,0,597,48845,100,2115,0,427,49619,44,1027320,887816,815128
1779486700,2026-05-22 21:51:40,2541,0,616,48845,100,2216,0,439,49619,45,1027320,886944,811520
1779486701,2026-05-22 21:51:42,2645,0,622,48845,100,2320,0,443,49619,45,1027320,886580,809848
1779486703,2026-05-22 21:51:43,2737,0,639,48845,100,2419,0,453,49619,45,1027320,879312,801868
1779486704,2026-05-22 21:51:44,2834,0,651,48845,100,2521,0,461,49619,45,1027320,895676,816672
1779486705,2026-05-22 21:51:45,2929,0,667,48845,100,2624,0,465,49623,45,1027320,891236,811276
1779486706,2026-05-22 21:51:46,3031,0,676,48845,100,2726,0,475,49623,45,1027320,876952,796104
1779486707,2026-05-22 21:51:47,3104,0,682,48845,100,2829,0,482,49623,45,1027320,890284,808524
1779486708,2026-05-22 21:51:48,3200,0,698,48845,100,2933,0,489,49623,45,1027320,885824,803204
1779486709,2026-05-22 21:51:49,3297,0,710,48845,100,3037,0,497,49623,45,1027320,877368,793784
1779486710,2026-05-22 21:51:50,3404,0,716,48845,100,3140,0,506,49623,45,1027320,864656,780144
1779486711,2026-05-22 21:51:51,3511,0,720,48845,100,3239,0,519,49623,45,1027320,862604,777192
1779486713,2026-05-22 21:51:53,3611,0,733,48845,100,3341,0,529,49623,45,1027320,807112,720908
1779486714,2026-05-22 21:51:54,3717,0,737,48845,100,3439,0,540,49623,45,1027320,862636,775608
1779486715,2026-05-22 21:51:55,3799,0,738,48845,100,3541,0,548,49623,45,1027320,858448,770524
1779486716,2026-05-22 21:51:56,3895,0,739,48845,100,3639,0,560,49623,45,1027320,854572,765812
1779486717,2026-05-22 21:51:57,3995,0,750,48845,100,3741,0,569,49623,45,1027320,894868,805188
1779486718,2026-05-22 21:51:58,4077,0,780,48845,100,3843,0,580,49623,45,1027320,863492,773056
1779486719,2026-05-22 21:51:59,4177,0,792,48845,100,3943,0,591,49623,45,1027320,877920,786580
1779486720,2026-05-22 21:52:00,4275,0,807,48845,100,4043,0,603,49623,45,1027320,884144,791940
1779486722,2026-05-22 21:52:02,4371,0,820,48845,100,4085,0,616,49676,45,1027320,899920,807496
1779486723,2026-05-22 21:52:03,4457,0,843,48845,100,4175,0,636,49676,45,1027320,867068,772944
1779486724,2026-05-22 21:52:04,4530,0,854,48845,100,4274,0,646,49676,45,1027320,854140,759380
1779486725,2026-05-22 21:52:05,4621,0,872,48845,100,4369,0,660,49676,45,1027320,853580,758044
1779486726,2026-05-22 21:52:06,4725,0,878,48845,100,4470,0,670,49676,45,1027320,883976,786932
1779486727,2026-05-22 21:52:07,4825,0,887,48845,100,4561,0,690,49676,45,1027320,884260,786264
1779486728,2026-05-22 21:52:08,4921,0,902,48845,100,4652,0,709,49676,45,1027320,886936,788052
1779486729,2026-05-22 21:52:09,5021,0,913,48845,100,4740,0,732,49676,45,1027320,893344,793608
1779486730,2026-05-22 21:52:10,5118,0,927,48845,100,4833,0,749,49676,45,1027320,893356,792696
1779486731,2026-05-22 21:52:11,5213,0,942,48845,100,4924,0,769,49676,45,1027320,898912,797396
1779486733,2026-05-22 21:52:13,5277,0,949,48845,100,5016,0,788,49676,45,1027320,894516,792192
1779486734,2026-05-22 21:52:14,5372,0,964,48845,100,5106,0,810,49676,45,1027320,898672,795348
1779486735,2026-05-22 21:52:15,5469,0,979,48845,100,5203,0,823,49676,45,1027320,898332,794132
1779486736,2026-05-22 21:52:16,5566,0,994,48845,100,5308,0,830,49676,45,1027320,898708,793628
1779486737,2026-05-22 21:52:17,5662,0,1009,48845,100,5403,0,846,49676,45,1027320,899276,793260
1779486738,2026-05-22 21:52:18,5762,0,1021,48845,100,5501,0,857,49676,45,1027320,898872,791908
1779486739,2026-05-22 21:52:19,5859,0,1036,48845,100,5600,0,868,49676,45,1027320,899076,791228
1779486740,2026-05-22 21:52:20,5948,0,1056,48845,100,5696,0,884,49676,45,1027320,898956,790204
1779486741,2026-05-22 21:52:21,6022,0,1066,48845,100,5791,0,899,49676,45,1027320,894396,784752
1779486743,2026-05-22 21:52:23,6125,0,1075,48845,100,5888,0,913,49676,45,1027320,894664,784200
1779486744,2026-05-22 21:52:24,6214,0,1091,48847,100,5918,0,932,49734,45,1027320,871152,760612
1779486745,2026-05-22 21:52:25,6310,0,1103,48847,100,6011,0,948,49734,45,1027320,877956,765812
1779486746,2026-05-22 21:52:26,6410,0,1112,48847,100,6120,0,948,49734,45,1027320,881476,768644
1779486747,2026-05-22 21:52:27,6507,0,1123,48847,100,6225,0,950,49734,45,1027320,884112,770704
1779486748,2026-05-22 21:52:28,6612,0,1128,48847,100,6329,0,956,49734,45,1027320,899876,784924
1779486749,2026-05-22 21:52:29,6707,0,1130,48847,100,6430,0,965,49736,45,1027320,899976,784000
1779486750,2026-05-22 21:52:30,6779,0,1138,48848,100,6525,0,974,49742,45,1027320,900056,783132
1779486751,2026-05-22 21:52:31,6887,0,1143,48848,100,6627,0,984,49743,45,1027320,899944,782192
1779486752,2026-05-22 21:52:32,6995,0,1146,48848,100,6732,0,992,49743,45,1027320,903020,799908
1779486754,2026-05-22 21:52:34,7096,0,1159,48849,100,6836,0,1004,49743,45,1027320,901356,797280
1779486755,2026-05-22 21:52:35,7202,0,1166,48849,100,6935,0,1013,49744,45,1027320,886340,780788
1779486756,2026-05-22 21:52:36,7303,0,1176,48849,100,7034,0,1027,49744,45,1027320,884964,778588
1779486757,2026-05-22 21:52:37,7409,0,1180,48849,100,7137,0,1035,49744,45,1027320,882724,775476
1779486758,2026-05-22 21:52:38,7481,0,1185,48849,100,7245,0,1040,49744,45,1027320,872612,764440
1779486759,2026-05-22 21:52:39,7574,0,1203,48849,100,7351,0,1046,49744,45,1027320,872488,763508
1779486760,2026-05-22 21:52:40,7673,0,1215,48849,100,7460,0,1048,49744,45,1027320,870440,760592
1779486761,2026-05-22 21:52:41,7777,0,1226,48849,100,7570,0,1053,49744,45,1027320,861684,750976
1779486763,2026-05-22 21:52:43,7866,0,1244,48849,100,7664,0,1065,49744,45,1027320,854180,742684
1779486764,2026-05-22 21:52:44,7964,0,1256,48849,100,7765,0,1075,49744,45,1027320,797488,685136
1779486765,2026-05-22 21:52:45,8068,0,1265,48849,100,7874,0,1079,49744,45,1027320,797336,684128
1779486766,2026-05-22 21:52:46,8112,0,1274,48906,100,7983,0,1080,49744,45,1027320,796788,683724
1779486767,2026-05-22 21:52:47,8175,0,1286,48906,100,8092,0,1082,49744,45,1027320,781976,667032
1779486768,2026-05-22 21:52:48,8281,0,1290,48906,100,8194,0,1091,49744,45,1027320,781920,666220
1779486769,2026-05-22 21:52:49,8384,0,1296,48906,100,8300,0,1094,49744,45,1027320,781260,664892
1779486770,2026-05-22 21:52:50,8488,0,1304,48906,100,8404,0,1104,49744,45,1027320,797024,679124
1779486771,2026-05-22 21:52:51,8591,0,1312,48908,100,8509,0,1109,49746,45,1027320,796360,677480
1779486773,2026-05-22 21:52:53,8689,0,1324,48908,100,8608,0,1120,49746,45,1027320,795000,675256
1779486774,2026-05-22 21:52:54,8791,0,1335,48908,100,8716,0,1125,49746,45,1027320,796584,676000
1779486775,2026-05-22 21:52:55,8888,0,1345,48908,100,8817,0,1133,49746,45,1027320,796640,675200
1779486776,2026-05-22 21:52:56,8954,0,1355,48908,100,8925,0,1137,49746,45,1027320,796700,674472
1779486777,2026-05-22 21:52:57,9050,0,1369,48908,100,9034,0,1139,49746,45,1027320,796548,673512
1779486778,2026-05-22 21:52:58,9146,0,1386,48908,100,9143,0,1142,49746,45,1027320,796692,672876
1779486779,2026-05-22 21:52:59,9242,0,1403,48908,100,9249,0,1150,49746,45,1027320,796676,672036
1779486780,2026-05-22 21:53:00,9344,0,1414,48908,100,9361,0,1152,49746,45,1027320,796632,671224
1779486782,2026-05-22 21:53:02,9444,0,1428,48908,100,9474,0,1153,49746,45,1027320,796568,670328
1779486783,2026-05-22 21:53:03,9545,0,1441,48908,100,9588,0,1154,49746,45,1027320,796656,669620
1779486784,2026-05-22 21:53:04,9617,0,1451,48908,100,9698,0,1157,49746,45,1027320,796612,668712
1779486785,2026-05-22 21:53:05,9707,0,1464,48908,100,9804,0,1161,49746,45,1027320,796652,668024
1779486786,2026-05-22 21:53:06,9805,0,1478,48908,100,9916,0,1163,49746,45,1027320,796392,666964
1779486787,2026-05-22 21:53:07,9902,0,1494,48908,100,10026,0,1165,49746,45,1027320,796456,666176
1779486788,2026-05-22 21:53:08,10006,0,1504,48908,100,10135,0,1168,49746,45,1027320,796556,665464
1779486789,2026-05-22 21:53:09,10067,0,1515,48943,100,10240,0,1170,49746,45,1027320,797092,665500
1779486790,2026-05-22 21:53:10,10132,0,1538,48962,100,10339,0,1177,49746,45,1027320,796188,663508
1779486792,2026-05-22 21:53:12,10236,0,1546,48962,100,10446,0,1184,49746,45,1027320,780736,646996
1779486793,2026-05-22 21:53:13,10309,0,1550,48962,100,10548,0,1191,49746,45,1027320,883780,749288
1779486794,2026-05-22 21:53:14,10410,0,1559,48962,100,10646,0,1204,49747,45,1027320,899112,763112
1779486795,2026-05-22 21:53:15,10508,0,1569,48965,100,10738,0,1213,49756,45,1027320,899228,762304
1779486796,2026-05-22 21:53:16,10605,0,1578,48965,100,10839,0,1220,49756,45,1027320,899224,761424
1779486797,2026-05-22 21:53:17,10705,0,1590,48965,100,10940,0,1231,49756,45,1027320,899144,760516
1779486798,2026-05-22 21:53:18,10807,0,1601,48965,100,11042,0,1242,49757,45,1027320,902116,778084
1779486799,2026-05-22 21:53:19,10894,0,1614,48976,100,11141,0,1252,49759,45,1027320,900756,775796
1779486800,2026-05-22 21:53:20,10981,0,1626,48986,100,11234,0,1266,49760,45,1027320,885584,759172
1779486802,2026-05-22 21:53:22,11053,0,1635,48986,100,11339,0,1272,49760,45,1027320,884472,757240
1779486803,2026-05-22 21:53:23,11152,0,1646,48986,100,11442,0,1279,49760,45,1027320,882128,754116
1779486804,2026-05-22 21:53:24,11249,0,1659,48986,100,11547,0,1285,49760,45,1027320,871828,743004
1779486805,2026-05-22 21:53:25,11351,0,1668,48986,100,11652,0,1291,49760,45,1027320,871864,742244
1779486806,2026-05-22 21:53:26,11449,0,1681,48986,100,11757,0,1297,49760,45,1027320,871864,741396
