samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,49.2138,48.5561,-44.4261,-44.5429,9598,9029,45.8019,45.3879,-3.98798,-4.00292,0.116854,2.46223,2.46013
