frequency_hz,power_db_hz
-100000,-148.296
-99804.7,-148.33
-99609.4,-148.197
-99414.1,-148.049
-99218.8,-148.074
-99023.4,-147.904
-98828.1,-147.785
-98632.8,-147.761
-98437.5,-147.678
-98242.2,-147.699
-98046.9,-147.753
-97851.6,-147.713
-97656.2,-147.783
-97460.9,-147.903
-97265.6,-148.195
-97070.3,-148.617
-96875,-148.968
-96679.7,-149.481
-96484.4,-150.018
-96289.1,-150.561
-96093.8,-150.901
-95898.4,-150.705
-95703.1,-149.797
-95507.8,-148.303
-95312.5,-146.558
-95117.2,-144.698
-94921.9,-142.823
-94726.6,-141.21
-94531.2,-139.436
-94335.9,-138.055
-94140.6,-136.49
-93945.3,-135.306
-93750,-134.027
-93554.7,-132.769
-93359.4,-131.833
-93164.1,-130.616
-92968.8,-129.706
-92773.4,-128.533
-92578.1,-127.604
-92382.8,-126.832
-92187.5,-125.783
-91992.2,-125.083
-91796.9,-124.251
-91601.6,-123.593
-91406.2,-122.846
-91210.9,-122.036
-91015.6,-121.414
-90820.3,-120.774
-90625,-120.057
-90429.7,-119.345
-90234.4,-118.803
-90039.1,-118.26
-89843.8,-117.814
-89648.4,-117.086
-89453.1,-116.666
-89257.8,-116.278
-89062.5,-115.664
-88867.2,-115.252
-88671.9,-114.621
-88476.6,-114.241
-88281.2,-113.8
-88085.9,-113.228
-87890.6,-112.978
-87695.3,-112.54
-87500,-112.212
-87304.7,-111.857
-87109.4,-111.421
-86914.1,-111.184
-86718.8,-110.828
-86523.4,-110.267
-86328.1,-110.051
-86132.8,-109.706
-85937.5,-109.385
-85742.2,-109.094
-85546.9,-108.72
-85351.6,-108.73
-85156.2,-108.291
-84960.9,-108.067
-84765.6,-107.833
-84570.3,-107.484
-84375,-107.491
-84179.7,-106.915
-83984.4,-106.749
-83789.1,-106.611
-83593.8,-106.419
-83398.4,-106.258
-83203.1,-105.904
-83007.8,-105.953
-82812.5,-105.752
-82617.2,-105.574
-82421.9,-105.284
-82226.6,-105.168
-82031.2,-105.158
-81835.9,-104.823
-81640.6,-104.754
-81445.3,-104.64
-81250,-104.644
-81054.7,-104.388
-80859.4,-104.276
-80664.1,-104.383
-80468.8,-104.175
-80273.4,-104.032
-80078.1,-103.801
-79882.8,-103.905
-79687.5,-103.843
-79492.2,-103.685
-79296.9,-103.603
-79101.6,-103.628
-78906.2,-103.769
-78710.9,-103.523
-78515.6,-103.466
-78320.3,-103.469
-78125,-103.522
-77929.7,-103.494
-77734.4,-103.13
-77539.1,-103.35
-77343.8,-103.341
-77148.4,-103.431
-76953.1,-103.38
-76757.8,-103.302
-76562.5,-103.482
-76367.2,-103.333
-76171.9,-103.247
-75976.6,-103.354
-75781.2,-103.357
-75585.9,-103.353
-75390.6,-103.341
-75195.3,-103.377
-75000,-103.484
-74804.7,-103.45
-74609.4,-103.454
-74414.1,-103.577
-74218.8,-103.525
-74023.4,-103.506
-73828.1,-103.423
-73632.8,-103.48
-73437.5,-103.656
-73242.2,-103.538
-73046.9,-103.625
-72851.6,-103.622
-72656.2,-103.744
-72460.9,-103.858
-72265.6,-103.695
-72070.3,-103.653
-71875,-103.748
-71679.7,-103.85
-71484.4,-103.609
-71289.1,-103.652
-71093.8,-103.757
-70898.4,-103.831
-70703.1,-103.897
-70507.8,-103.724
-70312.5,-103.756
-70117.2,-103.806
-69921.9,-103.942
-69726.6,-103.748
-69531.2,-103.68
-69335.9,-103.874
-69140.6,-103.871
-68945.3,-103.825
-68750,-103.807
-68554.7,-103.825
-68359.4,-103.845
-68164.1,-103.783
-67968.8,-103.756
-67773.4,-103.776
-67578.1,-103.899
-67382.8,-103.656
-67187.5,-103.781
-66992.2,-103.785
-66796.9,-103.835
-66601.6,-103.727
-66406.2,-103.668
-66210.9,-103.988
-66015.6,-103.785
-65820.3,-103.664
-65625,-103.694
-65429.7,-103.682
-65234.4,-103.944
-65039.1,-103.614
-64843.8,-103.553
-64648.4,-103.808
-64453.1,-103.872
-64257.8,-103.844
-64062.5,-103.588
-63867.2,-103.758
-63671.9,-103.957
-63476.6,-103.742
-63281.2,-103.683
-63085.9,-103.738
-62890.6,-103.913
-62695.3,-104.024
-62500,-103.756
-62304.7,-103.893
-62109.4,-104.136
-61914.1,-103.959
-61718.8,-103.846
-61523.4,-103.996
-61328.1,-104.074
-61132.8,-103.982
-60937.5,-103.893
-60742.2,-104.217
-60546.9,-104.227
-60351.6,-104.092
-60156.2,-104.154
-59960.9,-104.224
-59765.6,-104.349
-59570.3,-104.319
-59375,-104.002
-59179.7,-104.304
-58984.4,-104.539
-58789.1,-104.434
-58593.8,-104.278
-58398.4,-104.21
-58203.1,-104.758
-58007.8,-104.695
-57812.5,-104.366
-57617.2,-104.554
-57421.9,-104.673
-57226.6,-104.793
-57031.2,-104.554
-56835.9,-104.663
-56640.6,-104.873
-56445.3,-104.888
-56250,-104.917
-56054.7,-105.006
-55859.4,-105.077
-55664.1,-105.059
-55468.8,-104.976
-55273.4,-105.038
-55078.1,-105.189
-54882.8,-105.166
-54687.5,-104.987
-54492.2,-105.242
-54296.9,-105.368
-54101.6,-105.342
-53906.2,-105.274
-53710.9,-105.329
-53515.6,-105.574
-53320.3,-105.5
-53125,-105.299
-52929.7,-105.32
-52734.4,-105.575
-52539.1,-105.73
-52343.8,-105.44
-52148.4,-105.346
-51953.1,-105.633
-51757.8,-105.7
-51562.5,-105.652
-51367.2,-105.569
-51171.9,-105.536
-50976.6,-105.731
-50781.2,-105.692
-50585.9,-105.777
-50390.6,-105.718
-50195.3,-105.634
-50000,-105.992
-49804.7,-105.791
-49609.4,-105.784
-49414.1,-105.774
-49218.8,-105.762
-49023.4,-105.831
-48828.1,-105.789
-48632.8,-105.744
-48437.5,-105.732
-48242.2,-105.811
-48046.9,-105.926
-47851.6,-105.903
-47656.2,-105.942
-47460.9,-105.82
-47265.6,-105.955
-47070.3,-105.92
-46875,-105.986
-46679.7,-105.795
-46484.4,-105.877
-46289.1,-105.955
-46093.8,-105.94
-45898.4,-106.029
-45703.1,-105.739
-45507.8,-105.99
-45312.5,-106.266
-45117.2,-106.04
-44921.9,-105.973
-44726.6,-105.774
-44531.2,-106.221
-44335.9,-106.187
-44140.6,-105.966
-43945.3,-105.946
-43750,-106.106
-43554.7,-106.336
-43359.4,-106.04
-43164.1,-105.989
-42968.8,-106.26
-42773.4,-106.108
-42578.1,-106.083
-42382.8,-106.093
-42187.5,-106.233
-41992.2,-106.166
-41796.9,-106.199
-41601.6,-106.195
-41406.2,-106.373
-41210.9,-106.246
-41015.6,-106.151
-40820.3,-106.24
-40625,-106.354
-40429.7,-106.515
-40234.4,-106.067
-40039.1,-106.175
-39843.8,-106.553
-39648.4,-106.499
-39453.1,-106.28
-39257.8,-106.121
-39062.5,-106.457
-38867.2,-106.627
-38671.9,-106.243
-38476.6,-106.16
-38281.2,-106.268
-38085.9,-106.637
-37890.6,-106.347
-37695.3,-106.197
-37500,-106.348
-37304.7,-106.507
-37109.4,-106.331
-36914.1,-106.327
-36718.8,-106.317
-36523.4,-106.199
-36328.1,-106.279
-36132.8,-106.217
-35937.5,-106.202
-35742.2,-106.332
-35546.9,-106.204
-35351.6,-106.153
-35156.2,-106.045
-34960.9,-106.31
-34765.6,-106.119
-34570.3,-105.95
-34375,-106.216
-34179.7,-106.174
-33984.4,-105.954
-33789.1,-105.98
-33593.8,-105.987
-33398.4,-106.195
-33203.1,-106.037
-33007.8,-105.883
-32812.5,-105.882
-32617.2,-105.904
-32421.9,-105.921
-32226.6,-105.868
-32031.2,-105.716
-31835.9,-105.882
-31640.6,-105.79
-31445.3,-105.914
-31250,-105.822
-31054.7,-105.631
-30859.4,-105.863
-30664.1,-105.857
-30468.8,-105.631
-30273.4,-105.604
-30078.1,-105.681
-29882.8,-105.863
-29687.5,-105.578
-29492.2,-105.649
-29296.9,-105.795
-29101.6,-105.681
-28906.2,-105.709
-28710.9,-105.736
-28515.6,-105.693
-28320.3,-105.801
-28125,-105.791
-27929.7,-105.586
-27734.4,-105.692
-27539.1,-105.791
-27343.8,-105.647
-27148.4,-105.605
-26953.1,-105.684
-26757.8,-106.015
-26562.5,-105.696
-26367.2,-105.555
-26171.9,-105.952
-25976.6,-105.932
-25781.2,-105.898
-25585.9,-105.629
-25390.6,-105.791
-25195.3,-106.16
-25000,-105.842
-24804.7,-105.745
-24609.4,-105.801
-24414.1,-106.048
-24218.8,-106.091
-24023.4,-105.573
-23828.1,-105.916
-23632.8,-106.122
-23437.5,-105.942
-23242.2,-105.799
-23046.9,-105.945
-22851.6,-106.112
-22656.2,-106.058
-22460.9,-105.832
-22265.6,-105.923
-22070.3,-106.103
-21875,-106.136
-21679.7,-105.937
-21484.4,-105.887
-21289.1,-106.31
-21093.8,-106.247
-20898.4,-105.74
-20703.1,-106.122
-20507.8,-106.22
-20312.5,-106.19
-20117.2,-105.982
-19921.9,-105.939
-19726.6,-106.2
-19531.2,-106.206
-19335.9,-105.933
-19140.6,-105.948
-18945.3,-106.103
-18750,-106.265
-18554.7,-105.93
-18359.4,-105.979
-18164.1,-106.147
-17968.8,-106.042
-17773.4,-106
-17578.1,-106.107
-17382.8,-105.968
-17187.5,-106.1
-16992.2,-106.02
-16796.9,-105.894
-16601.6,-106.114
-16406.2,-106.068
-16210.9,-106.012
-16015.6,-105.839
-15820.3,-105.999
-15625,-106.259
-15429.7,-105.876
-15234.4,-105.942
-15039.1,-106.069
-14843.8,-106.033
-14648.4,-106.123
-14453.1,-105.992
-14257.8,-106.06
-14062.5,-106.058
-13867.2,-106.142
-13671.9,-106.018
-13476.6,-104.982
-13281.2,-104.909
-13085.9,-106.176
-12890.6,-106.121
-12695.3,-105.913
-12500,-106.074
-12304.7,-106.255
-12109.4,-106.319
-11914.1,-106.033
-11718.8,-105.979
-11523.4,-106.417
-11328.1,-106.278
-11132.8,-106.182
-10937.5,-106.154
-10742.2,-106.315
-10546.9,-106.456
-10351.6,-106.192
-10156.2,-106.307
-9960.94,-106.492
-9765.62,-106.417
-9570.31,-106.322
-9375,-106.3
-9179.69,-106.675
-8984.38,-106.558
-8789.06,-106.361
-8593.75,-106.249
-8398.44,-106.745
-8203.12,-106.809
-8007.81,-106.468
-7812.5,-106.302
-7617.19,-106.838
-7421.88,-107.051
-7226.56,-106.361
-7031.25,-106.402
-6835.94,-106.844
-6640.62,-107.08
