samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,39.737,39.8687,-46.2839,-46.2552,8453,9694,46.5563,47.7174,-3.99087,-4.00269,-0.0287319,2.51293,2.50228
