frequency_hz,power_db_hz
-100000,-149.133
-99804.7,-149.155
-99609.4,-149.152
-99414.1,-148.951
-99218.8,-148.996
-99023.4,-148.848
-98828.1,-148.683
-98632.8,-148.646
-98437.5,-148.54
-98242.2,-148.554
-98046.9,-148.558
-97851.6,-148.78
-97656.2,-148.826
-97460.9,-148.844
-97265.6,-149.042
-97070.3,-149.271
-96875,-149.561
-96679.7,-150.023
-96484.4,-150.364
-96289.1,-150.642
-96093.8,-150.878
-95898.4,-150.773
-95703.1,-150.214
-95507.8,-149.102
-95312.5,-147.622
-95117.2,-146.087
-94921.9,-144.377
-94726.6,-142.778
-94531.2,-141.054
-94335.9,-139.553
-94140.6,-138.182
-93945.3,-136.861
-93750,-135.635
-93554.7,-134.447
-93359.4,-133.369
-93164.1,-132.393
-92968.8,-131.334
-92773.4,-130.249
-92578.1,-129.204
-92382.8,-128.269
-92187.5,-127.47
-91992.2,-126.513
-91796.9,-125.614
-91601.6,-124.982
-91406.2,-124.334
-91210.9,-123.664
-91015.6,-122.874
-90820.3,-122.127
-90625,-121.545
-90429.7,-120.713
-90234.4,-120.17
-90039.1,-119.442
-89843.8,-118.885
-89648.4,-118.282
-89453.1,-117.805
-89257.8,-117.441
-89062.5,-116.867
-88867.2,-116.381
-88671.9,-115.749
-88476.6,-115.324
-88281.2,-114.832
-88085.9,-114.159
-87890.6,-113.836
-87695.3,-113.412
-87500,-113.086
-87304.7,-112.57
-87109.4,-112.201
-86914.1,-112.108
-86718.8,-111.619
-86523.4,-111.265
-86328.1,-110.772
-86132.8,-110.504
-85937.5,-110.151
-85742.2,-109.791
-85546.9,-109.574
-85351.6,-109.308
-85156.2,-109.101
-84960.9,-108.779
-84765.6,-108.513
-84570.3,-108.384
-84375,-108.098
-84179.7,-107.657
-83984.4,-107.402
-83789.1,-107.37
-83593.8,-107.124
-83398.4,-106.858
-83203.1,-106.715
-83007.8,-106.639
-82812.5,-106.577
-82617.2,-106.263
-82421.9,-106.105
-82226.6,-105.956
-82031.2,-105.828
-81835.9,-105.658
-81640.6,-105.319
-81445.3,-105.37
-81250,-105.444
-81054.7,-105.271
-80859.4,-105.163
-80664.1,-104.98
-80468.8,-104.991
-80273.4,-104.98
-80078.1,-104.835
-79882.8,-104.745
-79687.5,-104.504
-79492.2,-104.594
-79296.9,-104.627
-79101.6,-104.61
-78906.2,-104.613
-78710.9,-104.54
-78515.6,-104.584
-78320.3,-104.584
-78125,-104.465
-77929.7,-104.342
-77734.4,-104.139
-77539.1,-104.252
-77343.8,-104.253
-77148.4,-104.211
-76953.1,-104.153
-76757.8,-104.428
-76562.5,-104.521
-76367.2,-104.346
-76171.9,-104.28
-75976.6,-104.265
-75781.2,-104.287
-75585.9,-104.299
-75390.6,-104.208
-75195.3,-104.128
-75000,-104.26
-74804.7,-104.429
-74609.4,-104.371
-74414.1,-104.347
-74218.8,-104.325
-74023.4,-104.272
-73828.1,-104.249
-73632.8,-104.126
-73437.5,-104.102
-73242.2,-104.04
-73046.9,-104.184
-72851.6,-104.155
-72656.2,-104.264
-72460.9,-104.311
-72265.6,-104.166
-72070.3,-104.205
-71875,-104.308
-71679.7,-104.311
-71484.4,-104.062
-71289.1,-104.027
-71093.8,-104.169
-70898.4,-104.188
-70703.1,-104.101
-70507.8,-104.036
-70312.5,-104.096
-70117.2,-104.231
-69921.9,-104.224
-69726.6,-103.849
-69531.2,-103.981
-69335.9,-104.195
-69140.6,-104.22
-68945.3,-104.085
-68750,-104.009
-68554.7,-104.211
-68359.4,-104.347
-68164.1,-104.275
-67968.8,-104.151
-67773.4,-104.066
-67578.1,-104.216
-67382.8,-104.073
-67187.5,-104.101
-66992.2,-104.009
-66796.9,-103.947
-66601.6,-104.13
-66406.2,-104.137
-66210.9,-104.235
-66015.6,-104.121
-65820.3,-104.185
-65625,-104.223
-65429.7,-104.295
-65234.4,-104.204
-65039.1,-103.928
-64843.8,-104.183
-64648.4,-104.345
-64453.1,-104.372
-64257.8,-104.252
-64062.5,-104.32
-63867.2,-104.532
-63671.9,-104.545
-63476.6,-104.463
-63281.2,-104.234
-63085.9,-104.345
-62890.6,-104.466
-62695.3,-104.346
-62500,-104.442
-62304.7,-104.567
-62109.4,-104.925
-61914.1,-104.673
-61718.8,-104.676
-61523.4,-104.832
-61328.1,-104.753
-61132.8,-104.793
-60937.5,-104.679
-60742.2,-105.024
-60546.9,-104.953
-60351.6,-104.806
-60156.2,-104.986
-59960.9,-105.263
-59765.6,-105.314
-59570.3,-104.87
-59375,-105.035
-59179.7,-105.226
-58984.4,-105.264
-58789.1,-105.03
-58593.8,-104.786
-58398.4,-105.16
-58203.1,-105.473
-58007.8,-105.427
-57812.5,-105.178
-57617.2,-105.288
-57421.9,-105.578
-57226.6,-105.455
-57031.2,-105.229
-56835.9,-105.202
-56640.6,-105.424
-56445.3,-105.443
-56250,-105.394
-56054.7,-105.465
-55859.4,-105.417
-55664.1,-105.538
-55468.8,-105.564
-55273.4,-105.653
-55078.1,-105.38
-54882.8,-105.231
-54687.5,-105.414
-54492.2,-105.571
-54296.9,-105.596
-54101.6,-105.406
-53906.2,-105.621
-53710.9,-105.855
-53515.6,-105.809
-53320.3,-105.56
-53125,-105.366
-52929.7,-105.644
-52734.4,-105.834
-52539.1,-105.581
-52343.8,-105.509
-52148.4,-105.723
-51953.1,-105.79
-51757.8,-105.775
-51562.5,-105.824
-51367.2,-105.699
-51171.9,-105.766
-50976.6,-105.839
-50781.2,-105.807
-50585.9,-105.83
-50390.6,-105.659
-50195.3,-105.843
-50000,-105.998
-49804.7,-106.15
-49609.4,-105.873
-49414.1,-105.825
-49218.8,-105.994
-49023.4,-106.195
-48828.1,-106.077
-48632.8,-105.712
-48437.5,-105.857
-48242.2,-106.094
-48046.9,-106.146
-47851.6,-106.157
-47656.2,-106.009
-47460.9,-106.244
-47265.6,-106.297
-47070.3,-106.317
-46875,-106.153
-46679.7,-106.013
-46484.4,-106.25
-46289.1,-106.24
-46093.8,-106.369
-45898.4,-106.095
-45703.1,-106.098
-45507.8,-106.553
-45312.5,-106.684
-45117.2,-106.394
-44921.9,-106.075
-44726.6,-106.348
-44531.2,-106.639
-44335.9,-106.542
-44140.6,-106.173
-43945.3,-106.231
-43750,-106.754
-43554.7,-106.738
-43359.4,-106.659
-43164.1,-106.46
-42968.8,-106.559
-42773.4,-106.845
-42578.1,-106.643
-42382.8,-106.613
-42187.5,-106.571
-41992.2,-106.626
-41796.9,-106.611
-41601.6,-106.762
-41406.2,-106.877
-41210.9,-106.509
-41015.6,-106.739
-40820.3,-106.953
-40625,-106.981
-40429.7,-106.458
-40234.4,-106.4
-40039.1,-106.826
-39843.8,-107.038
-39648.4,-106.729
-39453.1,-106.419
-39257.8,-106.848
-39062.5,-107.027
-38867.2,-106.818
-38671.9,-106.59
-38476.6,-106.289
-38281.2,-106.648
-38085.9,-106.593
-37890.6,-106.426
-37695.3,-106.453
-37500,-106.516
-37304.7,-106.56
-37109.4,-106.468
-36914.1,-106.628
-36718.8,-106.429
-36523.4,-106.238
-36328.1,-106.366
-36132.8,-106.596
-35937.5,-106.469
-35742.2,-106.082
-35546.9,-106.299
-35351.6,-106.587
-35156.2,-106.694
-34960.9,-106.195
-34765.6,-105.941
-34570.3,-106.503
-34375,-106.676
-34179.7,-106.275
-33984.4,-105.894
-33789.1,-106.117
-33593.8,-106.441
-33398.4,-106.335
-33203.1,-106.1
-33007.8,-105.91
-32812.5,-106.289
-32617.2,-106.44
-32421.9,-106.176
-32226.6,-106.148
-32031.2,-106.017
-31835.9,-106.098
-31640.6,-106.107
-31445.3,-106.338
-31250,-106.032
-31054.7,-105.991
-30859.4,-106.229
-30664.1,-106.451
-30468.8,-106.125
-30273.4,-105.631
-30078.1,-105.955
-29882.8,-106.354
-29687.5,-106.194
-29492.2,-105.899
-29296.9,-105.782
-29101.6,-106.382
-28906.2,-106.485
-28710.9,-106.312
-28515.6,-105.881
-28320.3,-105.975
-28125,-106.416
-27929.7,-106.241
-27734.4,-106.146
-27539.1,-106.012
-27343.8,-106.223
-27148.4,-106.246
-26953.1,-106.187
-26757.8,-106.289
-26562.5,-106.079
-26367.2,-106.156
-26171.9,-106.139
-25976.6,-106.346
-25781.2,-106.139
-25585.9,-106.077
-25390.6,-106.275
-25195.3,-106.366
-25000,-106.465
-24804.7,-105.994
-24609.4,-106.092
-24414.1,-106.601
-24218.8,-106.472
-24023.4,-106.131
-23828.1,-105.906
-23632.8,-106.131
-23437.5,-106.231
-23242.2,-106.339
-23046.9,-106.132
-22851.6,-105.794
-22656.2,-106.215
-22460.9,-106.354
-22265.6,-106.32
-22070.3,-105.828
-21875,-105.89
-21679.7,-106.199
-21484.4,-106.341
-21289.1,-106.187
-21093.8,-105.766
-20898.4,-106.168
-20703.1,-106.526
-20507.8,-106.332
-20312.5,-105.933
-20117.2,-105.854
-19921.9,-106.336
-19726.6,-106.209
-19531.2,-105.897
-19335.9,-105.663
-19140.6,-105.852
-18945.3,-106.334
-18750,-106.212
-18554.7,-105.852
-18359.4,-105.85
-18164.1,-106.107
-17968.8,-106.174
-17773.4,-106.126
-17578.1,-106
-17382.8,-105.648
-17187.5,-106.066
-16992.2,-106.137
-16796.9,-106.18
-16601.6,-105.886
-16406.2,-105.811
-16210.9,-106.174
-16015.6,-106.187
-15820.3,-105.993
-15625,-105.756
-15429.7,-106.066
-15234.4,-106.21
-15039.1,-106.071
-14843.8,-105.975
-14648.4,-105.925
-14453.1,-106.324
-14257.8,-106.36
-14062.5,-106.212
-13867.2,-106.188
-13671.9,-106.31
-13476.6,-105.612
-13281.2,-105.045
-13085.9,-106.241
-12890.6,-106.312
-12695.3,-106.297
-12500,-106.449
-12304.7,-106.696
-12109.4,-106.798
-11914.1,-106.095
-11718.8,-106.283
-11523.4,-106.565
-11328.1,-106.763
-11132.8,-106.409
-10937.5,-106.172
-10742.2,-106.596
-10546.9,-106.978
-10351.6,-106.839
-10156.2,-106.307
-9960.94,-106.607
-9765.62,-107.114
-9570.31,-106.827
-9375,-106.649
-9179.69,-106.498
-8984.38,-106.901
