frequency_hz,power_db_hz
-64648.4,-105.373
-64453.1,-105.223
-64257.8,-105.347
-64062.5,-105.533
-63867.2,-105.444
-63671.9,-105.325
-63476.6,-105.485
-63281.2,-105.541
-63085.9,-105.461
-62890.6,-105.516
-62695.3,-105.645
-62500,-105.51
-62304.7,-105.352
-62109.4,-105.457
-61914.1,-105.572
-61718.8,-105.625
-61523.4,-105.59
-61328.1,-105.327
-61132.8,-105.58
-60937.5,-105.756
-60742.2,-105.575
-60546.9,-105.337
-60351.6,-105.6
-60156.2,-105.839
-59960.9,-105.658
-59765.6,-105.5
-59570.3,-105.632
-59375,-105.771
-59179.7,-105.735
-58984.4,-105.72
-58789.1,-105.702
-58593.8,-105.749
-58398.4,-105.976
-58203.1,-105.739
-58007.8,-105.861
-57812.5,-105.942
-57617.2,-105.903
-57421.9,-105.856
-57226.6,-105.768
-57031.2,-105.944
-56835.9,-105.864
-56640.6,-105.967
-56445.3,-106.111
-56250,-106.084
-56054.7,-106.14
-55859.4,-106.115
-55664.1,-106.13
-55468.8,-106.392
-55273.4,-106.353
-55078.1,-106.174
-54882.8,-106.248
-54687.5,-106.453
-54492.2,-106.453
-54296.9,-106.506
-54101.6,-106.553
-53906.2,-106.653
-53710.9,-106.666
-53515.6,-106.673
-53320.3,-106.648
-53125,-106.72
-52929.7,-107.022
-52734.4,-106.931
-52539.1,-106.897
-52343.8,-107.036
-52148.4,-107.102
-51953.1,-107.097
-51757.8,-107.158
-51562.5,-107.298
-51367.2,-107.188
-51171.9,-107.111
-50976.6,-107.292
-50781.2,-107.469
-50585.9,-107.482
-50390.6,-107.406
-50195.3,-107.514
-50000,-107.628
-49804.7,-107.689
-49609.4,-107.393
-49414.1,-107.33
-49218.8,-107.685
-49023.4,-107.804
-48828.1,-107.666
-48632.8,-107.602
-48437.5,-107.789
-48242.2,-107.916
-48046.9,-107.844
-47851.6,-107.702
-47656.2,-107.751
-47460.9,-107.937
-47265.6,-107.89
-47070.3,-107.728
-46875,-107.757
-46679.7,-108.073
-46484.4,-108.07
-46289.1,-107.874
-46093.8,-108.001
-45898.4,-108.047
-45703.1,-108.062
-45507.8,-107.921
-45312.5,-107.982
-45117.2,-108.107
-44921.9,-107.99
-44726.6,-108.073
-44531.2,-108.012
-44335.9,-107.99
-44140.6,-108.138
-43945.3,-107.887
-43750,-107.963
-43554.7,-108.179
-43359.4,-108.219
-43164.1,-108.018
-42968.8,-108.066
-42773.4,-108.146
-42578.1,-108.223
-42382.8,-108.079
-42187.5,-107.972
-41992.2,-108.064
-41796.9,-108.071
-41601.6,-108.16
-41406.2,-107.982
-41210.9,-108.054
-41015.6,-108.244
-40820.3,-108.179
-40625,-108.144
-40429.7,-108.117
-40234.4,-108.099
-40039.1,-108.114
-39843.8,-108.095
-39648.4,-108.178
-39453.1,-108.146
-39257.8,-108.091
-39062.5,-108.149
-38867.2,-108.285
-38671.9,-108.139
-38476.6,-108.08
-38281.2,-108.15
-38085.9,-108.356
-37890.6,-108.371
-37695.3,-108.243
-37500,-108.201
-37304.7,-108.347
-37109.4,-108.424
-36914.1,-108.332
-36718.8,-108.134
-36523.4,-108.146
-36328.1,-108.358
-36132.8,-108.387
-35937.5,-108.382
-35742.2,-108.282
-35546.9,-108.352
-35351.6,-108.41
-35156.2,-108.261
-34960.9,-108.223
-34765.6,-108.324
-34570.3,-108.417
-34375,-108.231
-34179.7,-108.22
-33984.4,-108.209
-33789.1,-108.372
-33593.8,-108.327
-33398.4,-108.391
-33203.1,-108.237
-33007.8,-108.182
-32812.5,-108.251
-32617.2,-108.175
-32421.9,-108.308
-32226.6,-108.365
-32031.2,-108.211
-31835.9,-108.133
-31640.6,-108.291
-31445.3,-108.207
-31250,-107.997
-31054.7,-107.916
-30859.4,-108.212
-30664.1,-108.189
-30468.8,-107.987
-30273.4,-107.873
-30078.1,-108.072
-29882.8,-108.105
-29687.5,-108.098
-29492.2,-107.819
-29296.9,-107.765
-29101.6,-107.894
-28906.2,-107.877
-28710.9,-107.896
-28515.6,-107.925
-28320.3,-107.976
-28125,-107.784
-27929.7,-107.86
-27734.4,-107.845
-27539.1,-107.8
-27343.8,-107.758
-27148.4,-107.812
-26953.1,-107.732
-26757.8,-107.775
-26562.5,-107.684
-26367.2,-107.57
-26171.9,-107.785
-25976.6,-107.934
-25781.2,-107.669
-25585.9,-107.543
-25390.6,-107.804
-25195.3,-107.839
-25000,-107.681
-24804.7,-107.627
-24609.4,-107.663
-24414.1,-107.686
-24218.8,-107.687
-24023.4,-107.625
-23828.1,-107.502
-23632.8,-107.672
-23437.5,-107.852
-23242.2,-107.639
-23046.9,-107.719
-22851.6,-107.751
-22656.2,-107.802
-22460.9,-107.768
-22265.6,-107.728
-22070.3,-107.619
-21875,-107.729
-21679.7,-107.814
-21484.4,-107.855
-21289.1,-107.755
-21093.8,-107.88
-20898.4,-107.967
-20703.1,-107.822
-20507.8,-108.034
-20312.5,-108.053
-20117.2,-107.861
-19921.9,-108.014
-19726.6,-108.032
-19531.2,-107.975
-19335.9,-107.966
-19140.6,-108.118
-18945.3,-108.108
-18750,-108.09
-18554.7,-108.131
-18359.4,-108.034
-18164.1,-108.035
-17968.8,-108.285
-17773.4,-108.319
-17578.1,-108.15
-17382.8,-108.272
-17187.5,-108.351
-16992.2,-108.442
-16796.9,-108.467
-16601.6,-108.328
-16406.2,-108.256
-16210.9,-108.321
-16015.6,-108.363
-15820.3,-108.27
-15625,-108.174
-15429.7,-108.564
-15234.4,-108.499
-15039.1,-108.404
-14843.8,-108.4
-14648.4,-108.326
-14453.1,-108.327
-14257.8,-108.575
-14062.5,-108.507
-13867.2,-108.41
-13671.9,-108.361
-13476.6,-107.084
-13281.2,-107.245
-13085.9,-108.517
-12890.6,-108.424
-12695.3,-108.406
-12500,-108.558
-12304.7,-108.671
-12109.4,-108.436
-11914.1,-108.428
-11718.8,-108.724
-11523.4,-108.652
-11328.1,-108.614
-11132.8,-108.512
-10937.5,-108.366
-10742.2,-108.468
-10546.9,-108.746
-10351.6,-108.552
-10156.2,-108.403
-9960.94,-108.777
-9765.62,-108.7
-9570.31,-108.54
-9375,-108.587
-9179.69,-108.705
-8984.38,-108.544
-8789.06,-108.603
-8593.75,-108.773
-8398.44,-108.533
-8203.12,-108.491
-8007.81,-108.797
-7812.5,-108.671
-7617.19,-108.706
-7421.88,-108.652
-7226.56,-108.635
-7031.25,-108.626
-6835.94,-108.883
-6640.62,-108.911
-6445.31,-108.622
-6250,-108.84
-6054.69,-108.932
-5859.38,-108.8
-5664.06,-108.703
-5468.75,-108.871
-5273.44,-108.832
-5078.12,-108.924
-4882.81,-108.855
-4687.5,-108.831
-4492.19,-109.015
-4296.88,-109.129
-4101.56,-108.979
-3906.25,-108.964
-3710.94,-109.053
-3515.62,-108.946
-3320.31,-108.82
-3125,-109.038
-2929.69,-109.05
-2734.38,-108.896
-2539.06,-109.169
-2343.75,-109.328
-2148.44,-109.278
-1953.12,-109.069
-1757.81,-109.014
-1562.5,-109.099
-1367.19,-109.249
-1171.88,-109.205
-976.562,-108.862
-781.25,-109.066
-585.938,-109.104
-390.625,-108.75
-195.312,-103.748
0,-99.1379
195.312,-103.784
390.625,-108.734
585.938,-108.955
781.25,-108.996
976.562,-109.061
1171.88,-109.386
1367.19,-109.323
1562.5,-109.148
1757.81,-109.111
1953.12,-109.116
2148.44,-109.022
2343.75,-109.24
2539.06,-109.34
2734.38,-109.153
2929.69,-109.231
3125,-109.321
3320.31,-109.208
3515.62,-109.176
3710.94,-109.251
3906.25,-109.257
4101.56,-109.175
4296.88,-109.215
4492.19,-108.763
4687.5,-108.924
4882.81,-109.238
5078.12,-109.266
5273.44,-109.082
5468.75,-109.062
5664.06,-109.077
5859.38,-108.964
6054.69,-109.049
6250,-109.143
6445.31,-108.932
6640.62,-109.104
6835.94,-109.099
7031.25,-108.928
7226.56,-108.764
7421.88,-108.92
7617.19,-108.984
7812.5,-108.914
8007.81,-108.998
8203.12,-108.67
8398.44,-108.857
8593.75,-109.067
8789.06,-109.015
8984.38,-108.63
9179.69,-108.743
9375,-108.897
9570.31,-108.743
9765.62,-108.642
9960.94,-108.653
10156.2,-108.744
10351.6,-108.845
10546.9,-108.877
10742.2,-108.796
10937.5,-108.583
11132.8,-108.715
11328.1,-108.722
11523.4,-108.719
11718.8,-108.618
11914.1,-108.584
12109.4,-108.737
12304.7,-108.791
12500,-108.74
12695.3,-108.572
12890.6,-108.645
13085.9,-108.822
13281.2,-108.668
13476.6,-108.677
13671.9,-108.585
13867.2,-108.731
14062.5,-108.738
14257.8,-108.759
14453.1,-108.646
14648.4,-108.616
14843.8,-108.594
15039.1,-108.498
15234.4,-108.54
15429.7,-108.666
15625,-108.652
15820.3,-108.648
16015.6,-108.716
16210.9,-108.595
16406.2,-107.84
16601.6,-108.304
16796.9,-108.71
16992.2,-108.643
17187.5,-108.73
17382.8,-108.384
17578.1,-108.394
17773.4,-107.847
17968.8,-106.009
18164.1,-105.884
18359.4,-107.786
18554.7,-108.605
18750,-108.651
18945.3,-108.529
19140.6,-108.479
19335.9,-108.728
19531.2,-108.734
19726.6,-108.649
19921.9,-108.504
20117.2,-108.334
20312.5,-108.481
20507.8,-108.622
20703.1,-108.499
20898.4,-108.453
21093.8,-108.458
21289.1,-108.672
21484.4,-108.804
21679.7,-108.756
21875,-108.575
22070.3,-108.569
22265.6,-108.631
22460.9,-108.477
22656.2,-108.476
22851.6,-108.359
23046.9,-108.62
23242.2,-108.692
23437.5,-108.658
23632.8,-108.432
23828.1,-108.536
24023.4,-108.738
24218.8,-108.645
24414.1,-108.454
24609.4,-108.467
24804.7,-108.525
25000,-108.589
25195.3,-108.512
25390.6,-108.579
25585.9,-108.604
25781.2,-108.603
25976.6,-108.611
26171.9,-108.614
26367.2,-108.639
26562.5,-108.552
26757.8,-108.764
26953.1,-108.792
27148.4,-108.695
27343.8,-108.64
27539.1,-108.648
27734.4,-108.753
27929.7,-108.697
28125,-108.724
28320.3,-108.603
28515.6,-108.83
28710.9,-108.989
28906.2,-108.846
29101.6,-108.789
29296.9,-108.796
29492.2,-108.937
29687.5,-108.782
29882.8,-108.868
30078.1,-108.849
30273.4,-108.658
30468.8,-108.898
30664.1,-109.095
30859.4,-108.999
31054.7,-108.927
31250,-109.043
31445.3,-108.987
31640.6,-108.831
31835.9,-108.817
32031.2,-108.692
32226.6,-108.699
32421.9,-109.002
32617.2,-108.93
32812.5,-108.642
33007.8,-108.72
33203.1,-108.98
33398.4,-108.806
33593.8,-108.792
33789.1,-108.792
33984.4,-108.827
34179.7,-109.058
34375,-109.052
34570.3,-108.95
34765.6,-108.988
34960.9,-109.176
35156.2,-109.122
35351.6,-108.965
35546.9,-108.951
35742.2,-109.032
35937.5,-109.126
36132.8,-109.398
36328.1,-109.282
36523.4,-109.075
36718.8,-109.218
36914.1,-109.469
37109.4,-109.297
37304.7,-109.179
37500,-109.1
37695.3,-109.236
37890.6,-109.325
38085.9,-109.375
38281.2,-109.295
38476.6,-109.455
38671.9,-109.665
38867.2,-109.472
39062.5,-109.44
39257.8,-109.576
39453.1,-109.627
39648.4,-109.588
39843.8,-109.662
40039.1,-109.625
40234.4,-109.475
40429.7,-109.529
40625,-109.462
40820.3,-109.542
41015.6,-109.528
41210.9,-109.493
41406.2,-109.472
41601.6,-109.749
41796.9,-109.836
41992.2,-109.533
42187.5,-109.483
42382.8,-109.743
42578.1,-109.649
42773.4,-109.423
42968.8,-109.514
43164.1,-109.486
43359.4,-109.65
43554.7,-109.821
43750,-109.717
43945.3,-109.454
44140.6,-109.729
44335.9,-109.735
44531.2,-109.578
44726.6,-109.493
44921.9,-109.445
45117.2,-109.564
45312.5,-109.791
45507.8,-109.819
45703.1,-109.292
45898.4,-109.375
46093.8,-109.782
46289.1,-109.656
46484.4,-109.44
46679.7,-109.417
46875,-109.536
47070.3,-109.694
47265.6,-109.781
47460.9,-109.535
47656.2,-109.37
47851.6,-109.777
48046.9,-109.671
48242.2,-109.141
48437.5,-109.173
48632.8,-109.526
48828.1,-109.533
49023.4,-109.504
49218.8,-109.597
49414.1,-109.313
49609.4,-109.521
49804.7,-109.607
50000,-109.483
50195.3,-109.257
50390.6,-109.436
50585.9,-109.363
50781.2,-109.381
50976.6,-109.377
51171.9,-109.391
51367.2,-109.214
51562.5,-109.419
51757.8,-109.319
51953.1,-109.062
52148.4,-109.099
52343.8,-109.398
52539.1,-109.297
52734.4,-109.297
52929.7,-109.261
53125,-109.068
53320.3,-109.312
53515.6,-109.319
53710.9,-109.084
53906.2,-108.981
54101.6,-109.168
54296.9,-109.122
54492.2,-109.168
54687.5,-109.438
54882.8,-109.054
55078.1,-108.85
55273.4,-109.185
55468.8,-109.169
55664.1,-108.865
55859.4,-108.93
56054.7,-109.035
56250,-108.972
56445.3,-109.153
56640.6,-108.999
56835.9,-108.785
57031.2,-108.934
57226.6,-109.083
57421.9,-108.814
57617.2,-108.62
57812.5,-108.986
58007.8,-109.066
58203.1,-108.918
58398.4,-108.998
58593.8,-108.753
58789.1,-108.782
58984.4,-109.054
59179.7,-109.038
59375,-108.688
59570.3,-108.676
59765.6,-108.892
59960.9,-109.017
60156.2,-109.061
60351.6,-108.875
60546.9,-108.849
60742.2,-109.043
60937.5,-108.943
61132.8,-108.45
61328.1,-108.515
61523.4,-109.013
61718.8,-109.079
61914.1,-108.908
62109.4,-108.871
62304.7,-108.773
62500,-108.956
62695.3,-109.099
62890.6,-108.818
63085.9,-108.603
63281.2,-108.782
63476.6,-109.005
63671.9,-108.772
63867.2,-108.932
64062.5,-108.916
64257.8,-108.898
64453.1,-108.915
64648.4,-109.071
64843.8,-108.794
65039.1,-108.743
65234.4,-109.042
65429.7,-109.074
65625,-108.987
65820.3,-109.01
66015.6,-108.855
66210.9,-109.004
66406.2,-109.076
66601.6,-109.005
66796.9,-108.657
66992.2,-108.96
67187.5,-109.128
67382.8,-109.065
67578.1,-109.197
67773.4,-109.056
67968.8,-109.009
68164.1,-109.129
68359.4,-109.217
68554.7,-108.954
68750,-108.883
68945.3,-109.001
69140.6,-109.121
69335.9,-109.156
69531.2,-109.141
69726.6,-109.164
69921.9,-109.23
70117.2,-109.34
70312.5,-109.162
70507.8,-108.828
70703.1,-109.224
70898.4,-109.417
71093.8,-109.335
71289.1,-109.07
71484.4,-108.962
71679.7,-109.171
71875,-109.424
72070.3,-109.288
72265.6,-109.055
72460.9,-109.152
72656.2,-109.462
72851.6,-109.311
73046.9,-109.27
73242.2,-109.359
73437.5,-109.45
73632.8,-109.323
73828.1,-109.364
74023.4,-109.007
74218.8,-108.953
74414.1,-109.413
74609.4,-109.566
74804.7,-109.417
75000,-109.38
75195.3,-109.39
75390.6,-109.495
75585.9,-109.594
75781.2,-109.582
75976.6,-109.277
76171.9,-109.466
76367.2,-109.721
76562.5,-109.751
76757.8,-109.654
76953.1,-109.684
77148.4,-109.739
77343.8,-109.854
77539.1,-109.992
77734.4,-109.883
77929.7,-109.764
78125,-110.133
78320.3,-110.242
78515.6,-110.327
78710.9,-110.313
78906.2,-110.517
79101.6,-110.558
79296.9,-110.624
79492.2,-110.662
79687.5,-110.438
79882.8,-110.836
80078.1,-111.212
80273.4,-111.314
80468.8,-111.084
80664.1,-111.307
80859.4,-111.577
81054.7,-111.753
81250,-111.844
81445.3,-111.793
81640.6,-111.845
81835.9,-112.247
82031.2,-112.492
82226.6,-112.684
82421.9,-112.751
82617.2,-113.08
82812.5,-113.286
83007.8,-113.404
83203.1,-113.52
83398.4,-113.558
83593.8,-114.157
83789.1,-114.428
83984.4,-114.58
84179.7,-114.598
84375,-114.767
84570.3,-115.36
84765.6,-115.828
84960.9,-115.866
85156.2,-115.887
85351.6,-116.444
85546.9,-116.942
85742.2,-117.162
85937.5,-117.486
86132.8,-117.714
86328.1,-118.118
86523.4,-118.527
86718.8,-118.849
86914.1,-118.988
87109.4,-119.433
87304.7,-120.097
87500,-120.445
87695.3,-121.001
87890.6,-121.432
88085.9,-121.88
88281.2,-122.402
88476.6,-122.941
88671.9,-123.362
88867.2,-123.625
89062.5,-124.179
89257.8,-124.982
89453.1,-125.563
89648.4,-126.036
89843.8,-126.547
90039.1,-127.357
90234.4,-128.077
90429.7,-128.784
90625,-129.242
90820.3,-129.916
91015.6,-130.729
91210.9,-131.639
91406.2,-132.466
91601.6,-133.1
91796.9,-133.787
91992.2,-134.827
92187.5,-135.643
92382.8,-136.49
92578.1,-137.26
92773.4,-138.494
92968.8,-139.567
93164.1,-140.638
93359.4,-141.586
93554.7,-142.571
93750,-143.83
93945.3,-145.142
94140.6,-146.174
94335.9,-146.873
94531.2,-147.832
94726.6,-148.687
94921.9,-149.323
95117.2,-149.649
95312.5,-149.786
95507.8,-149.754
95703.1,-149.617
95898.4,-149.45
96093.8,-149.182
96289.1,-148.981
96484.4,-148.927
96679.7,-148.804
96875,-148.658
97070.3,-148.489
97265.6,-148.435
97460.9,-148.357
97656.2,-148.347
97851.6,-148.34
98046.9,-148.341
98242.2,-148.345
98437.5,-148.419
98632.8,-148.372
98828.1,-148.37
99023.4,-148.411
99218.8,-148.467
99414.1,-148.323
99609.4,-148.164
99804.7,-148.026
