frequency_hz,power_db_hz
-100000,-148.418
-99804.7,-148.413
-99609.4,-148.363
-99414.1,-148.186
-99218.8,-148.088
-99023.4,-147.979
-98828.1,-147.897
-98632.8,-147.836
-98437.5,-147.712
-98242.2,-147.687
-98046.9,-147.746
-97851.6,-147.854
-97656.2,-147.923
-97460.9,-148.117
-97265.6,-148.246
-97070.3,-148.534
-96875,-149.097
-96679.7,-149.671
-96484.4,-150.2
-96289.1,-150.717
-96093.8,-150.888
-95898.4,-150.64
-95703.1,-149.771
-95507.8,-148.435
-95312.5,-146.662
-95117.2,-144.87
-94921.9,-143.007
-94726.6,-141.155
-94531.2,-139.635
-94335.9,-138.063
-94140.6,-136.707
-93945.3,-135.34
-93750,-134.11
-93554.7,-133.07
-93359.4,-131.807
-93164.1,-130.652
-92968.8,-129.734
-92773.4,-128.736
-92578.1,-127.812
-92382.8,-126.777
-92187.5,-125.948
-91992.2,-125.181
-91796.9,-124.371
-91601.6,-123.48
-91406.2,-122.835
-91210.9,-122.092
-91015.6,-121.557
-90820.3,-120.766
-90625,-119.998
-90429.7,-119.478
-90234.4,-118.779
-90039.1,-118.216
-89843.8,-117.659
-89648.4,-117.13
-89453.1,-116.651
-89257.8,-115.97
-89062.5,-115.536
-88867.2,-115.148
-88671.9,-114.678
-88476.6,-114.158
-88281.2,-113.568
-88085.9,-113.156
-87890.6,-112.805
-87695.3,-112.309
-87500,-111.906
-87304.7,-111.619
-87109.4,-111.337
-86914.1,-110.878
-86718.8,-110.387
-86523.4,-110.177
-86328.1,-109.863
-86132.8,-109.476
-85937.5,-109.117
-85742.2,-108.889
-85546.9,-108.702
-85351.6,-108.387
-85156.2,-107.994
-84960.9,-107.773
-84765.6,-107.606
-84570.3,-107.206
-84375,-106.885
-84179.7,-106.802
-83984.4,-106.574
-83789.1,-106.365
-83593.8,-106.054
-83398.4,-105.895
-83203.1,-105.825
-83007.8,-105.544
-82812.5,-105.329
-82617.2,-105.095
-82421.9,-105.068
-82226.6,-105.091
-82031.2,-104.761
-81835.9,-104.636
-81640.6,-104.5
-81445.3,-104.369
-81250,-104.191
-81054.7,-104.104
-80859.4,-104.195
-80664.1,-104.103
-80468.8,-103.834
-80273.4,-103.762
-80078.1,-103.794
-79882.8,-103.75
-79687.5,-103.66
-79492.2,-103.477
-79296.9,-103.47
-79101.6,-103.543
-78906.2,-103.439
-78710.9,-103.375
-78515.6,-103.356
-78320.3,-103.403
-78125,-103.353
-77929.7,-103.276
-77734.4,-103.405
-77539.1,-103.342
-77343.8,-103.142
-77148.4,-103.19
-76953.1,-103.127
-76757.8,-103.273
-76562.5,-103.269
-76367.2,-103.232
-76171.9,-103.281
-75976.6,-103.352
-75781.2,-103.293
-75585.9,-103.213
-75390.6,-103.231
-75195.3,-103.394
-75000,-103.261
-74804.7,-103.25
-74609.4,-103.317
-74414.1,-103.388
-74218.8,-103.504
-74023.4,-103.451
-73828.1,-103.306
-73632.8,-103.439
-73437.5,-103.533
-73242.2,-103.322
-73046.9,-103.351
-72851.6,-103.497
-72656.2,-103.464
-72460.9,-103.375
-72265.6,-103.566
-72070.3,-103.587
-71875,-103.381
-71679.7,-103.352
-71484.4,-103.405
-71289.1,-103.369
-71093.8,-103.59
-70898.4,-103.498
-70703.1,-103.505
-70507.8,-103.66
-70312.5,-103.553
-70117.2,-103.402
-69921.9,-103.346
-69726.6,-103.448
-69531.2,-103.518
-69335.9,-103.342
-69140.6,-103.34
-68945.3,-103.497
-68750,-103.493
-68554.7,-103.442
-68359.4,-103.487
-68164.1,-103.471
-67968.8,-103.478
-67773.4,-103.36
-67578.1,-103.363
-67382.8,-103.348
-67187.5,-103.426
-66992.2,-103.43
-66796.9,-103.341
-66601.6,-103.398
-66406.2,-103.506
-66210.9,-103.343
-66015.6,-103.265
-65820.3,-103.459
-65625,-103.42
-65429.7,-103.344
-65234.4,-103.353
-65039.1,-103.487
-64843.8,-103.601
-64648.4,-103.437
-64453.1,-103.38
-64257.8,-103.449
-64062.5,-103.608
-63867.2,-103.445
-63671.9,-103.409
-63476.6,-103.694
-63281.2,-103.714
-63085.9,-103.477
-62890.6,-103.573
-62695.3,-103.719
-62500,-103.692
-62304.7,-103.637
-62109.4,-103.669
-61914.1,-103.699
-61718.8,-103.909
-61523.4,-103.833
-61328.1,-103.839
-61132.8,-103.96
-60937.5,-104.173
-60742.2,-104.093
-60546.9,-103.913
-60351.6,-104.037
-60156.2,-104.131
-59960.9,-104.097
-59765.6,-104.071
-59570.3,-104.294
-59375,-104.445
-59179.7,-104.428
-58984.4,-104.25
-58789.1,-104.38
-58593.8,-104.469
-58398.4,-104.588
-58203.1,-104.635
-58007.8,-104.543
-57812.5,-104.628
-57617.2,-104.726
-57421.9,-104.696
-57226.6,-104.734
-57031.2,-104.892
-56835.9,-104.869
-56640.6,-104.765
-56445.3,-104.86
-56250,-104.82
-56054.7,-105.004
-55859.4,-104.915
-55664.1,-105.029
-55468.8,-105.096
-55273.4,-105.143
-55078.1,-105.054
-54882.8,-105.014
-54687.5,-104.99
-54492.2,-105.113
-54296.9,-105.176
-54101.6,-105.289
-53906.2,-105.157
-53710.9,-105.262
-53515.6,-105.363
-53320.3,-105.4
-53125,-105.172
-52929.7,-105.233
-52734.4,-105.419
-52539.1,-105.307
-52343.8,-105.296
-52148.4,-105.395
-51953.1,-105.424
-51757.8,-105.384
-51562.5,-105.588
-51367.2,-105.309
-51171.9,-105.268
-50976.6,-105.461
