frequency_hz,power_db_hz
66406.2,-108.951
66601.6,-108.928
66796.9,-109.207
66992.2,-109.173
67187.5,-108.988
67382.8,-109.051
67578.1,-109.099
67773.4,-109.063
67968.8,-109.175
68164.1,-109.243
68359.4,-109.09
68554.7,-109.111
68750,-109.137
68945.3,-109.148
69140.6,-109.168
69335.9,-109.173
69531.2,-109.088
69726.6,-109.299
69921.9,-109.309
70117.2,-109.212
70312.5,-109.209
70507.8,-109.479
70703.1,-109.416
70898.4,-109.303
71093.8,-109.275
71289.1,-109.458
71484.4,-109.312
71679.7,-109.335
71875,-109.409
72070.3,-109.377
72265.6,-109.498
72460.9,-109.461
72656.2,-109.483
72851.6,-109.554
73046.9,-109.503
73242.2,-109.409
73437.5,-109.574
73632.8,-109.719
73828.1,-109.481
74023.4,-109.427
74218.8,-109.679
74414.1,-109.761
74609.4,-109.678
74804.7,-109.54
75000,-109.695
75195.3,-109.974
75390.6,-109.875
75585.9,-109.581
75781.2,-109.727
75976.6,-109.955
76171.9,-109.944
76367.2,-109.813
76562.5,-109.847
76757.8,-109.959
76953.1,-109.996
77148.4,-109.929
77343.8,-110.095
77539.1,-110.124
77734.4,-110.176
77929.7,-110.215
78125,-110.345
78320.3,-110.487
78515.6,-110.513
78710.9,-110.477
78906.2,-110.737
79101.6,-110.914
79296.9,-110.777
79492.2,-110.717
79687.5,-111.046
79882.8,-111.312
80078.1,-111.221
80273.4,-111.215
80468.8,-111.583
80664.1,-111.762
80859.4,-111.705
81054.7,-111.755
81250,-112.046
81445.3,-112.227
81640.6,-112.277
81835.9,-112.38
82031.2,-112.55
82226.6,-112.893
82421.9,-113.022
82617.2,-113.093
82812.5,-113.426
83007.8,-113.695
83203.1,-113.764
83398.4,-113.967
83593.8,-114.368
83789.1,-114.511
83984.4,-114.652
84179.7,-114.975
84375,-115.328
84570.3,-115.655
84765.6,-115.773
84960.9,-116.05
85156.2,-116.465
85351.6,-116.788
85546.9,-116.911
85742.2,-117.21
85937.5,-117.713
86132.8,-118.096
86328.1,-118.287
86523.4,-118.734
86718.8,-119.158
86914.1,-119.532
87109.4,-119.891
87304.7,-120.425
87500,-120.784
87695.3,-121.121
87890.6,-121.633
88085.9,-122.258
88281.2,-122.774
88476.6,-123.195
88671.9,-123.583
88867.2,-124.216
89062.5,-124.809
89257.8,-125.314
89453.1,-125.643
89648.4,-126.402
89843.8,-127.049
90039.1,-127.709
90234.4,-128.162
90429.7,-128.9
90625,-129.675
90820.3,-130.47
91015.6,-130.885
91210.9,-131.764
91406.2,-132.559
91601.6,-133.298
91796.9,-134.167
91992.2,-135.087
92187.5,-135.924
92382.8,-136.887
92578.1,-137.831
92773.4,-138.828
92968.8,-139.792
93164.1,-140.765
93359.4,-141.808
93554.7,-143.099
93750,-144.142
93945.3,-145.072
94140.6,-146.151
94335.9,-147.231
94531.2,-148.051
94726.6,-148.776
94921.9,-149.302
95117.2,-149.677
95312.5,-149.852
95507.8,-149.862
95703.1,-149.848
95898.4,-149.75
96093.8,-149.514
96289.1,-149.385
96484.4,-149.187
96679.7,-149.079
96875,-149.007
97070.3,-148.814
97265.6,-148.776
97460.9,-148.746
97656.2,-148.664
97851.6,-148.709
98046.9,-148.637
98242.2,-148.615
98437.5,-148.681
98632.8,-148.668
98828.1,-148.702
99023.4,-148.662
99218.8,-148.518
99414.1,-148.557
99609.4,-148.491
99804.7,-148.264
