samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,39.4299,39.2082,-46.3513,-46.4003,8065,9014,46.2156,47.2308,-4.00194,-3.99383,0.0489742,2.55377,2.56385
