epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1774937109,2026-03-31 06:05:09,92807,0,6464,4728401,169,55199,0,7304,4771097,185,1027320,988252,727968
1774937110,2026-03-31 06:05:10,92894,0,6479,4728402,169,55202,0,7304,4771196,185,1027320,968556,708256
1774937111,2026-03-31 06:05:11,92992,0,6481,4728405,169,55206,0,7307,4771292,185,1027320,966688,706384
1774937112,2026-03-31 06:05:12,92994,0,6481,4728504,169,55308,0,7308,4771292,185,1027320,967800,707492
1774937113,2026-03-31 06:05:13,92995,0,6482,4728605,169,55406,0,7312,4771292,185,1027320,966680,706368
1774937114,2026-03-31 06:05:14,92995,0,6485,4728706,169,55494,0,7321,4771299,185,1027320,968580,708268
1774937115,2026-03-31 06:05:15,93026,0,6496,4728767,169,55554,0,7325,4771337,185,1027320,966704,705692
1774937116,2026-03-31 06:05:16,93070,0,6503,4728818,169,55608,0,7332,4771380,185,1027320,966736,704836
1774937117,2026-03-31 06:05:17,93138,0,6512,4728843,169,55639,0,7340,4771443,186,1027320,966752,704008
1774937118,2026-03-31 06:05:18,93174,0,6518,4728903,169,55694,0,7348,4771482,186,1027320,966816,703212
1774937119,2026-03-31 06:05:19,93229,0,6527,4728942,169,55738,0,7355,4771534,186,1027320,966784,702408
1774937120,2026-03-31 06:05:20,93288,0,6529,4728984,169,55772,0,7362,4771596,186,1027320,966712,701464
1774937121,2026-03-31 06:05:21,93354,0,6535,4729011,169,55811,0,7367,4771655,186,1027320,966872,700752
1774937122,2026-03-31 06:05:22,93419,0,6542,4729041,169,55842,0,7371,4771723,186,1027320,966836,699820
1774937123,2026-03-31 06:05:23,93458,0,6548,4729098,169,55896,0,7379,4771763,186,1027320,966784,698984
1774937124,2026-03-31 06:05:24,93486,0,6557,4729164,169,55965,0,7386,4771791,186,1027320,966836,698112
1774937125,2026-03-31 06:05:25,93530,0,6565,4729215,169,56014,0,7388,4771843,186,1027320,966764,697200
1774937126,2026-03-31 06:05:26,93560,0,6573,4729280,169,56087,0,7390,4771870,186,1027320,966844,696476
1774937127,2026-03-31 06:05:27,93584,0,6583,4729349,169,56161,0,7393,4771897,186,1027320,966704,695440
1774937128,2026-03-31 06:05:28,93634,0,6591,4729395,169,56209,0,7394,4771952,186,1027320,966680,694628
1774937129,2026-03-31 06:05:29,93704,0,6595,4729425,169,56238,0,7400,4772020,186,1027320,966692,693760
1774937130,2026-03-31 06:05:30,93747,0,6600,4729479,169,56298,0,7410,4772053,186,1027320,966772,692956
1774937132,2026-03-31 06:05:32,93787,0,6604,4729538,169,56364,0,7411,4772088,186,1027320,966780,692092
1774937133,2026-03-31 06:05:33,93852,0,6612,4729569,169,56395,0,7424,4772147,186,1027320,966748,691212
1774937134,2026-03-31 06:05:34,93920,0,6615,4729602,169,56428,0,7429,4772214,186,1027320,966744,690336
1774937135,2026-03-31 06:05:35,93959,0,6616,4729664,169,56445,0,7434,4772294,186,1027320,967568,690680
1774937136,2026-03-31 06:05:36,93959,0,6618,4729765,169,56514,0,7449,4772312,186,1027320,966948,689172
1774937137,2026-03-31 06:05:37,93959,0,6621,4729864,169,56616,0,7450,4772312,186,1027320,966612,688736
1774937138,2026-03-31 06:05:38,93960,0,6623,4729964,169,56713,0,7455,4772312,186,1027320,967092,689216
1774937139,2026-03-31 06:05:39,93961,0,6624,4730064,169,56816,0,7455,4772312,186,1027320,966428,688552
1774937140,2026-03-31 06:05:40,93961,0,6649,4730141,169,56888,0,7455,4772342,186,1027320,968436,690560
1774937141,2026-03-31 06:05:41,93994,0,6653,4730207,169,56939,0,7463,4772384,186,1027320,966736,688136
1774937142,2026-03-31 06:05:42,94023,0,6662,4730270,169,57005,0,7471,4772413,186,1027320,966676,687288
1774937143,2026-03-31 06:05:43,94047,0,6671,4730340,169,57080,0,7475,4772437,186,1027320,966656,686400
1774937144,2026-03-31 06:05:44,94078,0,6674,4730409,169,57154,0,7480,4772462,186,1027320,966708,685600
1774937145,2026-03-31 06:05:45,94109,0,6677,4730479,169,57223,0,7486,4772490,186,1027320,966804,684796
1774937146,2026-03-31 06:05:46,94163,0,6682,4730523,169,57265,0,7491,4772547,186,1027320,966732,683956
1774937147,2026-03-31 06:05:47,94209,0,6688,4730574,169,57320,0,7493,4772593,186,1027320,966784,683068
1774937148,2026-03-31 06:05:48,94235,0,6695,4730646,169,57391,0,7497,4772623,186,1027320,966704,682104
1774937149,2026-03-31 06:05:49,94268,0,6701,4730709,169,57457,0,7504,4772652,186,1027320,966556,681164
1774937150,2026-03-31 06:05:50,94296,0,6707,4730778,169,57529,0,7509,4772678,186,1027320,966636,680352
1774937151,2026-03-31 06:05:51,94326,0,6718,4730840,169,57601,0,7513,4772704,186,1027320,966648,679528
1774937152,2026-03-31 06:05:52,94348,0,6725,4730914,169,57676,0,7515,4772730,186,1027320,966732,678732
1774937153,2026-03-31 06:05:53,94382,0,6736,4730971,169,57739,0,7520,4772767,186,1027320,966612,677744
1774937154,2026-03-31 06:05:54,94409,0,6749,4731034,169,57816,0,7523,4772790,186,1027320,966616,676932
1774937155,2026-03-31 06:05:55,94471,0,6754,4731070,169,57853,0,7530,4772849,186,1027320,966720,676144
1774937156,2026-03-31 06:05:56,94538,0,6760,4731102,169,57889,0,7541,4772906,186,1027320,966736,675336
1774937157,2026-03-31 06:05:57,94611,0,6763,4731129,169,57921,0,7553,4772965,186,1027320,967020,674720
1774937158,2026-03-31 06:05:58,94680,0,6769,4731157,169,57953,0,7564,4773026,186,1027320,966984,673824
1774937159,2026-03-31 06:05:59,94754,0,6773,4731183,169,57983,0,7573,4773091,186,1027320,967108,673080
1774937160,2026-03-31 06:06:00,94792,0,6773,4731249,169,57999,0,7579,4773169,190,1027320,967948,673484
1774937161,2026-03-31 06:06:01,94847,0,6805,4731264,169,58000,0,7583,4773267,190,1027320,919460,624044
1774937163,2026-03-31 06:06:03,94946,0,6809,4731264,169,58002,0,7584,4773367,190,1027320,898860,603412
1774937164,2026-03-31 06:06:04,95048,0,6809,4731264,169,58002,0,7586,4773467,190,1027320,898724,603276
1774937165,2026-03-31 06:06:05,95145,0,6814,4731264,169,58003,0,7588,4773567,190,1027320,898372,602924
1774937166,2026-03-31 06:06:06,95238,0,6824,4731264,169,58004,0,7589,4773667,190,1027320,897920,602472
1774937167,2026-03-31 06:06:07,95291,0,6828,4731309,169,58054,0,7590,4773719,190,1027320,897968,602516
1774937168,2026-03-31 06:06:08,95291,0,6830,4731409,169,58154,0,7593,4773719,190,1027320,896928,601472
1774937169,2026-03-31 06:06:09,95293,0,6831,4731509,169,58256,0,7593,4773719,190,1027320,896764,601308
1774937170,2026-03-31 06:06:10,95294,0,6832,4731608,169,58342,0,7610,4773719,190,1027320,838972,543516
1774937171,2026-03-31 06:06:11,95295,0,6833,4731709,169,58440,0,7614,4773719,190,1027320,830400,534944
1774937172,2026-03-31 06:06:12,95298,0,6835,4731805,169,58543,0,7614,4773719,190,1027320,831012,535556
1774937173,2026-03-31 06:06:13,95298,0,6838,4731904,169,58638,0,7621,4773719,190,1027320,830788,535328
1774937174,2026-03-31 06:06:14,95300,0,6839,4732004,169,58736,0,7626,4773719,190,1027320,830408,534944
