epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1775579101,2026-04-07 16:25:01,53961,0,25262,54144884,341,49041,0,10935,54229803,221,1027320,988392,777488
1775579102,2026-04-07 16:25:02,54031,0,25277,54144902,341,49061,0,10936,54229884,221,1027320,968428,757504
1775579103,2026-04-07 16:25:03,54031,0,25278,54145002,342,49162,0,10938,54229884,221,1027320,966460,755532
1775579104,2026-04-07 16:25:04,54031,0,25281,54145101,342,49262,0,10940,54229884,221,1027320,967728,756796
1775579105,2026-04-07 16:25:05,54032,0,25283,54145201,342,49363,0,10942,54229884,221,1027320,966620,755688
1775579106,2026-04-07 16:25:06,54033,0,25286,54145298,342,49449,0,10951,54229892,221,1027320,968436,757504
1775579107,2026-04-07 16:25:07,54114,0,25309,54145300,342,49533,0,10968,54229898,221,1027320,897908,686356
1775579109,2026-04-07 16:25:09,54219,0,25314,54145300,342,49636,0,10977,54229898,221,1027320,895636,683232
1775579110,2026-04-07 16:25:10,54325,0,25319,54145300,342,49737,0,10985,54229898,221,1027320,896528,683344
1775579111,2026-04-07 16:25:11,54430,0,25323,54145300,342,49835,0,10996,54229900,221,1027320,896140,682076
1775579112,2026-04-07 16:25:12,54532,0,25332,54145300,342,49931,0,11008,54229903,221,1027320,895740,680912
1775579113,2026-04-07 16:25:13,54639,0,25334,54145300,342,50026,0,11019,54229903,221,1027320,895884,680220
1775579114,2026-04-07 16:25:14,54745,0,25339,54145300,342,50117,0,11039,54229903,221,1027320,896216,679512
1775579115,2026-04-07 16:25:15,54848,0,25341,54145302,342,50205,0,11057,54229903,221,1027320,895240,677624
1775579116,2026-04-07 16:25:16,54954,0,25341,54145302,342,50303,0,11066,54229903,221,1027320,895220,676812
1775579117,2026-04-07 16:25:17,55049,0,25357,54145302,342,50405,0,11075,54229903,221,1027320,862056,642856
1775579118,2026-04-07 16:25:18,55149,0,25367,54145302,342,50500,0,11089,54229904,221,1027320,828572,608516
1775579120,2026-04-07 16:25:20,55256,0,25369,54145302,342,50596,0,11104,54229904,221,1027320,828716,607840
1775579121,2026-04-07 16:25:21,55362,0,25375,54145302,342,50686,0,11123,54229904,221,1027320,829248,607600
1775579122,2026-04-07 16:25:22,55461,0,25382,54145302,342,50780,0,11138,54229904,221,1027320,829128,606648
1775579123,2026-04-07 16:25:23,55567,0,25387,54145302,342,50882,0,11145,54229904,221,1027320,828956,605716
1775579124,2026-04-07 16:25:24,55675,0,25388,54145302,342,50974,0,11161,54229904,221,1027320,828996,604896
1775579125,2026-04-07 16:25:25,55779,0,25394,54145302,342,51073,0,11172,54229904,221,1027320,828068,603176
1775579126,2026-04-07 16:25:26,55888,0,25396,54145302,342,51169,0,11187,54229904,221,1027320,827996,602316
1775579127,2026-04-07 16:25:27,55989,0,25404,54145302,342,51270,0,11195,54229904,221,1027320,883780,657320
1775579128,2026-04-07 16:25:28,56041,0,25410,54145351,342,51297,0,11203,54229971,223,1027320,910712,683556
1775579129,2026-04-07 16:25:29,56104,0,25427,54145375,342,51364,0,11220,54229994,223,1027320,889528,661072
1775579130,2026-04-07 16:25:30,56209,0,25431,54145375,342,51469,0,11224,54229994,223,1027320,888736,658972
1775579132,2026-04-07 16:25:32,56316,0,25434,54145375,342,51575,0,11228,54229994,223,1027320,873604,643120
1775579133,2026-04-07 16:25:33,56413,0,25447,54145375,342,51681,0,11233,54229994,223,1027320,893864,661844
1775579134,2026-04-07 16:25:34,56511,0,25460,54145375,342,51788,0,11238,54229994,223,1027320,894336,661304
1775579135,2026-04-07 16:25:35,56612,0,25468,54145375,342,51885,0,11251,54229994,223,1027320,878252,644376
1775579136,2026-04-07 16:25:36,56716,0,25475,54145375,342,51986,0,11259,54229994,223,1027320,892156,657432
1775579137,2026-04-07 16:25:37,56825,0,25478,54145375,342,52089,0,11268,54229994,223,1027320,886960,651372
1775579138,2026-04-07 16:25:38,56928,0,25481,54145375,342,52177,0,11281,54229994,227,1027320,876120,639840
1775579139,2026-04-07 16:25:40,57055,0,25485,54145375,342,52279,0,11295,54229994,245,1027320,859576,622312
1775579141,2026-04-07 16:25:41,57162,0,25491,54145375,342,52383,0,11304,54229994,245,1027320,810432,572308
1775579142,2026-04-07 16:25:42,57271,0,25492,54145375,342,52483,0,11314,54229994,245,1027320,838548,599572
1775579143,2026-04-07 16:25:43,57381,0,25494,54145375,342,52581,0,11328,54229994,245,1027320,861784,622004
1775579144,2026-04-07 16:25:44,57492,0,25494,54145375,342,52686,0,11333,54229994,245,1027320,858020,617364
1775579145,2026-04-07 16:25:45,57594,0,25502,54145375,342,52784,0,11346,54229994,245,1027320,876552,635076
1775579146,2026-04-07 16:25:46,57681,0,25528,54145375,342,52884,0,11358,54229994,245,1027320,874936,632588
1775579147,2026-04-07 16:25:47,57789,0,25531,54145375,342,52984,0,11369,54229994,245,1027320,885204,642004
1775579148,2026-04-07 16:25:49,57892,0,25545,54145375,342,53089,0,11381,54229994,245,1027320,901356,657296
1775579150,2026-04-07 16:25:50,57992,0,25559,54145375,342,53188,0,11395,54229994,245,1027320,886904,641972
1775579151,2026-04-07 16:25:51,58075,0,25584,54145375,342,53284,0,11405,54229994,245,1027320,881112,635364
1775579152,2026-04-07 16:25:52,58170,0,25598,54145376,342,53333,0,11410,54230054,245,1027320,869916,624028
1775579153,2026-04-07 16:25:53,58263,0,25618,54145377,342,53441,0,11413,54230054,245,1027320,868748,621064
1775579154,2026-04-07 16:25:54,58366,0,25622,54145377,342,53544,0,11419,54230054,245,1027320,885508,637140
1775579155,2026-04-07 16:25:55,58461,0,25636,54145377,342,53640,0,11432,54230055,245,1027320,899024,649172
1775579156,2026-04-07 16:25:56,58549,0,25658,54145377,342,53746,0,11437,54230055,245,1027320,896060,645244
1775579157,2026-04-07 16:25:57,58641,0,25675,54145378,342,53852,0,11442,54230055,245,1027320,900328,648540
1775579158,2026-04-07 16:25:58,58732,0,25684,54145384,342,53942,0,11460,54230056,245,1027320,894968,642268
1775579160,2026-04-07 16:26:00,58827,0,25695,54145386,342,54035,0,11467,54230063,245,1027320,894744,641228
1775579161,2026-04-07 16:26:01,58914,0,25721,54145386,342,54141,0,11473,54230063,245,1027320,900308,645832
1775579162,2026-04-07 16:26:02,59004,0,25743,54145386,342,54243,0,11482,54230065,245,1027320,900960,645564
1775579163,2026-04-07 16:26:03,59097,0,25760,54145386,342,54342,0,11494,54230065,245,1027320,902452,646172
1775579164,2026-04-07 16:26:04,59191,0,25777,54145386,342,54437,0,11511,54230065,245,1027320,897752,640616
1775579165,2026-04-07 16:26:05,59283,0,25798,54145386,342,54541,0,11519,54230065,245,1027320,902044,644004
1775579166,2026-04-07 16:26:06,59379,0,25811,54145386,342,54638,0,11531,54230065,245,1027320,896472,637616
1775579167,2026-04-07 16:26:07,59478,0,25823,54145386,342,54741,0,11538,54230065,245,1027320,893644,633900
1775579168,2026-04-07 16:26:08,59578,0,25836,54145386,342,54844,0,11549,54230065,245,1027320,897584,636956
1775579170,2026-04-07 16:26:10,59679,0,25847,54145386,342,54943,0,11560,54230065,245,1027320,896660,635216
1775579171,2026-04-07 16:26:11,59781,0,25858,54145386,342,55045,0,11571,54230065,245,1027320,902864,640504
1775579172,2026-04-07 16:26:12,59889,0,25862,54145386,342,55145,0,11582,54230065,245,1027320,903372,640168
1775579173,2026-04-07 16:26:13,59994,0,25866,54145386,342,55213,0,11592,54230094,245,1027320,904164,640360
1775579174,2026-04-07 16:26:14,60098,0,25870,54145386,342,55269,0,11613,54230127,245,1027320,889548,624748
1775579175,2026-04-07 16:26:15,60206,0,25873,54145386,342,55380,0,11613,54230127,245,1027320,889560,624760
1775579176,2026-04-07 16:26:16,60310,0,25879,54145389,342,55472,0,11625,54230136,246,1027320,899360,633620
1775579177,2026-04-07 16:26:17,60420,0,25882,54145389,342,55578,0,11631,54230136,246,1027320,885272,618772
1775579179,2026-04-07 16:26:19,60530,0,25885,54145389,342,55690,0,11632,54230136,246,1027320,882776,616092
1775579180,2026-04-07 16:26:20,60640,0,25886,54145389,342,55802,0,11632,54230136,246,1027320,878548,611736
1775579181,2026-04-07 16:26:21,60750,0,25890,54145389,342,55912,0,11636,54230136,246,1027320,871660,604664
1775579182,2026-04-07 16:26:22,60860,0,25892,54145389,342,56024,0,11636,54230136,246,1027320,871220,604040
1775579183,2026-04-07 16:26:23,60971,0,25895,54145389,342,56137,0,11637,54230136,246,1027320,864080,596732
1775579185,2026-04-07 16:26:25,61104,0,25898,54145389,354,56260,0,11644,54230136,264,1027320,852252,584720
