epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1785188218,2026-07-27 21:36:58,152,0,250,59287,50,103,0,313,59389,32,1027320,990864,978668
1785188219,2026-07-27 21:36:59,208,0,277,59287,69,104,0,318,59486,32,1027320,972692,946824
1785188220,2026-07-27 21:37:00,288,0,281,59290,84,104,0,326,59581,32,1027320,969288,937488
1785188221,2026-07-27 21:37:01,389,0,282,59290,84,104,0,328,59681,32,1027320,968896,937096
1785188222,2026-07-27 21:37:02,488,0,284,59290,84,105,0,331,59780,32,1027320,969180,937376
1785188223,2026-07-27 21:37:03,590,0,285,59290,84,105,0,333,59880,32,1027320,968884,937068
1785188224,2026-07-27 21:37:04,636,0,288,59343,84,105,0,343,59973,32,1027320,970584,938768
1785188225,2026-07-27 21:37:05,643,0,305,59422,86,114,0,348,60064,32,1027320,968516,935728
1785188226,2026-07-27 21:37:06,707,0,325,59433,89,163,0,376,60082,46,1027320,922432,863416
1785188227,2026-07-27 21:37:07,786,0,332,59433,89,257,0,394,60082,46,1027320,897204,837268
1785188228,2026-07-27 21:37:08,888,0,342,59433,89,358,0,404,60082,46,1027320,896488,835584
1785188229,2026-07-27 21:37:09,994,0,347,59433,89,467,0,408,60082,46,1027320,896132,834360
1785188231,2026-07-27 21:37:11,1089,0,363,59433,89,566,0,419,60082,46,1027320,897256,834584
1785188232,2026-07-27 21:37:12,1187,0,372,59433,89,660,0,434,60082,46,1027320,897112,833564
1785188233,2026-07-27 21:37:13,1282,0,388,59433,89,767,0,439,60082,46,1027320,897272,832920
1785188234,2026-07-27 21:37:14,1381,0,399,59433,89,873,0,443,60082,46,1027320,897264,832108
1785188235,2026-07-27 21:37:15,1458,0,405,59433,89,979,0,447,60082,46,1027320,896028,830024
1785188236,2026-07-27 21:37:16,1557,0,414,59433,89,1089,0,450,60082,46,1027320,895700,828892
1785188237,2026-07-27 21:37:17,1652,0,431,59433,89,1177,0,472,60084,46,1027320,829832,762180
1785188238,2026-07-27 21:37:18,1751,0,445,59433,89,1286,0,474,60085,46,1027320,829496,761048
1785188239,2026-07-27 21:37:19,1847,0,457,59433,89,1397,0,475,60085,46,1027320,829480,760252
1785188241,2026-07-27 21:37:21,1945,0,471,59433,89,1504,0,480,60085,46,1027320,830300,760204
1785188242,2026-07-27 21:37:22,2049,0,480,59433,89,1611,0,486,60085,46,1027320,830184,759308
1785188243,2026-07-27 21:37:23,2151,0,491,59433,89,1723,0,487,60085,46,1027320,830232,758536
1785188244,2026-07-27 21:37:24,2227,0,500,59433,89,1835,0,488,60085,46,1027320,829000,756440
1785188245,2026-07-27 21:37:25,2324,0,515,59433,89,1948,0,488,60085,46,1027320,829012,755652
1785188246,2026-07-27 21:37:26,2416,0,528,59438,89,2046,0,497,60085,49,1027320,872768,796076
1785188247,2026-07-27 21:37:27,2436,0,536,59496,109,2079,0,504,60134,66,1027320,911836,834812
1785188248,2026-07-27 21:37:28,2436,0,538,59597,109,2169,0,509,60138,69,1027320,911996,834040
1785188249,2026-07-27 21:37:29,2501,0,546,59632,109,2262,0,519,60145,70,1027320,911492,833848
1785188250,2026-07-27 21:37:30,2565,0,552,59668,109,2356,0,525,60149,70,1027320,911332,833352
1785188251,2026-07-27 21:37:31,2651,0,569,59672,110,2433,0,555,60151,71,1027320,876772,797336
1785188253,2026-07-27 21:37:33,2729,0,575,59672,110,2540,0,557,60151,71,1027320,877044,796904
1785188254,2026-07-27 21:37:34,2833,0,581,59672,110,2648,0,560,60151,71,1027320,883892,803016
1785188255,2026-07-27 21:37:35,2933,0,595,59672,110,2749,0,572,60151,71,1027320,895956,813420
1785188256,2026-07-27 21:37:36,3031,0,607,59674,110,2849,0,580,60154,71,1027320,878860,795408
1785188257,2026-07-27 21:37:37,3125,0,618,59678,110,2954,0,583,60156,71,1027320,895332,810980
1785188258,2026-07-27 21:37:38,3229,0,624,59678,110,3054,0,595,60156,71,1027320,890716,805428
1785188259,2026-07-27 21:37:39,3333,0,631,59678,110,3160,0,602,60156,71,1027320,881256,795044
1785188260,2026-07-27 21:37:40,3437,0,639,59678,110,3263,0,610,60156,71,1027320,868984,781904
1785188261,2026-07-27 21:37:41,3522,0,644,59678,110,3364,0,619,60156,71,1027320,861952,774020
1785188263,2026-07-27 21:37:43,3623,0,653,59678,110,3457,0,637,60156,71,1027320,812464,723552
1785188264,2026-07-27 21:37:44,3725,0,661,59682,110,3566,0,644,60156,71,1027320,848752,758880
1785188265,2026-07-27 21:37:45,3827,0,671,59684,110,3671,0,652,60156,71,1027320,864680,773876
1785188266,2026-07-27 21:37:46,3923,0,688,59685,110,3772,0,661,60159,71,1027320,860744,769020
1785188267,2026-07-27 21:37:47,4025,0,696,59685,110,3874,0,668,60159,71,1027320,894360,801768
1785188268,2026-07-27 21:37:48,4123,0,705,59685,110,3951,0,698,60159,71,1027320,878036,784644
1785188269,2026-07-27 21:37:49,4202,0,714,59685,110,4041,0,721,60159,71,1027320,885756,791456
1785188270,2026-07-27 21:37:50,4294,0,724,59685,110,4138,0,736,60159,71,1027320,889180,794076
1785188272,2026-07-27 21:37:52,4392,0,737,59685,110,4234,0,750,60159,71,1027320,902596,806620
1785188273,2026-07-27 21:37:53,4440,0,742,59744,110,4327,0,769,60159,71,1027320,849936,753796
1785188274,2026-07-27 21:37:54,4544,0,749,59744,110,4408,0,800,60159,71,1027320,875336,779196
1785188275,2026-07-27 21:37:55,4644,0,759,59744,110,4511,0,807,60159,71,1027320,887960,792296
1785188276,2026-07-27 21:37:56,4744,0,770,59744,110,4611,0,818,60159,71,1027320,895844,799912
1785188277,2026-07-27 21:37:57,4841,0,783,59746,110,4697,0,843,60159,71,1027320,900828,804660
1785188278,2026-07-27 21:37:58,4897,0,796,59746,110,4793,0,857,60159,71,1027320,881616,784000
1785188279,2026-07-27 21:37:59,4999,0,802,59746,110,4892,0,867,60159,71,1027320,887060,788688
1785188280,2026-07-27 21:38:00,5101,0,809,59746,110,4990,0,878,60159,71,1027320,887652,788664
1785188281,2026-07-27 21:38:01,5197,0,818,59747,110,5080,0,894,60160,71,1027320,900624,799960
1785188283,2026-07-27 21:38:03,5289,0,837,59747,110,5180,0,905,60160,71,1027320,903468,802000
1785188284,2026-07-27 21:38:04,5381,0,857,59747,110,5283,0,913,60160,71,1027320,901168,798804
1785188285,2026-07-27 21:38:05,5471,0,876,59747,110,5380,0,923,60161,71,1027320,900692,797456
1785188286,2026-07-27 21:38:06,5567,0,884,59748,110,5466,0,934,60168,71,1027320,903956,799724
1785188287,2026-07-27 21:38:07,5638,0,895,59748,110,5573,0,941,60169,71,1027320,904268,799128
1785188288,2026-07-27 21:38:08,5733,0,912,59748,110,5678,0,948,60169,71,1027320,903200,797180
1785188289,2026-07-27 21:38:09,5826,0,932,59748,110,5779,0,959,60169,71,1027320,899300,792384
1785188290,2026-07-27 21:38:10,5920,0,950,59748,110,5882,0,967,60169,71,1027320,898772,790960
1785188291,2026-07-27 21:38:11,6021,0,963,59748,110,5983,0,979,60169,71,1027320,902304,793632
1785188293,2026-07-27 21:38:13,6118,0,978,59748,110,6087,0,989,60169,71,1027320,900452,790868
1785188294,2026-07-27 21:38:14,6216,0,992,59748,110,6190,0,999,60169,71,1027320,902464,791984
1785188295,2026-07-27 21:38:15,6321,0,1001,59748,110,6292,0,1008,60169,71,1027320,905236,793836
1785188296,2026-07-27 21:38:16,6394,0,1001,59748,110,6391,0,1020,60169,71,1027320,905128,792936
1785188297,2026-07-27 21:38:17,6504,0,1005,59748,110,6492,0,1032,60169,71,1027320,905216,792056
1785188298,2026-07-27 21:38:18,6611,0,1010,59748,110,6591,0,1044,60169,71,1027320,905204,791212
1785188299,2026-07-27 21:38:19,6720,0,1012,59748,110,6636,0,1050,60229,71,1027320,907380,793056
1785188300,2026-07-27 21:38:20,6825,0,1020,59748,110,6744,0,1056,60229,71,1027320,892372,793764
1785188302,2026-07-27 21:38:22,6935,0,1020,59748,110,6843,0,1067,60229,71,1027320,889928,791720
1785188303,2026-07-27 21:38:23,7042,0,1022,59748,110,6941,0,1078,60229,71,1027320,887592,789164
1785188304,2026-07-27 21:38:24,7126,0,1024,59748,110,7037,0,1092,60229,72,1027320,879440,780820
1785188305,2026-07-27 21:38:25,7220,0,1027,59748,110,7110,0,1127,60229,72,1027320,862100,761956
1785188306,2026-07-27 21:38:26,7322,0,1031,59748,110,7213,0,1132,60229,72,1027320,862052,761200
1785188307,2026-07-27 21:38:27,7424,0,1039,59748,110,7318,0,1136,60229,72,1027320,859912,758348
