epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1784317551,2026-07-17 19:45:51,25405,0,58468,1022529,136,14456,0,49830,1042362,115,1027320,986864,899352
1784317552,2026-07-17 19:45:52,25407,0,58473,1022625,136,14540,0,49845,1042364,117,1027320,966984,878968
1784317553,2026-07-17 19:45:53,25408,0,58478,1022722,136,14641,0,49846,1042364,117,1027320,965080,877064
1784317554,2026-07-17 19:45:54,25411,0,58480,1022819,136,14741,0,49849,1042364,117,1027320,966192,878176
1784317555,2026-07-17 19:45:55,25415,0,58483,1022915,136,14841,0,49851,1042364,117,1027320,965076,877052
1784317556,2026-07-17 19:45:56,25417,0,58497,1023001,136,14930,0,49851,1042378,117,1027320,966692,878668
1784317557,2026-07-17 19:45:57,25418,0,58499,1023101,136,14930,0,49854,1042477,117,1027320,966740,878716
1784317558,2026-07-17 19:45:58,25420,0,58519,1023182,136,14932,0,49854,1042578,117,1027320,966732,878708
1784317559,2026-07-17 19:45:59,25422,0,58519,1023282,136,14932,0,49857,1042678,117,1027320,966784,878760
1784317560,2026-07-17 19:46:00,25423,0,58530,1023373,136,14932,0,49858,1042779,117,1027320,966720,878696
1784317561,2026-07-17 19:46:01,25426,0,58535,1023467,136,14932,0,49860,1042880,117,1027320,966676,878644
1784317562,2026-07-17 19:46:02,25446,0,58538,1023554,136,14944,0,49864,1042974,117,1027320,962108,874360
1784317563,2026-07-17 19:46:03,25527,0,58568,1023554,136,15043,0,49876,1042974,117,1027320,894404,805524
1784317564,2026-07-17 19:46:04,25629,0,58576,1023554,136,15140,0,49889,1042974,117,1027320,893180,803428
1784317565,2026-07-17 19:46:05,25732,0,58584,1023554,136,15244,0,49894,1042975,117,1027320,893264,802536
1784317566,2026-07-17 19:46:06,25838,0,58588,1023554,136,15340,0,49907,1042977,117,1027320,893960,802332
1784317568,2026-07-17 19:46:08,25941,0,58596,1023554,136,15441,0,49914,1042978,117,1027320,893440,800952
1784317569,2026-07-17 19:46:09,26043,0,58604,1023554,136,15535,0,49931,1042979,117,1027320,893668,800268
1784317570,2026-07-17 19:46:10,26147,0,58608,1023558,136,15639,0,49938,1042979,117,1027320,893784,799452
1784317571,2026-07-17 19:46:11,26251,0,58615,1023558,136,15743,0,49944,1042980,117,1027320,892800,797660
1784317572,2026-07-17 19:46:12,26353,0,58623,1023558,136,15854,0,49944,1042980,117,1027320,892492,796472
1784317573,2026-07-17 19:46:13,26453,0,58634,1023558,136,15948,0,49962,1042980,117,1027320,853436,756572
1784317574,2026-07-17 19:46:14,26546,0,58653,1023558,136,16052,0,49969,1042980,117,1027320,826532,728904
1784317575,2026-07-17 19:46:15,26650,0,58661,1023558,136,16164,0,49969,1042980,117,1027320,826492,727984
1784317576,2026-07-17 19:46:16,26757,0,58667,1023558,136,16276,0,49970,1042980,117,1027320,826804,727460
1784317578,2026-07-17 19:46:18,26853,0,58682,1023558,136,16379,0,49979,1042980,117,1027320,826496,726336
1784317579,2026-07-17 19:46:19,26952,0,58695,1023558,136,16491,0,49979,1042980,117,1027320,826544,725560
1784317580,2026-07-17 19:46:20,27048,0,58711,1023558,136,16603,0,49979,1042980,117,1027320,826408,724600
1784317581,2026-07-17 19:46:21,27152,0,58720,1023558,136,16717,0,49979,1042980,117,1027320,825840,723192
1784317582,2026-07-17 19:46:22,27253,0,58733,1023558,136,16824,0,49987,1042980,117,1027320,824656,721128
1784317583,2026-07-17 19:46:23,27331,0,58743,1023577,136,16874,0,50000,1043022,117,1027320,909004,804648
1784317584,2026-07-17 19:46:24,27336,0,58743,1023674,136,16931,0,50003,1043065,117,1027320,909208,804852
1784317585,2026-07-17 19:46:25,27370,0,58748,1023739,136,17004,0,50014,1043084,117,1027320,908296,804484
1784317586,2026-07-17 19:46:26,27415,0,58755,1023791,136,17091,0,50025,1043090,117,1027320,908296,804160
1784317587,2026-07-17 19:46:27,27465,0,58768,1023835,136,17188,0,50030,1043096,119,1027320,887904,783532
1784317588,2026-07-17 19:46:28,27566,0,58778,1023835,136,17275,0,50052,1043096,119,1027320,882752,776636
1784317590,2026-07-17 19:46:30,27666,0,58788,1023835,136,17380,0,50055,1043096,119,1027320,882532,775668
1784317591,2026-07-17 19:46:31,27771,0,58792,1023835,136,17486,0,50058,1043096,119,1027320,879816,772172
1784317592,2026-07-17 19:46:32,27878,0,58795,1023835,136,17586,0,50067,1043097,119,1027320,891620,782328
1784317593,2026-07-17 19:46:33,27978,0,58803,1023838,136,17688,0,50076,1043097,119,1027320,875384,765208
1784317594,2026-07-17 19:46:34,28083,0,58809,1023838,136,17797,0,50079,1043097,119,1027320,889636,778636
1784317595,2026-07-17 19:46:35,28176,0,58828,1023838,136,17905,0,50083,1043097,119,1027320,882484,770608
1784317596,2026-07-17 19:46:36,28277,0,58840,1023838,136,18014,0,50086,1043097,119,1027320,868948,756208
1784317597,2026-07-17 19:46:37,28378,0,58850,1023838,136,18125,0,50087,1043097,119,1027320,856500,742880
1784317598,2026-07-17 19:46:39,28473,0,58865,1023838,136,18232,0,50091,1043097,119,1027320,809412,695004
1784317600,2026-07-17 19:46:40,28570,0,58877,1023838,136,18340,0,50093,1043097,119,1027320,864596,749356
1784317601,2026-07-17 19:46:41,28668,0,58890,1023838,136,18449,0,50095,1043097,119,1027320,860184,744128
1784317602,2026-07-17 19:46:42,28770,0,58898,1023838,136,18559,0,50098,1043097,119,1027320,880868,763976
1784317603,2026-07-17 19:46:43,28871,0,58909,1023838,136,18656,0,50113,1043097,119,1027320,827328,709612
1784317604,2026-07-17 19:46:44,28967,0,58925,1023838,136,18745,0,50133,1043097,119,1027320,878556,760020
1784317605,2026-07-17 19:46:45,29066,0,58936,1023838,136,18853,0,50137,1043097,119,1027320,882736,763388
1784317606,2026-07-17 19:46:46,29163,0,58949,1023838,136,18950,0,50151,1043097,119,1027320,899248,779076
1784317607,2026-07-17 19:46:47,29261,0,58961,1023838,136,19032,0,50181,1043097,119,1027320,867776,746772
1784317608,2026-07-17 19:46:49,29361,0,58971,1023838,136,19119,0,50204,1043097,119,1027320,873304,751444
1784317610,2026-07-17 19:46:50,29445,0,58979,1023853,136,19214,0,50214,1043097,119,1027320,887172,764652
1784317611,2026-07-17 19:46:51,29502,0,58988,1023894,136,19313,0,50223,1043097,119,1027320,900068,777548
1784317612,2026-07-17 19:46:52,29589,0,59009,1023895,136,19413,0,50232,1043098,119,1027320,894912,772952
1784317613,2026-07-17 19:46:53,29686,0,59024,1023895,136,19515,0,50242,1043098,119,1027320,894240,772032
1784317614,2026-07-17 19:46:54,29776,0,59047,1023895,136,19620,0,50247,1043101,119,1027320,900048,777516
1784317615,2026-07-17 19:46:55,29854,0,59074,1023896,136,19706,0,50270,1043101,119,1027320,878332,754268
1784317616,2026-07-17 19:46:56,29956,0,59081,1023896,136,19809,0,50276,1043101,119,1027320,881012,756224
1784317617,2026-07-17 19:46:57,30050,0,59096,1023896,136,19914,0,50279,1043101,119,1027320,883808,758300
1784317618,2026-07-17 19:46:58,30145,0,59114,1023896,136,20009,0,50290,1043108,119,1027320,899924,772744
1784317619,2026-07-17 19:46:59,30245,0,59123,1023896,136,20101,0,50309,1043108,119,1027320,900772,772712
1784317621,2026-07-17 19:47:01,30345,0,59135,1023896,136,20195,0,50328,1043108,119,1027320,901124,772096
1784317622,2026-07-17 19:47:02,30441,0,59150,1023896,136,20284,0,50351,1043108,119,1027320,899948,770056
1784317623,2026-07-17 19:47:03,30544,0,59160,1023896,136,20386,0,50363,1043108,119,1027320,899624,768832
1784317624,2026-07-17 19:47:04,30647,0,59170,1023896,136,20480,0,50382,1043108,119,1027320,897472,765820
1784317625,2026-07-17 19:47:05,30749,0,59178,1023896,136,20583,0,50390,1043108,119,1027320,892432,759992
1784317626,2026-07-17 19:47:06,30853,0,59188,1023896,136,20677,0,50411,1043108,119,1027320,900184,766812
1784317627,2026-07-17 19:47:07,30956,0,59196,1023896,136,20769,0,50431,1043108,119,1027320,891652,757428
