epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1781126482,2026-06-10 21:21:22,113,0,176,40680,25,178,0,327,40462,68,1027320,991268,979548
1781126483,2026-06-10 21:21:23,166,0,190,40695,26,182,0,332,40535,89,1027320,972632,946496
1781126484,2026-06-10 21:21:24,219,0,194,40738,26,209,0,348,40583,101,1027320,969048,937628
1781126485,2026-06-10 21:21:25,322,0,194,40738,26,210,0,350,40683,101,1027320,968784,937364
1781126486,2026-06-10 21:21:26,423,0,196,40738,26,211,0,351,40783,101,1027320,969152,937728
1781126487,2026-06-10 21:21:27,525,0,196,40738,26,218,0,356,40874,101,1027320,968768,937344
1781126488,2026-06-10 21:21:28,571,0,196,40795,26,218,0,368,40965,101,1027320,970452,939008
1781126489,2026-06-10 21:21:29,571,0,197,40897,26,220,0,373,41060,101,1027320,970528,939084
1781126490,2026-06-10 21:21:30,596,0,214,40954,29,265,0,396,41097,102,1027320,939828,896772
1781126491,2026-06-10 21:21:31,660,0,233,40975,29,351,0,408,41103,103,1027320,902316,843248
1781126492,2026-06-10 21:21:32,713,0,239,40989,29,443,0,419,41103,103,1027320,897508,837624
1781126493,2026-06-10 21:21:33,807,0,248,40994,29,535,0,436,41103,103,1027320,896608,835812
1781126494,2026-06-10 21:21:34,894,0,257,41004,29,633,0,444,41104,103,1027320,897768,836012
1781126495,2026-06-10 21:21:35,980,0,262,41017,29,732,0,449,41104,103,1027320,897612,835040
1781126496,2026-06-10 21:21:36,1071,0,273,41023,29,824,0,465,41106,103,1027320,897540,834028
1781126497,2026-06-10 21:21:37,1163,0,286,41025,29,921,0,472,41110,103,1027320,897328,832988
1781126498,2026-06-10 21:21:38,1272,0,290,41025,29,1028,0,478,41110,103,1027320,897332,832120
1781126500,2026-06-10 21:21:40,1366,0,298,41025,29,1124,0,495,41110,103,1027320,897308,831204
1781126501,2026-06-10 21:21:41,1455,0,298,41025,29,1218,0,513,41110,103,1027320,896300,829336
1781126502,2026-06-10 21:21:42,1565,0,299,41025,29,1318,0,522,41110,103,1027320,893044,825268
1781126503,2026-06-10 21:21:43,1639,0,335,41025,29,1411,0,539,41110,103,1027320,830076,761444
1781126504,2026-06-10 21:21:44,1751,0,336,41025,29,1517,0,547,41110,103,1027320,829780,760256
1781126505,2026-06-10 21:21:45,1861,0,340,41025,29,1621,0,555,41110,103,1027320,830396,760040
1781126506,2026-06-10 21:21:46,1963,0,349,41025,29,1716,0,571,41110,103,1027320,830068,758852
1781126507,2026-06-10 21:21:47,2064,0,358,41025,29,1810,0,587,41110,103,1027320,830136,758112
1781126508,2026-06-10 21:21:49,2131,0,360,41025,29,1903,0,606,41110,103,1027320,830144,757288
1781126510,2026-06-10 21:21:50,2234,0,362,41025,29,2004,0,617,41110,103,1027320,830272,756512
1781126511,2026-06-10 21:21:51,2340,0,366,41025,29,2077,0,626,41135,103,1027320,829892,755528
1781126512,2026-06-10 21:21:52,2439,0,374,41026,29,2131,0,650,41164,106,1027320,814540,738196
1781126513,2026-06-10 21:21:53,2533,0,387,41026,33,2239,0,652,41164,106,1027320,892060,813236
1781126514,2026-06-10 21:21:54,2636,0,395,41026,33,2345,0,659,41164,106,1027320,906376,825988
1781126515,2026-06-10 21:21:55,2725,0,410,41030,33,2437,0,674,41164,106,1027320,895164,813136
1781126516,2026-06-10 21:21:56,2825,0,421,41031,33,2542,0,682,41165,106,1027320,900008,817128
1781126517,2026-06-10 21:21:57,2902,0,429,41031,33,2650,0,684,41165,106,1027320,894508,810752
1781126518,2026-06-10 21:21:58,2992,0,450,41031,33,2755,0,692,41165,106,1027320,877804,793204
1781126520,2026-06-10 21:22:00,3094,0,459,41031,33,2864,0,693,41165,106,1027320,892860,807408
1781126521,2026-06-10 21:22:01,3186,0,476,41031,34,2970,0,699,41165,106,1027320,887892,801612
1781126522,2026-06-10 21:22:02,3299,0,487,41031,34,3084,0,709,41165,106,1027320,876128,788724
1781126523,2026-06-10 21:22:03,3398,0,498,41032,34,3182,0,718,41169,106,1027320,865740,777408
1781126524,2026-06-10 21:22:04,3499,0,505,41032,34,3280,0,729,41170,106,1027320,834272,745084
1781126525,2026-06-10 21:22:05,3599,0,515,41032,34,3380,0,738,41170,106,1027320,811464,721476
1781126526,2026-06-10 21:22:06,3656,0,521,41032,34,3485,0,742,41170,106,1027320,866052,775272
1781126527,2026-06-10 21:22:07,3757,0,533,41032,34,3598,0,744,41170,106,1027320,861612,770024
1781126529,2026-06-10 21:22:09,3862,0,542,41032,34,3707,0,749,41170,106,1027320,896312,803888
