samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,19.3302,19.1138,-52.5431,-52.6409,1178,1358,35.6982,37.0311,-3.98386,-3.9787,0.0977899,2.09413,2.0952
