samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,19.2826,19.066,-52.5645,-52.6626,573,466,29.4598,27.7625,-3.97543,-4.00713,0.098126,2.0707,2.09028
