frequency_hz,power_db_hz
-100000,-151.024
-99804.7,-151.024
-99609.4,-151.034
-99414.1,-151.088
-99218.8,-151.013
-99023.4,-150.947
-98828.1,-150.986
-98632.8,-150.962
-98437.5,-151.013
-98242.2,-150.961
-98046.9,-151.004
-97851.6,-151.017
-97656.2,-150.965
-97460.9,-150.996
-97265.6,-151.076
-97070.3,-151.019
-96875,-151.038
-96679.7,-151.147
-96484.4,-151.061
-96289.1,-151.08
-96093.8,-151.099
-95898.4,-151.079
-95703.1,-151.049
-95507.8,-150.92
-95312.5,-150.89
-95117.2,-150.74
-94921.9,-150.601
-94726.6,-150.333
-94531.2,-150.036
-94335.9,-149.721
-94140.6,-149.215
-93945.3,-148.634
-93750,-147.848
-93554.7,-147.163
-93359.4,-146.471
-93164.1,-145.674
-92968.8,-144.859
-92773.4,-143.973
-92578.1,-143.189
-92382.8,-142.297
-92187.5,-141.478
-91992.2,-140.727
-91796.9,-139.894
-91601.6,-139.129
-91406.2,-138.355
-91210.9,-137.549
-91015.6,-136.759
-90820.3,-136.076
-90625,-135.525
-90429.7,-134.733
-90234.4,-134.043
-90039.1,-133.345
-89843.8,-132.769
-89648.4,-132.21
-89453.1,-131.521
-89257.8,-130.953
-89062.5,-130.437
-88867.2,-129.875
-88671.9,-129.357
-88476.6,-128.877
-88281.2,-128.362
-88085.9,-127.884
-87890.6,-127.449
-87695.3,-126.964
-87500,-126.564
-87304.7,-126.052
-87109.4,-125.601
-86914.1,-125.27
-86718.8,-124.858
-86523.4,-124.481
-86328.1,-124.018
-86132.8,-123.762
-85937.5,-123.449
-85742.2,-123.013
-85546.9,-122.73
-85351.6,-122.421
-85156.2,-122.091
-84960.9,-121.761
-84765.6,-121.524
-84570.3,-121.286
-84375,-120.982
-84179.7,-120.689
-83984.4,-120.449
-83789.1,-120.232
-83593.8,-120.018
-83398.4,-119.768
-83203.1,-119.548
-83007.8,-119.353
-82812.5,-119.147
-82617.2,-118.923
-82421.9,-118.657
-82226.6,-118.514
-82031.2,-118.42
-81835.9,-118.223
-81640.6,-117.994
-81445.3,-117.961
-81250,-117.791
-81054.7,-117.572
-80859.4,-117.434
-80664.1,-117.308
-80468.8,-117.169
-80273.4,-117.039
-80078.1,-117.064
-79882.8,-116.926
-79687.5,-116.767
-79492.2,-116.697
-79296.9,-116.578
-79101.6,-116.5
-78906.2,-116.451
-78710.9,-116.345
-78515.6,-116.22
-78320.3,-116.113
-78125,-116.068
-77929.7,-115.957
-77734.4,-115.889
-77539.1,-115.898
-77343.8,-115.877
-77148.4,-115.88
-76953.1,-115.895
-76757.8,-115.721
-76562.5,-115.67
-76367.2,-115.662
-76171.9,-115.628
-75976.6,-115.568
-75781.2,-115.495
-75585.9,-115.534
-75390.6,-115.535
-75195.3,-115.455
-75000,-115.457
