frequency_hz,power_db_hz
-100000,-151.034
-99804.7,-150.943
-99609.4,-150.975
-99414.1,-151.04
-99218.8,-150.939
-99023.4,-151.002
-98828.1,-151.106
-98632.8,-151.047
-98437.5,-150.994
-98242.2,-150.944
-98046.9,-150.98
-97851.6,-150.989
-97656.2,-150.967
-97460.9,-151.011
-97265.6,-150.975
-97070.3,-150.925
-96875,-151.007
-96679.7,-151.032
-96484.4,-151.066
-96289.1,-151.079
-96093.8,-151.132
-95898.4,-151.15
-95703.1,-151.134
-95507.8,-150.962
-95312.5,-150.847
-95117.2,-150.834
-94921.9,-150.693
-94726.6,-150.448
-94531.2,-150.08
-94335.9,-149.641
-94140.6,-149.217
-93945.3,-148.54
-93750,-147.91
-93554.7,-147.273
-93359.4,-146.518
-93164.1,-145.667
-92968.8,-144.763
-92773.4,-143.991
-92578.1,-143.15
-92382.8,-142.287
-92187.5,-141.443
-91992.2,-140.701
-91796.9,-139.89
-91601.6,-139.138
-91406.2,-138.265
-91210.9,-137.501
-91015.6,-136.831
-90820.3,-136.146
-90625,-135.394
-90429.7,-134.699
-90234.4,-134.027
-90039.1,-133.406
-89843.8,-132.844
-89648.4,-132.203
-89453.1,-131.571
-89257.8,-131.053
-89062.5,-130.473
-88867.2,-129.922
-88671.9,-129.516
-88476.6,-128.928
-88281.2,-128.37
-88085.9,-127.902
-87890.6,-127.468
-87695.3,-126.965
-87500,-126.582
-87304.7,-126.17
-87109.4,-125.707
-86914.1,-125.313
-86718.8,-124.903
-86523.4,-124.467
-86328.1,-124.062
-86132.8,-123.686
-85937.5,-123.369
-85742.2,-123.101
-85546.9,-122.821
-85351.6,-122.399
-85156.2,-122.147
-84960.9,-121.825
-84765.6,-121.499
-84570.3,-121.221
-84375,-120.975
-84179.7,-120.65
-83984.4,-120.4
-83789.1,-120.219
-83593.8,-120.002
-83398.4,-119.821
-83203.1,-119.578
-83007.8,-119.345
-82812.5,-119.107
-82617.2,-118.936
-82421.9,-118.734
-82226.6,-118.598
-82031.2,-118.384
-81835.9,-118.217
-81640.6,-118.132
-81445.3,-117.976
-81250,-117.782
-81054.7,-117.598
-80859.4,-117.616
-80664.1,-117.365
-80468.8,-117.123
-80273.4,-117.032
-80078.1,-116.994
-79882.8,-116.911
-79687.5,-116.833
-79492.2,-116.761
-79296.9,-116.637
-79101.6,-116.581
-78906.2,-116.437
-78710.9,-116.38
-78515.6,-116.366
-78320.3,-116.221
-78125,-116.105
-77929.7,-116.048
-77734.4,-116.069
-77539.1,-115.946
-77343.8,-115.78
-77148.4,-115.818
-76953.1,-115.802
-76757.8,-115.806
-76562.5,-115.741
-76367.2,-115.699
-76171.9,-115.77
-75976.6,-115.7
-75781.2,-115.591
-75585.9,-115.597
-75390.6,-115.562
-75195.3,-115.548
-75000,-115.455
-74804.7,-115.413
-74609.4,-115.34
-74414.1,-115.357
-74218.8,-115.395
-74023.4,-115.435
-73828.1,-115.363
-73632.8,-115.269
-73437.5,-115.205
-73242.2,-115.325
-73046.9,-115.322
-72851.6,-115.222
-72656.2,-115.187
-72460.9,-115.162
-72265.6,-115.225
-72070.3,-115.125
-71875,-115.215
-71679.7,-115.244
-71484.4,-115.238
-71289.1,-115.158
-71093.8,-115.104
-70898.4,-115.113
-70703.1,-115.028
-70507.8,-115.095
-70312.5,-115.176
-70117.2,-115.103
-69921.9,-115.073
-69726.6,-115.085
-69531.2,-115.076
-69335.9,-114.991
-69140.6,-114.996
-68945.3,-115.099
-68750,-114.936
-68554.7,-114.922
-68359.4,-114.951
-68164.1,-114.932
-67968.8,-114.93
-67773.4,-114.912
-67578.1,-114.895
-67382.8,-114.911
-67187.5,-114.953
-66992.2,-114.921
-66796.9,-114.867
-66601.6,-114.938
-66406.2,-114.923
-66210.9,-114.938
-66015.6,-114.924
-65820.3,-114.964
-65625,-114.895
-65429.7,-114.768
-65234.4,-114.83
-65039.1,-114.895
-64843.8,-114.929
-64648.4,-114.911
-64453.1,-114.897
-64257.8,-114.908
-64062.5,-114.932
-63867.2,-114.871
-63671.9,-114.948
-63476.6,-114.97
-63281.2,-114.882
-63085.9,-114.863
-62890.6,-114.826
-62695.3,-114.872
-62500,-114.924
-62304.7,-114.869
-62109.4,-114.842
-61914.1,-114.898
-61718.8,-114.951
-61523.4,-114.911
-61328.1,-114.868
-61132.8,-114.889
-60937.5,-114.847
-60742.2,-114.857
-60546.9,-115.008
-60351.6,-115.064
-60156.2,-114.955
-59960.9,-114.96
-59765.6,-115.017
-59570.3,-115.02
-59375,-115.003
-59179.7,-115.002
-58984.4,-114.954
-58789.1,-114.928
-58593.8,-115.032
-58398.4,-114.988
-58203.1,-114.968
-58007.8,-114.982
-57812.5,-114.991
-57617.2,-115.052
-57421.9,-115.043
-57226.6,-115.029
-57031.2,-114.916
-56835.9,-114.922
-56640.6,-115.007
-56445.3,-115
-56250,-115.101
-56054.7,-115.24
-55859.4,-115.168
-55664.1,-115.074
-55468.8,-115.103
-55273.4,-115.134
-55078.1,-115.192
-54882.8,-115.217
-54687.5,-115.168
-54492.2,-115.155
-54296.9,-115.193
-54101.6,-115.271
-53906.2,-115.278
-53710.9,-115.267
-53515.6,-115.272
-53320.3,-115.24
-53125,-115.306
-52929.7,-115.285
-52734.4,-115.282
-52539.1,-115.348
-52343.8,-115.34
-52148.4,-115.268
-51953.1,-115.288
-51757.8,-115.269
-51562.5,-115.382
-51367.2,-115.457
-51171.9,-115.433
-50976.6,-115.328
-50781.2,-115.49
