samples,rms_i,rms_q,rms_i_dbfs,rms_q_dbfs,peak_i,peak_q,papr_i_db,papr_q_db,dc_offset_i,dc_offset_q,imbalance_db,zero_pct_i,zero_pct_q
4000000,19.3299,19.0852,-52.5432,-52.6539,868,649,33.0458,30.631,-3.95685,-3.98105,0.110666,2.08325,2.09008
