epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1774936982,2026-03-31 06:03:02,85799,0,5646,4723577,165,46097,0,6737,4768075,185,1027320,988524,770020
1774936983,2026-03-31 06:03:03,85877,0,5673,4723577,165,46118,0,6745,4768152,185,1027320,943012,724492
1774936984,2026-03-31 06:03:04,85981,0,5675,4723578,165,46209,0,6764,4768152,185,1027320,896688,678168
1774936985,2026-03-31 06:03:05,86092,0,5675,4723578,165,46315,0,6769,4768152,185,1027320,895872,677352
1774936986,2026-03-31 06:03:06,86202,0,5677,4723578,165,46423,0,6774,4768152,185,1027320,896184,677664
1774936987,2026-03-31 06:03:07,86277,0,5696,4723589,166,46519,0,6785,4768152,185,1027320,897300,678808
1774936988,2026-03-31 06:03:08,86367,0,5706,4723596,167,46616,0,6791,4768159,185,1027320,896244,677004
1774936989,2026-03-31 06:03:09,86470,0,5710,4723598,167,46702,0,6799,4768171,185,1027320,896356,676216
1774936991,2026-03-31 06:03:11,86570,0,5718,4723598,167,46787,0,6807,4768185,185,1027320,896256,675176
1774936992,2026-03-31 06:03:12,86673,0,5724,4723598,167,46878,0,6817,4768193,185,1027320,895284,673412
1774936993,2026-03-31 06:03:13,86772,0,5734,4723599,167,46963,0,6824,4768209,185,1027320,895140,672268
1774936994,2026-03-31 06:03:14,86868,0,5744,4723599,167,47031,0,6846,4768225,185,1027320,838608,614912
1774936995,2026-03-31 06:03:15,86961,0,5754,4723602,167,47113,0,6860,4768236,185,1027320,828808,604204
1774936996,2026-03-31 06:03:16,87053,0,5768,4723604,167,47217,0,6865,4768238,185,1027320,828912,603384
1774936997,2026-03-31 06:03:17,87149,0,5782,4723608,167,47320,0,6876,4768238,185,1027320,828420,601964
1774936998,2026-03-31 06:03:18,87249,0,5789,4723608,167,47422,0,6883,4768238,185,1027320,829384,602096
1774936999,2026-03-31 06:03:19,87342,0,5807,4723608,167,47524,0,6891,4768238,185,1027320,828964,600848
1774937000,2026-03-31 06:03:20,87431,0,5827,4723608,167,47630,0,6894,4768238,185,1027320,828896,600004
1774937001,2026-03-31 06:03:21,87530,0,5837,4723608,167,47738,0,6897,4768238,185,1027320,828576,598856
1774937003,2026-03-31 06:03:23,87624,0,5851,4723608,167,47841,0,6904,4768238,185,1027320,828328,597724
1774937004,2026-03-31 06:03:24,87723,0,5862,4723608,167,47945,0,6910,4768238,185,1027320,854504,623108
1774937005,2026-03-31 06:03:25,87793,0,5870,4723636,167,48012,0,6916,4768271,185,1027320,909528,677144
1774937006,2026-03-31 06:03:26,87864,0,5875,4723665,167,48040,0,6922,4768340,185,1027320,909560,676320
1774937007,2026-03-31 06:03:27,87890,0,5883,4723733,167,48110,0,6925,4768370,185,1027320,909632,675536
1774937008,2026-03-31 06:03:28,87917,0,5890,4723800,169,48181,0,6928,4768399,185,1027320,909608,674708
1774937009,2026-03-31 06:03:29,87955,0,5894,4723863,169,48215,0,6936,4768463,185,1027320,890592,655640
1774937010,2026-03-31 06:03:30,88059,0,5899,4723863,169,48318,0,6944,4768463,185,1027320,905236,668672
1774937011,2026-03-31 06:03:31,88160,0,5910,4723863,169,48429,0,6946,4768463,185,1027320,891072,654508
1774937012,2026-03-31 06:03:32,88271,0,5911,4723863,169,48542,0,6946,4768463,185,1027320,893972,657408
1774937013,2026-03-31 06:03:33,88348,0,5936,4723869,169,48649,0,6947,4768463,185,1027320,877796,641224
1774937014,2026-03-31 06:03:34,88445,0,5945,4723873,169,48742,0,6960,4768468,185,1027320,890800,653604
1774937016,2026-03-31 06:03:36,88551,0,5948,4723873,169,48837,0,6976,4768468,185,1027320,885776,647704
1774937017,2026-03-31 06:03:37,88657,0,5953,4723873,169,48937,0,6987,4768468,185,1027320,871500,632560
1774937018,2026-03-31 06:03:38,88765,0,5958,4723873,169,49041,0,6998,4768468,185,1027320,858372,618548
1774937019,2026-03-31 06:03:39,88867,0,5970,4723873,169,49146,0,7007,4768468,185,1027320,810220,569540
1774937020,2026-03-31 06:03:40,88978,0,5971,4723873,169,49247,0,7015,4768468,185,1027320,866100,624540
1774937021,2026-03-31 06:03:41,89087,0,5971,4723873,169,49345,0,7029,4768468,185,1027320,861492,619092
1774937022,2026-03-31 06:03:42,89203,0,5971,4723873,169,49453,0,7035,4768468,185,1027320,857400,614116
1774937023,2026-03-31 06:03:43,89296,0,5990,4723873,169,49553,0,7049,4768468,185,1027320,839416,595288
1774937025,2026-03-31 06:03:45,89391,0,6008,4723873,169,49662,0,7053,4768468,185,1027320,883804,638608
1774937026,2026-03-31 06:03:46,89491,0,6020,4723874,169,49770,0,7058,4768468,185,1027320,887336,641228
1774937027,2026-03-31 06:03:47,89592,0,6031,4723874,169,49874,0,7065,4768468,185,1027320,903196,656244
1774937028,2026-03-31 06:03:48,89690,0,6044,4723874,169,49975,0,7076,4768468,185,1027320,901776,653960
1774937029,2026-03-31 06:03:49,89776,0,6068,4723874,169,50078,0,7085,4768468,185,1027320,877792,629132
1774937030,2026-03-31 06:03:50,89879,0,6078,4723874,169,50182,0,7092,4768468,185,1027320,886568,637028
1774937031,2026-03-31 06:03:51,89977,0,6091,4723874,169,50284,0,7103,4768468,185,1027320,901492,650896
1774937032,2026-03-31 06:03:52,90071,0,6108,4723874,169,50383,0,7113,4768469,185,1027320,898376,646856
1774937034,2026-03-31 06:03:54,90167,0,6122,4723874,169,50486,0,7122,4768469,185,1027320,898076,645648
1774937035,2026-03-31 06:03:55,90234,0,6132,4723902,169,50576,0,7135,4768469,185,1027320,900712,647664
1774937036,2026-03-31 06:03:56,90283,0,6154,4723934,169,50650,0,7146,4768487,185,1027320,899844,645912
1774937037,2026-03-31 06:03:57,90374,0,6165,4723934,169,50652,0,7147,4768587,185,1027320,897580,643548
1774937038,2026-03-31 06:03:58,90462,0,6179,4723934,169,50653,0,7148,4768687,185,1027320,904188,650156
1774937039,2026-03-31 06:03:59,90551,0,6193,4723934,169,50654,0,7150,4768787,185,1027320,901448,647416
1774937040,2026-03-31 06:04:00,90643,0,6203,4723934,169,50654,0,7153,4768887,185,1027320,904536,650504
1774937041,2026-03-31 06:04:01,90732,0,6217,4723934,169,50658,0,7154,4768985,185,1027320,902508,648468
1774937042,2026-03-31 06:04:02,90815,0,6236,4723934,169,50658,0,7156,4769085,185,1027320,903716,649676
1774937043,2026-03-31 06:04:03,90902,0,6251,4723934,169,50658,0,7159,4769185,185,1027320,899448,645408
1774937044,2026-03-31 06:04:04,90992,0,6264,4723934,169,50658,0,7162,4769285,185,1027320,892448,638408
1774937045,2026-03-31 06:04:05,91079,0,6280,4723934,169,50659,0,7164,4769385,185,1027320,899848,645808
1774937046,2026-03-31 06:04:06,91174,0,6287,4723934,169,50663,0,7165,4769483,185,1027320,899496,645456
1774937047,2026-03-31 06:04:07,91268,0,6296,4723934,169,50665,0,7166,4769583,185,1027320,904696,650648
1774937048,2026-03-31 06:04:08,91370,0,6297,4723934,169,50665,0,7168,4769683,185,1027320,904696,650648
1774937049,2026-03-31 06:04:09,91393,0,6304,4724007,169,50743,0,7171,4769705,185,1027320,904760,650712
1774937050,2026-03-31 06:04:10,91395,0,6304,4724107,169,50845,0,7172,4769705,185,1027320,904672,650624
1774937051,2026-03-31 06:04:11,91441,0,6313,4724154,169,50893,0,7176,4769755,185,1027320,901064,646992
1774937052,2026-03-31 06:04:12,91540,0,6317,4724154,169,50894,0,7178,4769855,185,1027320,900220,645996
1774937053,2026-03-31 06:04:13,91634,0,6324,4724154,169,50894,0,7181,4769955,185,1027320,900204,645860
1774937054,2026-03-31 06:04:14,91732,0,6329,4724154,169,50895,0,7182,4770055,185,1027320,900204,645760
1774937055,2026-03-31 06:04:15,91833,0,6330,4724154,169,50896,0,7185,4770154,185,1027320,901176,646628
1774937056,2026-03-31 06:04:16,91929,0,6337,4724154,169,50897,0,7189,4770251,185,1027320,879916,625280
1774937057,2026-03-31 06:04:17,92016,0,6352,4724154,169,50897,0,7191,4770352,185,1027320,882020,627384
1774937058,2026-03-31 06:04:18,92118,0,6352,4724154,169,50897,0,7193,4770452,185,1027320,882028,627384
1774937059,2026-03-31 06:04:19,92217,0,6356,4724154,169,50899,0,7194,4770552,185,1027320,880292,625648
1774937060,2026-03-31 06:04:20,92318,0,6356,4724154,169,50899,0,7196,4770652,185,1027320,869260,614616
1774937061,2026-03-31 06:04:21,92420,0,6356,4724154,169,50899,0,7201,4770750,185,1027320,864052,609408
1774937062,2026-03-31 06:04:22,92522,0,6356,4724154,169,50899,0,7203,4770850,185,1027320,863060,608416
