epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1774446941,2026-03-25 13:55:41,213666,0,53677,75178125,5578,212745,0,71566,75245750,5898,1027320,961752,222624
1774446942,2026-03-25 13:55:42,213737,0,53702,75178135,5578,212766,0,71576,75245827,5898,1027320,913204,174148
1774446943,2026-03-25 13:55:43,213834,0,53715,75178135,5578,212856,0,71596,75245827,5898,1027320,871208,131968
1774446944,2026-03-25 13:55:44,213927,0,53730,75178135,5578,212960,0,71601,75245827,5898,1027320,870140,130664
1774446945,2026-03-25 13:55:45,214024,0,53743,75178135,5578,213067,0,71604,75245827,5898,1027320,871004,131264
1774446946,2026-03-25 13:55:46,214119,0,53758,75178135,5578,213171,0,71610,75245827,5898,1027320,870628,130656
1774446947,2026-03-25 13:55:47,214219,0,53767,75178135,5578,213274,0,71617,75245827,5898,1027320,870392,130216
1774446948,2026-03-25 13:55:48,214319,0,53777,75178135,5578,213377,0,71623,75245827,5898,1027320,870536,130076
1774446949,2026-03-25 13:55:49,214416,0,53788,75178135,5578,213481,0,71629,75245827,5898,1027320,870464,129828
1774446950,2026-03-25 13:55:50,214509,0,53805,75178135,5578,213587,0,71633,75245827,5898,1027320,869596,128744
1774446951,2026-03-25 13:55:52,214604,0,53820,75178135,5578,213693,0,71637,75245827,5898,1027320,869040,127944
1774446953,2026-03-25 13:55:53,214696,0,53839,75178135,5578,213783,0,71659,75245827,5898,1027320,803468,62096
1774446954,2026-03-25 13:55:54,214801,0,53846,75178135,5578,213894,0,71662,75245827,5898,1027320,802932,61372
1774446955,2026-03-25 13:55:55,214902,0,53857,75178136,5578,214006,0,71663,75245827,5898,1027320,802976,61116
1774446956,2026-03-25 13:55:56,215000,0,53870,75178136,5578,214112,0,71666,75245827,5898,1027320,803584,61476
1774446957,2026-03-25 13:55:57,215094,0,53886,75178136,5578,214216,0,71673,75245827,5898,1027320,803200,60876
1774446958,2026-03-25 13:55:58,215191,0,53899,75178138,5578,214320,0,71680,75245828,5898,1027320,803216,60568
1774446959,2026-03-25 13:55:59,215290,0,53909,75178139,5578,214423,0,71687,75245828,5898,1027320,803304,60376
1774446960,2026-03-25 13:56:00,215388,0,53921,75178139,5578,214525,0,71694,75245828,5898,1027320,802332,59084
1774446962,2026-03-25 13:56:02,215487,0,53931,75178139,5578,214628,0,71700,75245828,5898,1027320,802372,58884
1774446963,2026-03-25 13:56:03,215590,0,53938,75178139,5578,214729,0,71708,75245828,5898,1027320,801848,58064
1774446964,2026-03-25 13:56:04,215693,0,53942,75178139,5578,214808,0,71727,75245837,5898,1027320,883924,139904
1774446965,2026-03-25 13:56:05,215796,0,53945,75178139,5578,214858,0,71742,75245879,5898,1027320,884200,139736
1774446966,2026-03-25 13:56:06,215902,0,53946,75178139,5578,214913,0,71757,75245916,5898,1027320,884156,139360
1774446967,2026-03-25 13:56:07,216008,0,53948,75178139,5578,214959,0,71781,75245954,5898,1027320,884220,139000
1774446968,2026-03-25 13:56:08,216112,0,53951,75178139,5578,215013,0,71796,75245991,5898,1027320,884216,138640
1774446969,2026-03-25 13:56:09,216218,0,53952,75178139,5578,215067,0,71814,75246027,5898,1027320,884276,138356
1774446970,2026-03-25 13:56:10,216324,0,53953,75178139,5578,215114,0,71830,75246069,5898,1027320,884300,137996
1774446971,2026-03-25 13:56:11,216429,0,53955,75178139,5578,215173,0,71846,75246101,5898,1027320,884272,137628
1774446972,2026-03-25 13:56:12,216537,0,53956,75178139,5578,215228,0,71869,75246131,5898,1027320,884288,137260
1774446973,2026-03-25 13:56:13,216644,0,53957,75178139,5578,215284,0,71889,75246164,5898,1027320,884316,136912
1774446974,2026-03-25 13:56:14,216751,0,53957,75178139,5578,215328,0,71909,75246206,5898,1027320,884344,136552
1774446975,2026-03-25 13:56:15,216853,0,53961,75178139,5578,215376,0,71920,75246252,5898,1027320,884352,136260
1774446977,2026-03-25 13:56:17,216956,0,53964,75178139,5578,215427,0,71932,75246295,5898,1027320,884296,135836
1774446978,2026-03-25 13:56:18,217057,0,53967,75178139,5578,215470,0,71945,75246343,5898,1027320,884352,135592
1774446979,2026-03-25 13:56:19,217161,0,53969,75178139,5578,215513,0,71961,75246390,5898,1027320,884396,135240
1774446980,2026-03-25 13:56:20,217264,0,53972,75178139,5578,215563,0,71976,75246431,5898,1027320,884376,134880
1774446981,2026-03-25 13:56:21,217370,0,53972,75178139,5578,215615,0,71991,75246471,5898,1027320,884300,134456
1774446982,2026-03-25 13:56:22,217473,0,53976,75178139,5578,215664,0,72010,75246510,5898,1027320,884368,134160
1774446983,2026-03-25 13:56:23,217577,0,53978,75178139,5578,215711,0,72032,75246548,5898,1027320,884388,133800
1774446984,2026-03-25 13:56:24,217679,0,53982,75178139,5578,215760,0,72049,75246588,5898,1027320,884284,133352
1774446985,2026-03-25 13:56:25,217779,0,53988,75178139,5578,215813,0,72058,75246632,5898,1027320,884428,133140
1774446986,2026-03-25 13:56:26,217878,0,53995,75178139,5578,215857,0,72079,75246673,5898,1027320,884420,132780
1774446987,2026-03-25 13:56:27,217976,0,54003,75178139,5578,215906,0,72095,75246714,5898,1027320,884396,132420
1774446988,2026-03-25 13:56:28,218083,0,54005,75178139,5578,215960,0,72111,75246752,5898,1027320,884404,132044
1774446989,2026-03-25 13:56:29,218191,0,54005,75178139,5578,216011,0,72129,75246791,5898,1027320,884340,131624
1774446990,2026-03-25 13:56:30,218296,0,54005,75178139,5578,216065,0,72147,75246826,5898,1027320,884324,131264
1774446991,2026-03-25 13:56:31,218399,0,54009,75178139,5578,216113,0,72163,75246868,5898,1027320,884372,130920
1774446993,2026-03-25 13:56:33,218503,0,54011,75178139,5578,216167,0,72179,75246904,5898,1027320,884444,130620
1774446994,2026-03-25 13:56:34,218606,0,54013,75178139,5578,216224,0,72197,75246935,5898,1027320,884380,130184
1774446995,2026-03-25 13:56:35,218708,0,54017,75178139,5578,216275,0,72213,75246974,5898,1027320,884416,129848
1774446996,2026-03-25 13:56:36,218813,0,54020,75178139,5578,216323,0,72234,75247012,5898,1027320,884416,129480
1774446997,2026-03-25 13:56:37,218919,0,54021,75178139,5578,216368,0,72256,75247052,5898,1027320,884424,129120
1774446998,2026-03-25 13:56:38,218970,0,54026,75178193,5578,216396,0,72276,75247113,5899,1027320,866460,111052
1774446999,2026-03-25 13:56:39,219068,0,54037,75178193,5578,216498,0,72284,75247113,5899,1027320,879832,122636
1774447000,2026-03-25 13:56:40,219167,0,54049,75178193,5578,216601,0,72292,75247113,5899,1027320,865364,107956
1774447001,2026-03-25 13:56:41,219272,0,54054,75178193,5578,216708,0,72296,75247113,5899,1027320,869648,111944
1774447002,2026-03-25 13:56:42,219375,0,54063,75178193,5578,216813,0,72303,75247113,5899,1027320,853032,95144
1774447003,2026-03-25 13:56:43,219477,0,54073,75178193,5578,216921,0,72306,75247113,5899,1027320,867044,108920
1774447005,2026-03-25 13:56:45,219578,0,54083,75178193,5578,217032,0,72306,75247113,5899,1027320,862244,103880
1774447006,2026-03-25 13:56:46,219676,0,54096,75178193,5578,217143,0,72308,75247113,5899,1027320,848812,90192
1774447007,2026-03-25 13:56:47,219777,0,54106,75178193,5578,217251,0,72311,75247113,5899,1027320,834896,76040
1774447008,2026-03-25 13:56:48,219877,0,54118,75178193,5578,217355,0,72320,75247113,5899,1027320,785036,25884
1774447009,2026-03-25 13:56:49,219979,0,54129,75178193,5578,217467,0,72321,75247113,5899,1027320,812944,53572
1774447010,2026-03-25 13:56:50,220084,0,54134,75178193,5578,217576,0,72325,75247113,5899,1027320,836792,77172
1774447011,2026-03-25 13:56:51,220185,0,54142,75178193,5578,217684,0,72328,75247113,5899,1027320,832368,72508
1774447012,2026-03-25 13:56:52,220287,0,54151,75178193,5578,217784,0,72339,75247113,5899,1027320,852708,92664
1774447013,2026-03-25 13:56:54,220388,0,54159,75178193,5578,217869,0,72365,75247113,5899,1027320,850352,90076
1774447015,2026-03-25 13:56:55,220485,0,54173,75178193,5578,217971,0,72373,75247113,5899,1027320,859784,99256
1774447016,2026-03-25 13:56:56,220582,0,54187,75178193,5578,218072,0,72383,75247113,5899,1027320,875120,114356
1774447017,2026-03-25 13:56:57,220685,0,54194,75178193,5578,218165,0,72400,75247113,5899,1027320,866696,105676
1774447018,2026-03-25 13:56:58,220787,0,54205,75178193,5578,218251,0,72426,75247113,5899,1027320,851476,90204
1774447019,2026-03-25 13:56:59,220886,0,54215,75178193,5578,218352,0,72435,75247113,5899,1027320,860124,98624
1774447020,2026-03-25 13:57:00,220985,0,54227,75178193,5578,218453,0,72445,75247113,5899,1027320,869492,107748
1774447021,2026-03-25 13:57:01,221080,0,54243,75178193,5578,218548,0,72462,75247113,5899,1027320,870464,108480
1774447022,2026-03-25 13:57:02,221176,0,54258,75178193,5578,218645,0,72476,75247113,5899,1027320,873316,111156
1774447023,2026-03-25 13:57:04,221273,0,54272,75178193,5578,218744,0,72489,75247113,5899,1027320,870712,108304
1774447025,2026-03-25 13:57:05,221374,0,54282,75178193,5578,218846,0,72500,75247113,5899,1027320,871932,109280
1774447026,2026-03-25 13:57:06,221473,0,54296,75178193,5578,218945,0,72513,75247113,5899,1027320,876540,113648
1774447027,2026-03-25 13:57:07,221573,0,54306,75178193,5578,219041,0,72528,75247113,5899,1027320,876188,113040
1774447028,2026-03-25 13:57:08,221673,0,54317,75178193,5578,219141,0,72540,75247113,5899,1027320,875996,112636
1774447029,2026-03-25 13:57:09,221776,0,54326,75178193,5578,219239,0,72555,75247113,5899,1027320,874312,110624
1774447030,2026-03-25 13:57:10,221880,0,54333,75178193,5578,219338,0,72567,75247113,5899,1027320,876688,112684
1774447031,2026-03-25 13:57:11,221978,0,54347,75178193,5578,219422,0,72595,75247113,5899,1027320,869140,104816
1774447032,2026-03-25 13:57:12,222078,0,54360,75178193,5578,219522,0,72609,75247113,5899,1027320,867940,103312
1774447034,2026-03-25 13:57:14,222178,0,54372,75178193,5578,219619,0,72622,75247113,5899,1027320,874892,109948
1774447035,2026-03-25 13:57:15,222283,0,54378,75178193,5578,219722,0,72632,75247113,5899,1027320,870808,105616
1774447036,2026-03-25 13:57:16,222390,0,54383,75178193,5578,219824,0,72642,75247113,5899,1027320,872924,107380
1774447037,2026-03-25 13:57:17,222494,0,54389,75178193,5578,219915,0,72660,75247113,5899,1027320,877636,111768
1774447038,2026-03-25 13:57:18,222591,0,54404,75178193,5578,220022,0,72666,75247113,5899,1027320,877608,111544
1774447039,2026-03-25 13:57:19,222695,0,54412,75178193,5578,220133,0,72667,75247113,5899,1027320,877772,111424
1774447040,2026-03-25 13:57:20,222802,0,54417,75178193,5578,220242,0,72670,75247113,5899,1027320,877744,111172
1774447041,2026-03-25 13:57:21,222910,0,54421,75178193,5578,220350,0,72674,75247113,5899,1027320,877816,110988
1774447043,2026-03-25 13:57:23,223005,0,54438,75178193,5578,220451,0,72683,75247113,5900,1027320,856036,88736
1774447044,2026-03-25 13:57:24,223099,0,54452,75178193,5578,220556,0,72689,75247113,5900,1027320,855100,87564
1774447045,2026-03-25 13:57:25,223195,0,54467,75178193,5578,220663,0,72692,75247113,5900,1027320,854780,86992
1774447046,2026-03-25 13:57:26,223297,0,54477,75178193,5578,220774,0,72693,75247113,5900,1027320,842676,74624
1774447047,2026-03-25 13:57:27,223394,0,54490,75178193,5578,220885,0,72693,75247113,5900,1027320,837116,68796
1774447048,2026-03-25 13:57:28,223496,0,54498,75178193,5578,220995,0,72693,75247113,5900,1027320,835280,66764
1774447049,2026-03-25 13:57:29,223599,0,54508,75178193,5578,221106,0,72695,75247113,5900,1027320,833756,64936
1774447050,2026-03-25 13:57:30,223696,0,54519,75178193,5578,221202,0,72699,75247119,5900,1027320,884180,111124
1774447051,2026-03-25 13:57:31,223733,0,54524,75178255,5578,221305,0,72701,75247119,5900,1027320,884180,110784
1774447052,2026-03-25 13:57:32,223833,0,54527,75178256,5578,221338,0,72714,75247177,5900,1027320,884344,110536
1774447053,2026-03-25 13:57:33,223935,0,54528,75178256,5578,221375,0,72725,75247231,5900,1027320,884416,110276
1774447054,2026-03-25 13:57:34,224037,0,54530,75178256,5578,221417,0,72733,75247286,5900,1027320,884368,109912
1774447056,2026-03-25 13:57:36,224140,0,54531,75178256,5578,221455,0,72745,75247340,5900,1027320,884380,109540
1774447057,2026-03-25 13:57:37,224244,0,54532,75178256,5578,221496,0,72753,75247395,5900,1027320,884404,109256
1774447058,2026-03-25 13:57:38,224342,0,54537,75178256,5578,221531,0,72763,75247453,5900,1027320,884392,108880
1774447059,2026-03-25 13:57:39,224443,0,54540,75178256,5578,221565,0,72778,75247508,5900,1027320,884316,108480
1774447060,2026-03-25 13:57:40,224545,0,54542,75178256,5578,221603,0,72783,75247569,5900,1027320,884152,108032
1774447061,2026-03-25 13:57:41,224645,0,54546,75178256,5578,221640,0,72797,75247622,5900,1027320,884224,107708
1774447062,2026-03-25 13:57:42,224747,0,54549,75178256,5578,221670,0,72810,75247683,5900,1027320,884284,107496
1774447063,2026-03-25 13:57:43,224850,0,54550,75178256,5578,221703,0,72825,75247739,5900,1027320,884432,107264
1774447064,2026-03-25 13:57:44,224950,0,54554,75178256,5578,221739,0,72838,75247795,5900,1027320,884424,106904
1774447065,2026-03-25 13:57:45,225053,0,54556,75178256,5578,221774,0,72851,75247851,5900,1027320,884396,106596
1774447066,2026-03-25 13:57:46,225096,0,54569,75178307,5578,221803,0,72857,75247922,5901,1027320,866176,88244
1774447067,2026-03-25 13:57:47,225122,0,54573,75178384,5578,221894,0,72861,75247933,5901,1027320,880956,101404
1774447068,2026-03-25 13:57:48,225123,0,54574,75178484,5578,221995,0,72863,75247933,5901,1027320,866148,86596
1774447069,2026-03-25 13:57:49,225124,0,54576,75178584,5578,222097,0,72863,75247933,5901,1027320,863668,84116
1774447070,2026-03-25 13:57:50,225125,0,54577,75178683,5578,222199,0,72864,75247933,5901,1027320,852508,72956
1774447071,2026-03-25 13:57:51,225125,0,54580,75178782,5578,222301,0,72864,75247933,5901,1027320,852392,72832
1774447072,2026-03-25 13:57:52,225125,0,54582,75178882,5578,222404,0,72864,75247933,5901,1027320,852392,72832
1774447073,2026-03-25 13:57:53,225126,0,54584,75178982,5578,222505,0,72865,75247933,5901,1027320,844084,64524
1774447074,2026-03-25 13:57:54,225127,0,54586,75179082,5578,222607,0,72866,75247933,5901,1027320,835156,55596
1774447075,2026-03-25 13:57:55,225128,0,54587,75179182,5578,222700,0,72875,75247933,5901,1027320,776396,14144
1774447076,2026-03-25 13:57:56,225130,0,54588,75179282,5578,222803,0,72875,75247933,5901,1027320,776388,14180
1774447077,2026-03-25 13:57:57,225131,0,54590,75179382,5578,222906,0,72875,75247933,5901,1027320,776388,14180
1774447078,2026-03-25 13:57:58,225132,0,54591,75179481,5578,223009,0,72875,75247933,5901,1027320,776388,14180
1774447079,2026-03-25 13:57:59,225134,0,54592,75179581,5578,223110,0,72877,75247933,5901,1027320,776360,16244
1774447080,2026-03-25 13:58:00,225135,0,54594,75179681,5578,223209,0,72880,75247933,5901,1027320,776392,28892
1774447081,2026-03-25 13:58:01,225135,0,54597,75179781,5578,223312,0,72880,75247933,5901,1027320,776348,28884
1774447082,2026-03-25 13:58:02,225135,0,54599,75179880,5578,223414,0,72881,75247933,5901,1027320,776348,28884
1774447084,2026-03-25 13:58:04,225137,0,54601,75179980,5589,223528,0,72882,75247933,5901,1027320,776376,28904
1774447085,2026-03-25 13:58:05,225140,0,54601,75180080,5589,223628,0,72884,75247933,5901,1027320,776364,28892
1774447086,2026-03-25 13:58:06,225140,0,54603,75180180,5589,223731,0,72884,75247933,5901,1027320,776404,28932
1774447087,2026-03-25 13:58:07,225141,0,54605,75180279,5589,223833,0,72885,75247933,5901,1027320,776364,28892
1774447088,2026-03-25 13:58:08,225142,0,54607,75180379,5589,223934,0,72886,75247933,5901,1027320,776376,28904
1774447089,2026-03-25 13:58:09,225143,0,54609,75180478,5589,224035,0,72888,75247933,5901,1027320,776364,28888
1774447090,2026-03-25 13:58:10,225143,0,54611,75180578,5589,224134,0,72892,75247933,5901,1027320,776384,28904
