epoch,timestamp,cpu0_user,cpu0_nice,cpu0_system,cpu0_idle,cpu0_iowait,cpu1_user,cpu1_nice,cpu1_system,cpu1_idle,cpu1_iowait,mem_total_kb,mem_available_kb,mem_free_kb
1774373050,2026-03-24 17:24:10,136214,0,42938,67889616,4916,146417,0,62676,67932313,5521,1027320,961724,492696
1774373051,2026-03-24 17:24:11,136297,0,42958,67889616,4916,146420,0,62679,67932410,5521,1027320,914324,445292
1774373052,2026-03-24 17:24:12,136389,0,42969,67889616,4916,146422,0,62680,67932510,5521,1027320,872060,403024
1774373053,2026-03-24 17:24:13,136488,0,42972,67889616,4916,146424,0,62682,67932609,5521,1027320,871440,402404
1774373054,2026-03-24 17:24:14,136587,0,42975,67889616,4916,146424,0,62687,67932707,5521,1027320,872032,402992
1774373055,2026-03-24 17:24:15,136688,0,42976,67889616,4916,146427,0,62693,67932800,5521,1027320,871276,402232
1774373056,2026-03-24 17:24:16,136789,0,42978,67889616,4916,146430,0,62693,67932900,5521,1027320,871572,402528
1774373057,2026-03-24 17:24:17,136888,0,42980,67889616,4916,146432,0,62694,67933000,5521,1027320,871572,402528
1774373058,2026-03-24 17:24:18,136991,0,42980,67889616,4916,146432,0,62696,67933100,5521,1027320,870952,401908
1774373059,2026-03-24 17:24:19,137080,0,42993,67889616,4916,146433,0,62698,67933200,5521,1027320,837720,368676
1774373060,2026-03-24 17:24:20,137176,0,43000,67889616,4916,146435,0,62700,67933299,5521,1027320,804436,335388
1774373061,2026-03-24 17:24:21,137277,0,43000,67889616,4916,146436,0,62701,67933399,5521,1027320,804984,335932
1774373062,2026-03-24 17:24:22,137376,0,43004,67889616,4916,146437,0,62703,67933499,5521,1027320,804860,335808
1774373063,2026-03-24 17:24:23,137474,0,43008,67889616,4916,146439,0,62704,67933599,5521,1027320,804356,335304
1774373064,2026-03-24 17:24:24,137571,0,43014,67889616,4916,146439,0,62706,67933699,5521,1027320,804496,335444
1774373065,2026-03-24 17:24:25,137671,0,43015,67889616,4916,146439,0,62709,67933799,5521,1027320,803752,334700
1774373066,2026-03-24 17:24:26,137774,0,43015,67889616,4916,146440,0,62710,67933899,5521,1027320,803756,334700
1774373067,2026-03-24 17:24:27,137864,0,43028,67889616,4916,146441,0,62712,67933999,5521,1027320,867124,398064
1774373068,2026-03-24 17:24:28,137874,0,43031,67889705,4916,146530,0,62715,67934010,5521,1027320,880256,411192
1774373069,2026-03-24 17:24:29,137977,0,43031,67889705,4916,146530,0,62717,67934110,5521,1027320,879076,410012
1774373070,2026-03-24 17:24:30,138061,0,43033,67889720,4916,146549,0,62717,67934194,5521,1027320,878480,409416
1774373071,2026-03-24 17:24:31,138062,0,43036,67889819,4916,146651,0,62717,67934194,5521,1027320,878504,409440
1774373072,2026-03-24 17:24:32,138099,0,43040,67889880,4916,146714,0,62719,67934232,5521,1027320,872904,402828
1774373073,2026-03-24 17:24:33,138198,0,43044,67889880,4916,146715,0,62721,67934331,5521,1027320,874344,404264
